hcc_id,brand_label_auto,primary_brand,user_1,user_2,cosine_similarity,user_1_n_comments,user_2_n_comments,user_1_sample_text,user_2_sample_text
117,The Originote,The Originote,glowup_ct6488,skinclub_ct3535,0.0946,3,3,caranya ini boleh dipake abis exfo ga min serum sama toner yg buat ngilangin bekas jerawat pakai yang apa ya kk mohon dibantu kk aku ga paham soalnya,umur 33 bisa ga pake kalo buat bekas jerawat pie bisa nggak kk spill skincare kakak dong
117,The Originote,The Originote,kulitglowing_ct595,racun_ct2082,0.0317,3,3,bsa cod kak ka ada sempel gratis ga buat aku soalnya aku affiliate pemula pengin bikin vt kaya orang orang untuk jerawat lebih bagus retinol serum atau acne b5 serum ya cc,cara order nya kak gimna buat flek2 bisa kak vit c sumpah bagus bangettttt
117,The Originote,The Originote,kulitglowing_ct595,skinclub_ct3535,0.0196,3,3,bsa cod kak ka ada sempel gratis ga buat aku soalnya aku affiliate pemula pengin bikin vt kaya orang orang untuk jerawat lebih bagus retinol serum atau acne b5 serum ya cc,umur 33 bisa ga pake kalo buat bekas jerawat pie bisa nggak kk spill skincare kakak dong
117,The Originote,The Originote,racun_ct2082,skinclub_ct3535,0.0192,3,3,cara order nya kak gimna buat flek2 bisa kak vit c sumpah bagus bangettttt,umur 33 bisa ga pake kalo buat bekas jerawat pie bisa nggak kk spill skincare kakak dong
132,Mixed_3plus_Brands,Azarine,glowingid_ct69471,glowup_ct8724,0.0242,3,3,aku pake yg pha 10 jerawat auto kering coy meratakan warna kulit juga cek harga kk aku pake hyalu c malam terus berarti salah ya,gabisa buat busui ya assalamualaikum teh itu cream nya siang mlm ya kalo habis pake serum itu terus pake moisturizer g2g yg unggu bole ga takut bgt malah jd hancur muka nya
132,Mixed_3plus_Brands,Azarine,glowingid_ct69471,reviewjujur_ct33360,0.0051,3,3,aku pake yg pha 10 jerawat auto kering coy meratakan warna kulit juga cek harga kk aku pake hyalu c malam terus berarti salah ya,jadi gpp ya kak sehabisss retinol pake niacinamide tth kan di jkt panas tuh bisa ngga 
132,Mixed_3plus_Brands,Azarine,glowingid_ct69471,reviewjujur_ct9800,0.0157,3,3,aku pake yg pha 10 jerawat auto kering coy meratakan warna kulit juga cek harga kk aku pake hyalu c malam terus berarti salah ya,terus it pakai moisturizer atau gk usah kak cantik bnget kk halo guys aku preloved vit c the originote baru dipakai dikit bngt aku preloved karena mau fokus krim dokter nyaa
132,Mixed_3plus_Brands,Azarine,glowup_ct8724,reviewjujur_ct33360,0.0201,3,3,gabisa buat busui ya assalamualaikum teh itu cream nya siang mlm ya kalo habis pake serum itu terus pake moisturizer g2g yg unggu bole ga takut bgt malah jd hancur muka nya,jadi gpp ya kak sehabisss retinol pake niacinamide tth kan di jkt panas tuh bisa ngga 
132,Mixed_3plus_Brands,Azarine,glowup_ct8724,reviewjujur_ct9800,0.033,3,3,gabisa buat busui ya assalamualaikum teh itu cream nya siang mlm ya kalo habis pake serum itu terus pake moisturizer g2g yg unggu bole ga takut bgt malah jd hancur muka nya,terus it pakai moisturizer atau gk usah kak cantik bnget kk halo guys aku preloved vit c the originote baru dipakai dikit bngt aku preloved karena mau fokus krim dokter nyaa
132,Mixed_3plus_Brands,Azarine,reviewjujur_ct33360,reviewjujur_ct9800,0.0012,3,3,jadi gpp ya kak sehabisss retinol pake niacinamide tth kan di jkt panas tuh bisa ngga ,terus it pakai moisturizer atau gk usah kak cantik bnget kk halo guys aku preloved vit c the originote baru dipakai dikit bngt aku preloved karena mau fokus krim dokter nyaa
134,Daviena,Daviena,glowingid_rp61402,kulitglowing_rr91939,0.0323,6,3,ini diaturannya setiap hari apa di pakek 2 3 kali seminggu mending retinol avoskin atau daviena yah kak ahhhh si ieu mh kamari alus cnh kyms bener ga dok dok ibuku pake skincare brand tsamaaniya knpa ,iya bener aku jg ngerasain 160 noted kak makasih ya 160 iya kak bener worth it beneran 160
134,Daviena,Daviena,glowingid_rp61402,racun_rr28461,0.0246,6,6,ini diaturannya setiap hari apa di pakek 2 3 kali seminggu mending retinol avoskin atau daviena yah kak ahhhh si ieu mh kamari alus cnh kyms bener ga dok dok ibuku pake skincare brand tsamaaniya knpa ,iyaa sama disini jg gtu beneran cocok2 aja emg tiap kulit beda sama2 kak semangat btw ah masa aku beda malah beneran thanks sharingnya kak iyaa sama disini jg gtu
134,Daviena,Daviena,kulitglowing_rr91939,racun_rr28461,0.068,3,6,iya bener aku jg ngerasain 160 noted kak makasih ya 160 iya kak bener worth it beneran 160,iyaa sama disini jg gtu beneran cocok2 aja emg tiap kulit beda sama2 kak semangat btw ah masa aku beda malah beneran thanks sharingnya kak iyaa sama disini jg gtu
150,Maryame,Maryame,cantik_ip9501,glowhunter_ip1923,0.0458,8,8,tiap malem pake gapapa kak aku pakai muka jadi hitam dok tolong cek zam zam skincare q udah pakai 2mnggu siang mlam ny jeda cuma 5 hari dr yg lama alhamdulillah ngk gatal nperih cma ngelupas aja dkit ,wajahku ancur grgr pakek ini pedahal sesua anjuran pakai  ff kapan d riviuw dok klo buat flek kk apa bsa aku pake ini ko keringatan banget terus wajah kena keringat jd perih di wajah gatal gatal gitu 
150,Maryame,Maryame,cantik_ip9501,glowhunter_ip8756,0.0291,8,8,tiap malem pake gapapa kak aku pakai muka jadi hitam dok tolong cek zam zam skincare q udah pakai 2mnggu siang mlam ny jeda cuma 5 hari dr yg lama alhamdulillah ngk gatal nperih cma ngelupas aja dkit ,untuk jerawat bisa nggak ya ka boleh di timpah bedak lagi gak dok riview skincare gbee glow beli nya dimana ka aku pengen nyoba beli  klo sdh pakai crem siang perlupakai sunscreen lg gak kak  kk buat 
150,Maryame,Maryame,cantik_ip9501,kulitglowing_ip1790,0.0501,8,8,tiap malem pake gapapa kak aku pakai muka jadi hitam dok tolong cek zam zam skincare q udah pakai 2mnggu siang mlam ny jeda cuma 5 hari dr yg lama alhamdulillah ngk gatal nperih cma ngelupas aja dkit ,mulai umur berapa kak aman bumil ngga sih krim malam nya jenem glow dok tapi di aku gatel banget muka sampe nyerah aku  cocok buat bumil gak teg  aaaa bgs bgtt
150,Maryame,Maryame,cantik_ip9501,kulitglowing_ip334,0.0462,8,8,tiap malem pake gapapa kak aku pakai muka jadi hitam dok tolong cek zam zam skincare q udah pakai 2mnggu siang mlam ny jeda cuma 5 hari dr yg lama alhamdulillah ngk gatal nperih cma ngelupas aja dkit ,padahal enak banget dipake tpi isi nya dikit kurang banyak klo nekas jerawat hilang dlm 1 minggu mungkin q percaya tpi klo flek hitam melasma kyaknya q mikir2 dlu deh dok can beauty plis seminggu pert
150,Maryame,Maryame,cantik_ip9501,skinbestie_ip9364,0.0523,8,8,tiap malem pake gapapa kak aku pakai muka jadi hitam dok tolong cek zam zam skincare q udah pakai 2mnggu siang mlam ny jeda cuma 5 hari dr yg lama alhamdulillah ngk gatal nperih cma ngelupas aja dkit , di aku g cocok muka makin bruntusan muncul flek2 hitam muka tambah kusam padahal pakenya komplit bru pake sekali ada yg mau nggak mubadzir uang kebuang dok cream dr pure donggggggggg q lg d lema bgt 
150,Maryame,Maryame,glowhunter_ip1923,glowhunter_ip8756,0.0236,8,8,wajahku ancur grgr pakek ini pedahal sesua anjuran pakai  ff kapan d riviuw dok klo buat flek kk apa bsa aku pake ini ko keringatan banget terus wajah kena keringat jd perih di wajah gatal gatal gitu ,untuk jerawat bisa nggak ya ka boleh di timpah bedak lagi gak dok riview skincare gbee glow beli nya dimana ka aku pengen nyoba beli  klo sdh pakai crem siang perlupakai sunscreen lg gak kak  kk buat 
150,Maryame,Maryame,glowhunter_ip1923,kulitglowing_ip1790,0.0168,8,8,wajahku ancur grgr pakek ini pedahal sesua anjuran pakai  ff kapan d riviuw dok klo buat flek kk apa bsa aku pake ini ko keringatan banget terus wajah kena keringat jd perih di wajah gatal gatal gitu ,mulai umur berapa kak aman bumil ngga sih krim malam nya jenem glow dok tapi di aku gatel banget muka sampe nyerah aku  cocok buat bumil gak teg  aaaa bgs bgtt
150,Maryame,Maryame,glowhunter_ip1923,kulitglowing_ip334,0.0376,8,8,wajahku ancur grgr pakek ini pedahal sesua anjuran pakai  ff kapan d riviuw dok klo buat flek kk apa bsa aku pake ini ko keringatan banget terus wajah kena keringat jd perih di wajah gatal gatal gitu ,padahal enak banget dipake tpi isi nya dikit kurang banyak klo nekas jerawat hilang dlm 1 minggu mungkin q percaya tpi klo flek hitam melasma kyaknya q mikir2 dlu deh dok can beauty plis seminggu pert
150,Maryame,Maryame,glowhunter_ip1923,skinbestie_ip9364,0.0302,8,8,wajahku ancur grgr pakek ini pedahal sesua anjuran pakai  ff kapan d riviuw dok klo buat flek kk apa bsa aku pake ini ko keringatan banget terus wajah kena keringat jd perih di wajah gatal gatal gitu , di aku g cocok muka makin bruntusan muncul flek2 hitam muka tambah kusam padahal pakenya komplit bru pake sekali ada yg mau nggak mubadzir uang kebuang dok cream dr pure donggggggggg q lg d lema bgt 
150,Maryame,Maryame,glowhunter_ip8756,kulitglowing_ip1790,0.0277,8,8,untuk jerawat bisa nggak ya ka boleh di timpah bedak lagi gak dok riview skincare gbee glow beli nya dimana ka aku pengen nyoba beli  klo sdh pakai crem siang perlupakai sunscreen lg gak kak  kk buat ,mulai umur berapa kak aman bumil ngga sih krim malam nya jenem glow dok tapi di aku gatel banget muka sampe nyerah aku  cocok buat bumil gak teg  aaaa bgs bgtt
150,Maryame,Maryame,glowhunter_ip8756,kulitglowing_ip334,0.0327,8,8,untuk jerawat bisa nggak ya ka boleh di timpah bedak lagi gak dok riview skincare gbee glow beli nya dimana ka aku pengen nyoba beli  klo sdh pakai crem siang perlupakai sunscreen lg gak kak  kk buat ,padahal enak banget dipake tpi isi nya dikit kurang banyak klo nekas jerawat hilang dlm 1 minggu mungkin q percaya tpi klo flek hitam melasma kyaknya q mikir2 dlu deh dok can beauty plis seminggu pert
150,Maryame,Maryame,glowhunter_ip8756,skinbestie_ip9364,0.0191,8,8,untuk jerawat bisa nggak ya ka boleh di timpah bedak lagi gak dok riview skincare gbee glow beli nya dimana ka aku pengen nyoba beli  klo sdh pakai crem siang perlupakai sunscreen lg gak kak  kk buat , di aku g cocok muka makin bruntusan muncul flek2 hitam muka tambah kusam padahal pakenya komplit bru pake sekali ada yg mau nggak mubadzir uang kebuang dok cream dr pure donggggggggg q lg d lema bgt 
150,Maryame,Maryame,kulitglowing_ip1790,kulitglowing_ip334,0.0109,8,8,mulai umur berapa kak aman bumil ngga sih krim malam nya jenem glow dok tapi di aku gatel banget muka sampe nyerah aku  cocok buat bumil gak teg  aaaa bgs bgtt,padahal enak banget dipake tpi isi nya dikit kurang banyak klo nekas jerawat hilang dlm 1 minggu mungkin q percaya tpi klo flek hitam melasma kyaknya q mikir2 dlu deh dok can beauty plis seminggu pert
150,Maryame,Maryame,kulitglowing_ip1790,skinbestie_ip9364,0.025,8,8,mulai umur berapa kak aman bumil ngga sih krim malam nya jenem glow dok tapi di aku gatel banget muka sampe nyerah aku  cocok buat bumil gak teg  aaaa bgs bgtt, di aku g cocok muka makin bruntusan muncul flek2 hitam muka tambah kusam padahal pakenya komplit bru pake sekali ada yg mau nggak mubadzir uang kebuang dok cream dr pure donggggggggg q lg d lema bgt 
150,Maryame,Maryame,kulitglowing_ip334,skinbestie_ip9364,0.0649,8,8,padahal enak banget dipake tpi isi nya dikit kurang banyak klo nekas jerawat hilang dlm 1 minggu mungkin q percaya tpi klo flek hitam melasma kyaknya q mikir2 dlu deh dok can beauty plis seminggu pert, di aku g cocok muka makin bruntusan muncul flek2 hitam muka tambah kusam padahal pakenya komplit bru pake sekali ada yg mau nggak mubadzir uang kebuang dok cream dr pure donggggggggg q lg d lema bgt 
168,Daviena,Daviena,kulitkece_r3c01m00x5166,kulitkece_r3c01m01x2583,0.1689,3,5,ini daviena retinol wangi bgt sih dan teksturnya enak dipakai tiap hari kulit aku kombinasi tapi daviena retinol tetep nyaman gak lengket cocok2 club buat daviena retinol alhamdulillah gak iritasi di ,akhirnya nemu daviena retinol yang cocok gak bikin breakout sama sekali sumpah daviena retinol ini beneran ngefek di kulit aku seneng banget nemu produk ini baru coba daviena retinol kemaren semoga co
168,Daviena,Daviena,kulitkece_r3c01m00x5166,kulitkece_r3c01m02x7223,0.4028,3,5,ini daviena retinol wangi bgt sih dan teksturnya enak dipakai tiap hari kulit aku kombinasi tapi daviena retinol tetep nyaman gak lengket cocok2 club buat daviena retinol alhamdulillah gak iritasi di ,pemakaian rutin daviena retinol bikin kulit lebih lembab seneng bgt cocok2 club buat daviena retinol alhamdulillah gak iritasi di aku worth it bgt beli daviena retinol harga segitu hasilnya lumayan pu
168,Daviena,Daviena,kulitkece_r3c01m00x5166,kulitkece_r3c01m03x9803,0.1686,3,5,ini daviena retinol wangi bgt sih dan teksturnya enak dipakai tiap hari kulit aku kombinasi tapi daviena retinol tetep nyaman gak lengket cocok2 club buat daviena retinol alhamdulillah gak iritasi di ,akhirnya nemu daviena retinol yang cocok gak bikin breakout sama sekali pemakaian rutin daviena retinol bikin kulit lebih lembab seneng bgt baru coba daviena retinol kemaren semoga cocok di kulitku ya
168,Daviena,Daviena,kulitkece_r3c01m00x5166,kulitkece_r3c01m04x8079,0.1634,3,5,ini daviena retinol wangi bgt sih dan teksturnya enak dipakai tiap hari kulit aku kombinasi tapi daviena retinol tetep nyaman gak lengket cocok2 club buat daviena retinol alhamdulillah gak iritasi di ,packaging daviena retinol lucu tapi yang penting isinya juga bagus kok sumpah daviena retinol ini beneran ngefek di kulit aku seneng banget nemu produk ini akhirnya nemu daviena retinol yang cocok gak
168,Daviena,Daviena,kulitkece_r3c01m01x2583,kulitkece_r3c01m02x7223,0.1875,5,5,akhirnya nemu daviena retinol yang cocok gak bikin breakout sama sekali sumpah daviena retinol ini beneran ngefek di kulit aku seneng banget nemu produk ini baru coba daviena retinol kemaren semoga co,pemakaian rutin daviena retinol bikin kulit lebih lembab seneng bgt cocok2 club buat daviena retinol alhamdulillah gak iritasi di aku worth it bgt beli daviena retinol harga segitu hasilnya lumayan pu
168,Daviena,Daviena,kulitkece_r3c01m01x2583,kulitkece_r3c01m03x9803,0.539,5,5,akhirnya nemu daviena retinol yang cocok gak bikin breakout sama sekali sumpah daviena retinol ini beneran ngefek di kulit aku seneng banget nemu produk ini baru coba daviena retinol kemaren semoga co,akhirnya nemu daviena retinol yang cocok gak bikin breakout sama sekali pemakaian rutin daviena retinol bikin kulit lebih lembab seneng bgt baru coba daviena retinol kemaren semoga cocok di kulitku ya
168,Daviena,Daviena,kulitkece_r3c01m01x2583,kulitkece_r3c01m04x8079,0.6639,5,5,akhirnya nemu daviena retinol yang cocok gak bikin breakout sama sekali sumpah daviena retinol ini beneran ngefek di kulit aku seneng banget nemu produk ini baru coba daviena retinol kemaren semoga co,packaging daviena retinol lucu tapi yang penting isinya juga bagus kok sumpah daviena retinol ini beneran ngefek di kulit aku seneng banget nemu produk ini akhirnya nemu daviena retinol yang cocok gak
168,Daviena,Daviena,kulitkece_r3c01m02x7223,kulitkece_r3c01m03x9803,0.4555,5,5,pemakaian rutin daviena retinol bikin kulit lebih lembab seneng bgt cocok2 club buat daviena retinol alhamdulillah gak iritasi di aku worth it bgt beli daviena retinol harga segitu hasilnya lumayan pu,akhirnya nemu daviena retinol yang cocok gak bikin breakout sama sekali pemakaian rutin daviena retinol bikin kulit lebih lembab seneng bgt baru coba daviena retinol kemaren semoga cocok di kulitku ya
168,Daviena,Daviena,kulitkece_r3c01m02x7223,kulitkece_r3c01m04x8079,0.1872,5,5,pemakaian rutin daviena retinol bikin kulit lebih lembab seneng bgt cocok2 club buat daviena retinol alhamdulillah gak iritasi di aku worth it bgt beli daviena retinol harga segitu hasilnya lumayan pu,packaging daviena retinol lucu tapi yang penting isinya juga bagus kok sumpah daviena retinol ini beneran ngefek di kulit aku seneng banget nemu produk ini akhirnya nemu daviena retinol yang cocok gak
168,Daviena,Daviena,kulitkece_r3c01m03x9803,kulitkece_r3c01m04x8079,0.3617,5,5,akhirnya nemu daviena retinol yang cocok gak bikin breakout sama sekali pemakaian rutin daviena retinol bikin kulit lebih lembab seneng bgt baru coba daviena retinol kemaren semoga cocok di kulitku ya,packaging daviena retinol lucu tapi yang penting isinya juga bagus kok sumpah daviena retinol ini beneran ngefek di kulit aku seneng banget nemu produk ini akhirnya nemu daviena retinol yang cocok gak
180,Azarine,Azarine,produkjujur_r3c00m00x5907,produkjujur_r3c00m01x6024,0.1779,3,5,baru coba azarine retinol kemaren semoga cocok di kulitku yang sensitif packaging azarine retinol lucu tapi yang penting isinya juga bagus kok cocok2 club buat azarine retinol alhamdulillah gak iritas,review jujur azarine retinol enak dipakai gampang nyerep gak ada bau aneh sumpah azarine retinol ini beneran ngefek di kulit aku seneng banget nemu produk ini yg lagi nyari azarine retinol bagus ini s
180,Azarine,Azarine,produkjujur_r3c00m00x5907,produkjujur_r3c00m02x8296,0.1783,3,5,baru coba azarine retinol kemaren semoga cocok di kulitku yang sensitif packaging azarine retinol lucu tapi yang penting isinya juga bagus kok cocok2 club buat azarine retinol alhamdulillah gak iritas,sumpah azarine retinol ini beneran ngefek di kulit aku seneng banget nemu produk ini sumpah azarine retinol ini beneran ngefek di kulit aku seneng banget nemu produk ini yg lagi nyari azarine retinol 
180,Azarine,Azarine,produkjujur_r3c00m00x5907,produkjujur_r3c00m03x5660,0.1839,3,5,baru coba azarine retinol kemaren semoga cocok di kulitku yang sensitif packaging azarine retinol lucu tapi yang penting isinya juga bagus kok cocok2 club buat azarine retinol alhamdulillah gak iritas,akhirnya nemu azarine retinol yang cocok gak bikin breakout sama sekali kulit aku kombinasi tapi azarine retinol tetep nyaman gak lengket kulit aku kombinasi tapi azarine retinol tetep nyaman gak leng
180,Azarine,Azarine,produkjujur_r3c00m01x6024,produkjujur_r3c00m02x8296,0.6353,5,5,review jujur azarine retinol enak dipakai gampang nyerep gak ada bau aneh sumpah azarine retinol ini beneran ngefek di kulit aku seneng banget nemu produk ini yg lagi nyari azarine retinol bagus ini s,sumpah azarine retinol ini beneran ngefek di kulit aku seneng banget nemu produk ini sumpah azarine retinol ini beneran ngefek di kulit aku seneng banget nemu produk ini yg lagi nyari azarine retinol 
180,Azarine,Azarine,produkjujur_r3c00m01x6024,produkjujur_r3c00m03x5660,0.1567,5,5,review jujur azarine retinol enak dipakai gampang nyerep gak ada bau aneh sumpah azarine retinol ini beneran ngefek di kulit aku seneng banget nemu produk ini yg lagi nyari azarine retinol bagus ini s,akhirnya nemu azarine retinol yang cocok gak bikin breakout sama sekali kulit aku kombinasi tapi azarine retinol tetep nyaman gak lengket kulit aku kombinasi tapi azarine retinol tetep nyaman gak leng
180,Azarine,Azarine,produkjujur_r3c00m02x8296,produkjujur_r3c00m03x5660,0.159,5,5,sumpah azarine retinol ini beneran ngefek di kulit aku seneng banget nemu produk ini sumpah azarine retinol ini beneran ngefek di kulit aku seneng banget nemu produk ini yg lagi nyari azarine retinol ,akhirnya nemu azarine retinol yang cocok gak bikin breakout sama sekali kulit aku kombinasi tapi azarine retinol tetep nyaman gak lengket kulit aku kombinasi tapi azarine retinol tetep nyaman gak leng
181,Daviena,Daviena,racikcantik_r3c08m00x5448,racikcantik_r3c08m01x2011,0.1473,3,5,kulit aku kombinasi tapi daviena retinol tetep nyaman gak lengket kulit aku kombinasi tapi daviena retinol tetep nyaman gak lengket worth it bgt beli daviena retinol harga segitu hasilnya lumayan puas,baru coba daviena retinol kemaren semoga cocok di kulitku yang sensitif cocok2 club buat daviena retinol alhamdulillah gak iritasi di aku packaging daviena retinol lucu tapi yang penting isinya juga b
181,Daviena,Daviena,racikcantik_r3c08m00x5448,racikcantik_r3c08m02x8325,0.4767,3,5,kulit aku kombinasi tapi daviena retinol tetep nyaman gak lengket kulit aku kombinasi tapi daviena retinol tetep nyaman gak lengket worth it bgt beli daviena retinol harga segitu hasilnya lumayan puas,udah pakai daviena retinol 2 minggu hasilnya mulai kelihatan cerahan dikit kulit aku kombinasi tapi daviena retinol tetep nyaman gak lengket akhirnya nemu daviena retinol yang cocok gak bikin breakout
181,Daviena,Daviena,racikcantik_r3c08m00x5448,racikcantik_r3c08m03x4529,0.1401,3,5,kulit aku kombinasi tapi daviena retinol tetep nyaman gak lengket kulit aku kombinasi tapi daviena retinol tetep nyaman gak lengket worth it bgt beli daviena retinol harga segitu hasilnya lumayan puas,cocok2 club buat daviena retinol alhamdulillah gak iritasi di aku sumpah daviena retinol ini beneran ngefek di kulit aku seneng banget nemu produk ini cocok2 club buat daviena retinol alhamdulillah ga
181,Daviena,Daviena,racikcantik_r3c08m00x5448,racikcantik_r3c08m04x3650,0.4681,3,5,kulit aku kombinasi tapi daviena retinol tetep nyaman gak lengket kulit aku kombinasi tapi daviena retinol tetep nyaman gak lengket worth it bgt beli daviena retinol harga segitu hasilnya lumayan puas,kulit aku kombinasi tapi daviena retinol tetep nyaman gak lengket packaging daviena retinol lucu tapi yang penting isinya juga bagus kok pemakaian rutin daviena retinol bikin kulit lebih lembab seneng
181,Daviena,Daviena,racikcantik_r3c08m01x2011,racikcantik_r3c08m02x8325,0.283,5,5,baru coba daviena retinol kemaren semoga cocok di kulitku yang sensitif cocok2 club buat daviena retinol alhamdulillah gak iritasi di aku packaging daviena retinol lucu tapi yang penting isinya juga b,udah pakai daviena retinol 2 minggu hasilnya mulai kelihatan cerahan dikit kulit aku kombinasi tapi daviena retinol tetep nyaman gak lengket akhirnya nemu daviena retinol yang cocok gak bikin breakout
181,Daviena,Daviena,racikcantik_r3c08m01x2011,racikcantik_r3c08m03x4529,0.4217,5,5,baru coba daviena retinol kemaren semoga cocok di kulitku yang sensitif cocok2 club buat daviena retinol alhamdulillah gak iritasi di aku packaging daviena retinol lucu tapi yang penting isinya juga b,cocok2 club buat daviena retinol alhamdulillah gak iritasi di aku sumpah daviena retinol ini beneran ngefek di kulit aku seneng banget nemu produk ini cocok2 club buat daviena retinol alhamdulillah ga
181,Daviena,Daviena,racikcantik_r3c08m01x2011,racikcantik_r3c08m04x3650,0.3466,5,5,baru coba daviena retinol kemaren semoga cocok di kulitku yang sensitif cocok2 club buat daviena retinol alhamdulillah gak iritasi di aku packaging daviena retinol lucu tapi yang penting isinya juga b,kulit aku kombinasi tapi daviena retinol tetep nyaman gak lengket packaging daviena retinol lucu tapi yang penting isinya juga bagus kok pemakaian rutin daviena retinol bikin kulit lebih lembab seneng
181,Daviena,Daviena,racikcantik_r3c08m02x8325,racikcantik_r3c08m03x4529,0.2694,5,5,udah pakai daviena retinol 2 minggu hasilnya mulai kelihatan cerahan dikit kulit aku kombinasi tapi daviena retinol tetep nyaman gak lengket akhirnya nemu daviena retinol yang cocok gak bikin breakout,cocok2 club buat daviena retinol alhamdulillah gak iritasi di aku sumpah daviena retinol ini beneran ngefek di kulit aku seneng banget nemu produk ini cocok2 club buat daviena retinol alhamdulillah ga
181,Daviena,Daviena,racikcantik_r3c08m02x8325,racikcantik_r3c08m04x3650,0.4735,5,5,udah pakai daviena retinol 2 minggu hasilnya mulai kelihatan cerahan dikit kulit aku kombinasi tapi daviena retinol tetep nyaman gak lengket akhirnya nemu daviena retinol yang cocok gak bikin breakout,kulit aku kombinasi tapi daviena retinol tetep nyaman gak lengket packaging daviena retinol lucu tapi yang penting isinya juga bagus kok pemakaian rutin daviena retinol bikin kulit lebih lembab seneng
181,Daviena,Daviena,racikcantik_r3c08m03x4529,racikcantik_r3c08m04x3650,0.2973,5,5,cocok2 club buat daviena retinol alhamdulillah gak iritasi di aku sumpah daviena retinol ini beneran ngefek di kulit aku seneng banget nemu produk ini cocok2 club buat daviena retinol alhamdulillah ga,kulit aku kombinasi tapi daviena retinol tetep nyaman gak lengket packaging daviena retinol lucu tapi yang penting isinya juga bagus kok pemakaian rutin daviena retinol bikin kulit lebih lembab seneng
182,Not identified,Not identified,racun_ct2554,racun_ct5875,0.0627,3,3,ci aku udh 2bln lbih kyanya pkai saran cici ampoul pink udh hbis yg 50ml skrng pkai yg 100ml udh tinggal 1 4 moist pkai minimalis b5 fw pakai minimalis oat skrng jrng muncul jrwat trs klo ada jrwat ak,ci tolonggg klo muka kusam warna muka ga merata bruntusan bagusnya make apa ya ci sy mke fw innisfree ampoul skin 1004 yg putih sma coklat tone brightening caps cream skin 1004 ss skin 1004 tub biru t
182,Not identified,Not identified,racun_ct2554,reviewjujur_ct5021,0.0087,3,3,ci aku udh 2bln lbih kyanya pkai saran cici ampoul pink udh hbis yg 50ml skrng pkai yg 100ml udh tinggal 1 4 moist pkai minimalis b5 fw pakai minimalis oat skrng jrng muncul jrwat trs klo ada jrwat ak,ci rekomedasi produk buat garis leher dong kk coba minta link shopie nya plis blss mw 1 paket kak brp
182,Not identified,Not identified,racun_ct2554,reviewjujur_ct8615,0.0122,3,3,ci aku udh 2bln lbih kyanya pkai saran cici ampoul pink udh hbis yg 50ml skrng pkai yg 100ml udh tinggal 1 4 moist pkai minimalis b5 fw pakai minimalis oat skrng jrng muncul jrwat trs klo ada jrwat ak,ci kalo rekomen bb krim untuk kulit kering sensitif apa ya kka aku ko jerawatan apa karna lagi pake kena sinar matahari soal nyh aku tiap hari keluar trus saya mau donk
182,Not identified,Not identified,racun_ct2554,skinbestie_ct9146,0.0032,3,3,ci aku udh 2bln lbih kyanya pkai saran cici ampoul pink udh hbis yg 50ml skrng pkai yg 100ml udh tinggal 1 4 moist pkai minimalis b5 fw pakai minimalis oat skrng jrng muncul jrwat trs klo ada jrwat ak,cii ini gimana ya ngatasinnya kulit aku kering sensitif kadang2 gatal tolongg cii pengen banget nyoba semoga ada rezeki klik disini
182,Not identified,Not identified,racun_ct2554,skincare_ct1100,0.0168,3,3,ci aku udh 2bln lbih kyanya pkai saran cici ampoul pink udh hbis yg 50ml skrng pkai yg 100ml udh tinggal 1 4 moist pkai minimalis b5 fw pakai minimalis oat skrng jrng muncul jrwat trs klo ada jrwat ak,close comedo chikenskin bruntusan item item tp d pncet g ada isi ss ffy moist labore fw facetology eksfoliasipad g2g masih g membaik mmbaik harus di beli tapi kosong terus tth kalau beli di mana kk
182,Not identified,Not identified,racun_ct5875,reviewjujur_ct5021,0.0132,3,3,ci tolonggg klo muka kusam warna muka ga merata bruntusan bagusnya make apa ya ci sy mke fw innisfree ampoul skin 1004 yg putih sma coklat tone brightening caps cream skin 1004 ss skin 1004 tub biru t,ci rekomedasi produk buat garis leher dong kk coba minta link shopie nya plis blss mw 1 paket kak brp
182,Not identified,Not identified,racun_ct5875,reviewjujur_ct8615,0.0345,3,3,ci tolonggg klo muka kusam warna muka ga merata bruntusan bagusnya make apa ya ci sy mke fw innisfree ampoul skin 1004 yg putih sma coklat tone brightening caps cream skin 1004 ss skin 1004 tub biru t,ci kalo rekomen bb krim untuk kulit kering sensitif apa ya kka aku ko jerawatan apa karna lagi pake kena sinar matahari soal nyh aku tiap hari keluar trus saya mau donk
182,Not identified,Not identified,racun_ct5875,skinbestie_ct9146,0.0189,3,3,ci tolonggg klo muka kusam warna muka ga merata bruntusan bagusnya make apa ya ci sy mke fw innisfree ampoul skin 1004 yg putih sma coklat tone brightening caps cream skin 1004 ss skin 1004 tub biru t,cii ini gimana ya ngatasinnya kulit aku kering sensitif kadang2 gatal tolongg cii pengen banget nyoba semoga ada rezeki klik disini
182,Not identified,Not identified,racun_ct5875,skincare_ct1100,0.0204,3,3,ci tolonggg klo muka kusam warna muka ga merata bruntusan bagusnya make apa ya ci sy mke fw innisfree ampoul skin 1004 yg putih sma coklat tone brightening caps cream skin 1004 ss skin 1004 tub biru t,close comedo chikenskin bruntusan item item tp d pncet g ada isi ss ffy moist labore fw facetology eksfoliasipad g2g masih g membaik mmbaik harus di beli tapi kosong terus tth kalau beli di mana kk
