source,target,co_temporal_weight,passes_co_temporal_threshold
glowhunter_ip8756,putrisrirahayu701,1,False
glowhunter_ip8756,rachelbutiq3,1,False
glowhunter_ip8756,ririnsw76,1,False
glowhunter_ip8756,rolizananda,1,False
glowhunter_ip8756,sakatangsuryani,1,False
glowhunter_ip8756,srirahayu15460,1,False
glowhunter_ip8756,stella_pu3,1,False
glowhunter_ip8756,syahidanautieutie,1,False
glowhunter_ip8756,yaya15_8,1,False
glowhunter_rr76414,kulitsehat_rp54793,1,False
glowingid_ct11995,lilylindalilylind,1,False
glowingid_ct11995,nadialy_,1,False
glowingid_ct11995,sophiejosephie,1,False
glowingid_ct18883,glowup_ct9909,1,False
glowingid_ct18883,glowup_ip6633,1,False
glowingid_ct18883,hera.cica,1,False
glowingid_ct18883,immute00,1,False
glowingid_ct18883,indahfitriyani356,1,False
glowingid_ct18883,ingindicintai131,1,False
glowingid_ct18883,iyaakusofie,1,False
glowingid_ct18883,jeasica.jasmine,1,False
glowingid_ct18883,karina_zpk,1,False
glowingid_ct18883,kedaipempekmamaraissa,1,False
glowingid_ct18883,khaa_cancer,1,False
glowingid_ct18883,lijaauser,1,False
glowingid_ct18883,marselll1_,1,False
glowingid_ct18883,marwah.assyiefa,1,False
glowingid_ct18883,mhamdharis0,1,False
glowingid_ct18883,mianto199,1,False
glowingid_ct18883,niaunta145,1,False
glowingid_ct18883,noknelly22,1,False
glowingid_ct18883,nurra.27,1,False
glowingid_ct18883,nxana21,1,False
glowingid_ct18883,piya_aa6,1,False
glowingid_ct18883,putriirmdhn2121,1,False
glowingid_ct18883,raa10182_278,1,False
glowingid_ct18883,racun_rr1435,1,False
glowingid_ct18883,rahmayani_15,1,False
glowingid_ct18883,reviewjujur_cp7303,1,False
glowingid_ct18883,reviewjujur_rr1254,1,False
glowingid_ct18883,ribubresitepu98,1,False
glowingid_ct18883,rikaolaa,1,False
glowingid_ct18883,rskaaaaa.2,1,False
glowingid_ct18883,sarda.sary.devy,1,False
glowingid_ct18883,sha_rah50,1,False
glowingid_ct18883,si_pisces_11,1,False
glowingid_ct18883,sintasarepiliya_07,1,False
glowingid_ct18883,skinbestie_ip8529,1,False
glowingid_ct18883,skinbestie_rr24258,1,False
glowingid_ct18883,skincare_rr80,1,False
glowingid_ct18883,skinclub_cp3801,1,False
glowingid_ct18883,skinlover_cp3417,1,False
glowingid_ct18883,spall_spillprodukk,1,False
glowingid_ct18883,sundanese259,1,False
glowingid_ct18883,susysusanti051709,1,False
glowingid_ct18883,vdyt__,1,False
glowingid_ct18883,vieldadamayanti,1,False
glowingid_ct18883,viiaa_12,1,False
glowingid_ct18883,vikafitriyna,1,False
glowingid_ct18883,windidhella,1,False
glowingid_ct18883,xyrann11,1,False
glowingid_ct18883,yaya.ziya,1,False
glowingid_ct18883,yourtipe_70,1,False
glowingid_ct18883,yuli_patmawati2407,1,False
glowingid_ct69471,izaim0et,1,False
glowingid_ct69471,mamah_nazwa1238,1,False
glowingid_ct69471,nknda_,1,False
glowingid_ct69471,racun_rr98889,1,False
glowingid_ct69471,skinbestie_rp72904,1,False
glowingid_ct69471,user5625747476018,1,False
glowingid_ct74353,kulitsehat_rr692,1,False
glowingid_ct74353,racun_rr5392,1,False
glowingid_ct74353,skinbestie_ip5105,1,False
glowingid_ct92516,gongmuas_08,1,False
glowingid_ct92516,ilasandriana,1,False
glowingid_ct92516,puputpolanda,1,False
glowingid_rp61402,nurlailamahmud12,1,False
glowingid_rp61402,rentvillabali,1,False
glowingid_rp61402,user3229718618361,1,False
glowingid_rp61402,user888572681108,1,False
glowingid_rr53578,yaatyaa7_,1,False
glowup_ct2135,kinantyputrimataratmadja,1,False
glowup_ct2135,restymelinda,1,False
glowup_ct3239,poconggundol,1,False
glowup_ct3809,lovelielight_,1,False
glowup_ct3809,neng.emarepiew,1,False
glowup_ct3809,rahmaumaya_,1,False
glowup_ct3809,redvellvet_17,1,False
glowup_ct3809,saritayns,1,False
glowup_ct3809,yuliaaaponika99,1,False
glowup_ct6488,poconggundol,1,False
glowup_ct8724,izaim0et,1,False
glowup_ct8724,mamah_nazwa1238,1,False
glowup_ct8724,nknda_,1,False
glowup_ct8724,racun_rr98889,1,False
glowup_ct8724,skinbestie_rp72904,1,False
glowup_ct8724,user5625747476018,1,False
glowup_ct93477,lilylindalilylind,1,False
glowup_ct93477,nadialy_,1,False
glowup_ct93477,sophiejosephie,1,False
glowup_ct95907,jejejuly1,1,False
glowup_ct95907,maryani_yayan,1,False
glowup_ct95907,nurhafadhah1,1,False
glowup_ct95907,riskaelinda1812,1,False
glowup_ct95907,sofvhie97,1,False
glowup_ct95907,sweet120914,1,False
glowup_ct9909,skinlover_ct23275,1,False
glowup_ct9909,skintok_ct36635,1,False
glowup_ct9909,skintok_ct98906,1,False
glowup_ip6633,skinlover_ct23275,1,False
glowup_ip6633,skintok_ct36635,1,False
glowup_ip6633,skintok_ct98906,1,False
gmnigirls__,skinclub_ct6649,1,False
gmoyaj06,skincare_ct78893,1,False
gmoyaj06,testireal_ct35011,1,False
google.611,skinclub_ct6649,1,False
gtu_y_a,skinclub_ct6649,1,False
hadijahootd,racun_ct40815,1,False
hadijahootd,reviewjujur_ct43520,1,False
hadijahootd,testireal_ct49360,1,False
haluayha,skinclub_ct6649,1,False
happydey06,kulitsehat_rp54793,1,False
hennyanggaraini_02,skinclub_ct6649,1,False
hera.cica,skinlover_ct23275,1,False
hera.cica,skintok_ct36635,1,False
hera.cica,skintok_ct98906,1,False
hotrinarina,kulitsehat_rp54793,1,False
hta282828,racun_ct2554,1,False
hta282828,racun_ct5875,1,False
hta282828,reviewjujur_ct5021,1,False
hta282828,reviewjujur_ct8615,1,False
hta282828,skinbestie_ct9146,1,False
hta282828,skincare_ct1100,1,False
iam.tania99,skinclub_ct6649,1,False
iannmaxxx,kulitglowing_ip1790,1,False
iannmaxxx,kulitglowing_ip334,1,False
iannmaxxx,skinbestie_ip9364,1,False
iblismusuhkita,skinclub_ct6649,1,False
icecreammatchastrawberry,skinbestie_ip9364,1,False
iciocihihihi,kulitcerah_ct29113,1,False
iciocihihihi,reviewjujur_ct39243,1,False
iciocihihihi,reviewjujur_ct55350,1,False
iciocihihihi,reviewjujur_ct97003,1,False
iciwwhere,skinclub_ip8582,1,False
igdinia.yw_,skinbestie_ip9364,1,False
igmiaa28____,kulitsehat_rp54793,1,False
iinnda1,kulitsehat_rp54793,1,False
ijonk_xi,skincare_ct78893,1,False
ijonk_xi,skintok_ct53509,1,False
ijonk_xi,testireal_ct35011,1,False
ikkeatharizz,skinbestie_ip9364,1,False
ilaaaaaj0.1,kulitsehat_rp54793,1,False
ima04620,reviewjujur_ip2228,1,False
immute00,skinlover_ct23275,1,False
immute00,skintok_ct36635,1,False
immute00,skintok_ct98906,1,False
inara.zifana,kulitsehat_rp54793,1,False
inata_19,skinclub_ct6649,1,False
indah2143309215,skinclub_ct6649,1,False
indahfitriyani356,skinlover_ct23275,1,False
indahfitriyani356,skintok_ct36635,1,False
indahfitriyani356,skintok_ct98906,1,False
indahwahyu34,kulitsehat_rp54793,1,False
indriagustina_,skinclub_ct6649,1,False
ingindicintai131,skinlover_ct23275,1,False
ingindicintai131,skintok_ct36635,1,False
ingindicintai131,skintok_ct98906,1,False
ininovi99,skinclub_ct6649,1,False
innaaakuh,kulitcerah_ct29113,1,False
innaaakuh,reviewjujur_ct39243,1,False
innaaakuh,reviewjujur_ct55350,1,False
innaaakuh,reviewjujur_ct97003,1,False
intan.permata.sar600,skinbestie_ip9364,1,False
intangalifyn,skinclub_ct6649,1,False
irmabalqis8,skinclub_ct6649,1,False
ismi.ty,kulitsehat_rp54793,1,False
istde,skinclub_ct6649,1,False
istikharah197,skinbestie_ip9364,1,False
istri_ayang_1234,skinbestie_ip9364,1,False
itsme_aaniid,racun_ct1114,1,False
itsme_aaniid,skinbestie_ct5848,1,False
itsme_aaniid,skinclub_ct4422,1,False
itsme_putupuspa,kulitsehat_rp54793,1,False
itsmitajaw,kulitcerah_ct92565,1,False
itsmitajaw,testireal_ct48546,1,False
itzme.na3,produkjujur_r3c00m00x5907,1,False
itzme.na3,produkjujur_r3c00m01x6024,1,False
itzme.na3,produkjujur_r3c00m02x8296,1,False
itzme.na3,produkjujur_r3c00m03x5660,1,False
itzme.na3,skinlover_ip4018,1,False
iu.xxda,kulitsehat_rp54793,1,False
ivana.keza,kulitsehat_rp54793,1,False
iyaakusofie,skinlover_ct23275,1,False
iyaakusofie,skintok_ct36635,1,False
iyaakusofie,skintok_ct98906,1,False
izaim0et,reviewjujur_ct33360,1,False
izaim0et,reviewjujur_ct9800,1,False
janganlupangemie,skinclub_ct6649,1,False
jeasica.jasmine,skinlover_ct23275,1,False
jeasica.jasmine,skintok_ct36635,1,False
jeasica.jasmine,skintok_ct98906,1,False
jejejuly1,skincare_ct87875,1,False
julianasimanjunta4,skinclub_ct6649,1,False
kadri_hasra,skincare_ct7727,1,False
kadri_hasra,skinclub_ct2318,1,False
kamela.linggama,kulitsehat_rp54793,1,False
kanris2,kulitsehat_rp54793,1,False
karina_zpk,skinlover_ct23275,1,False
karina_zpk,skintok_ct36635,1,False
karina_zpk,skintok_ct98906,1,False
kedaipempekmamaraissa,skinlover_ct23275,1,False
kedaipempekmamaraissa,skintok_ct36635,1,False
kedaipempekmamaraissa,skintok_ct98906,1,False
kepobgttihh,skinbestie_ip9364,1,False
khaa_cancer,skinlover_ct23275,1,False
khaa_cancer,skintok_ct36635,1,False
khaa_cancer,skintok_ct98906,1,False
khimochikil,skinbestie_ip9364,1,False
khoirulmumin27,kulitglowing_rr91939,1,False
kinantyputrimataratmadja,kulitglowing_ct6396,1,False
kinantyputrimataratmadja,skinclub_ct7669,1,False
kinantyputrimataratmadja,skinclub_ct9386,1,False
kirani_kirani2,racun_ct40815,1,False
kirani_kirani2,reviewjujur_ct43520,1,False
kirani_kirani2,testireal_ct49360,1,False
kokohoki20,skinclub_ip8582,1,False
kopiikoow_,kulitsehat_rp54793,1,False
kristy_hd,kulitsehat_rp54793,1,False
kueesteh,kulitsehat_rp54793,1,False
kulitcerah_ct29113,mamazayn32,1,False
kulitcerah_ct29113,mazfarid.g4nteng,1,False
kulitcerah_ct29113,vita.and.choi,1,False
kulitcerah_ct92565,leniiesafitryauliya1,1,False
kulitcerah_ct92565,susi_melani20,1,False
kulitcerah_ct92565,ventidueeeeeeee,1,False
kulitcerah_rp50006,reviewpedas_r3c09m00x7495,1,False
kulitcerah_rp50006,reviewpedas_r3c09m01x4727,1,False
kulitcerah_rp50006,reviewpedas_r3c09m02x6779,1,False
kulitcerah_rp50006,reviewpedas_r3c09m03x3704,1,False
kulitcerah_rp50006,reviewpedas_r3c09m04x5100,1,False
kulitglowing_ct4137,naputribungsu,1,False
kulitglowing_ct4137,naylaprillianay,1,False
kulitglowing_ct4137,neng.pia0,1,False
kulitglowing_ct4137,user9866834290704,1,False
kulitglowing_ct49929,lilylindalilylind,1,False
kulitglowing_ct49929,nadialy_,1,False
kulitglowing_ct49929,sophiejosephie,1,False
kulitglowing_ct595,poconggundol,1,False
kulitglowing_ct6396,restymelinda,1,False
kulitglowing_ct71939,nazila4054,1,False
kulitglowing_ct71939,piscesx91,1,False
kulitglowing_ip1790,kumalasari_nita,1,False
kulitglowing_ip1790,mama_fourdhe,1,False
kulitglowing_ip1790,marsha0605,1,False
kulitglowing_ip1790,megarafka14,1,False
kulitglowing_ip1790,mikaylaazzahra2312,1,False
kulitglowing_ip1790,muawia_28,1,False
kulitglowing_ip1790,natu.ca,1,False
kulitglowing_ip1790,niraa162,1,False
kulitglowing_ip1790,pitalokaaaaaaaaaaaaaa,1,False
kulitglowing_ip1790,rinaokta86,1,False
kulitglowing_ip1790,yaaterserahlaa,1,False
kulitglowing_ip1790,yuli.sweet.07,1,False
kulitglowing_ip334,pitalokaaaaaaaaaaaaaa,1,False
kulitglowing_ip334,spalspil.putt,1,False
kulitglowing_ip4767,skinlover_rr9878,1,False
kulitglowing_ip4767,slatsol,1,False
kulitglowing_ip986,testiaman_r3c02m00x9822,1,False
kulitglowing_ip986,testiaman_r3c02m01x8585,1,False
kulitglowing_ip986,testiaman_r3c02m02x2716,1,False
kulitglowing_ip986,testiaman_r3c02m03x8993,1,False
kulitglowing_ip986,testiaman_r3c02m04x8847,1,False
kulitglowing_rr5227,reviewjujur_rp60551,1,False
kulitsehat_ct8443,nurdedi123,1,False
kulitsehat_rp54793,lia_safitri1,1,False
kulitsehat_rp54793,libra202509,1,False
kulitsehat_rp54793,luluuu060999,1,False
kulitsehat_rp54793,mama.azka99,1,False
kulitsehat_rp54793,mama_azizah21,1,False
kulitsehat_rp54793,marcaliaaa,1,False
kulitsehat_rp54793,maryam397298,1,False
kulitsehat_rp54793,matchaaalattee43,1,False
kulitsehat_rp54793,maudyanggia75,1,False
kulitsehat_rp54793,mellyarifina,1,False
kulitsehat_rp54793,mentaripagi850,1,False
kulitsehat_rp54793,mimoarsen28,1,False
kulitsehat_rp54793,minabarokah4,1,False
kulitsehat_rp54793,minhoo.pr,1,False
kulitsehat_rp54793,mjb_mjb1,1,False
kulitsehat_rp54793,monika_lalaa,1,False
kulitsehat_rp54793,ms.kanggun,1,False
kulitsehat_rp54793,murniasimamora,1,False
kulitsehat_rp54793,mutiafitri27,1,False
kulitsehat_rp54793,najmahawa,1,False
kulitsehat_rp54793,nanadyaya,1,False
kulitsehat_rp54793,nanays01,1,False
kulitsehat_rp54793,nanik_yul,1,False
kulitsehat_rp54793,nanyak205,1,False
kulitsehat_rp54793,nasya.putrialfiansyah,1,False
kulitsehat_rp54793,naylong145cm,1,False
kulitsehat_rp54793,naziva358,1,False
kulitsehat_rp54793,nokkwiedyawiedyya,1,False
kulitsehat_rp54793,nongg586,1,False
kulitsehat_rp54793,novalili13,1,False
kulitsehat_rp54793,nur.yanti8990,1,False
kulitsehat_rp54793,nurasep34998061556462l,1,False
kulitsehat_rp54793,nurayerni9103,1,False
kulitsehat_rp54793,pebriantiputri_,1,False
kulitsehat_rp54793,pretty_byby1,1,False
kulitsehat_rp54793,pujiastuti3902,1,False
kulitsehat_rp54793,purwatikoplo,1,False
kulitsehat_rp54793,r4dityadika,1,False
kulitsehat_rp54793,rafina375,1,False
kulitsehat_rp54793,ramadhanidella27,1,False
kulitsehat_rp54793,ramdaajaa,1,False
kulitsehat_rp54793,rayhan3654,1,False
kulitsehat_rp54793,reskiamalias1,1,False
kulitsehat_rp54793,resty0421,1,False
kulitsehat_rp54793,reztycihuy,1,False
kulitsehat_rp54793,rhienagustin99,1,False
kulitsehat_rp54793,richinap,1,False
kulitsehat_rp54793,rickyokfiagustianto,1,False
kulitsehat_rp54793,ridasetiani2shop,1,False
kulitsehat_rp54793,riekhaekhawaty,1,False
kulitsehat_rp54793,riska_mulyani97,1,False
kulitsehat_rp54793,rismamakeup__,1,False
kulitsehat_rp54793,rn.cacaaa_,1,False
kulitsehat_rp54793,rrya888,1,False
kulitsehat_rp54793,saira.shakila28,1,False
kulitsehat_rp54793,salmabae__,1,False
kulitsehat_rp54793,salsarafani,1,False
kulitsehat_rp54793,sariandriani09,1,False
kulitsehat_rp54793,senyum0838229383829,1,False
kulitsehat_rp54793,sha20_00,1,False
kulitsehat_rp54793,shafiraaurora12,1,False
kulitsehat_rp54793,shelyakiong,1,False
kulitsehat_rp54793,siddiqah3005,1,False
kulitsehat_rp54793,siskanina01,1,False
kulitsehat_rp54793,siti_nurelia19,1,False
kulitsehat_rp54793,sophee024,1,False
kulitsehat_rp54793,sucisintiaaaa,1,False
kulitsehat_rp54793,suussiiiisss_,1,False
kulitsehat_rp54793,syafiraflorist,1,False
kulitsehat_rp54793,tiigaabelash,1,False
kulitsehat_rp54793,ulianaaa996,1,False
kulitsehat_rp54793,user5391882774565,1,False
kulitsehat_rp54793,user572054709,1,False
kulitsehat_rp54793,user7391930526657,1,False
kulitsehat_rp54793,usernameryhhhhhh,1,False
kulitsehat_rp54793,vaanova_22,1,False
kulitsehat_rp54793,ventychiew31,1,False
kulitsehat_rp54793,waode.linda.faris,1,False
kulitsehat_rp54793,watermelon_ap,1,False
kulitsehat_rp54793,wawanindartha,1,False
kulitsehat_rp54793,widiia_yaa,1,False
kulitsehat_rp54793,winryharyani,1,False
kulitsehat_rp54793,wisnualfarizki1,1,False
kulitsehat_rp54793,wiwiafita09,1,False
kulitsehat_rp54793,wulanputri754,1,False
kulitsehat_rp54793,xmlhnblh_,1,False
kulitsehat_rp54793,yhulyw2704,1,False
kulitsehat_rp54793,ymelsya,1,False
kulitsehat_rp54793,yourbby_y4,1,False
kulitsehat_rp54793,yourgarls27,1,False
kulitsehat_rp54793,yulinada2611,1,False
kulitsehat_rp54793,yulisa5559,1,False
kulitsehat_rp54793,yundaa53,1,False
kulitsehat_rp54793,yusrifa98,1,False
kulitsehat_rp54793,zoyasiena,1,False
kulitsehat_rr692,skinlover_ct27853,1,False
l0nly4dibaa__,skincare_rp71592,1,False
lalaishakk,skinclub_ct6649,1,False
ledyputri31,skinlover_ip490,1,False
lelygingsul,skinclub_ct6649,1,False
leniiesafitryauliya1,testireal_ct48546,1,False
leooooo_105,skinclub_ct6649,1,False
lftafy,skinclub_ip8582,1,False
liaaskani21,skinclub_ct6649,1,False
liacitraaa_,skinclub_ct6649,1,False
libra260988,skinlover_ip490,1,False
liianrnsa,skinclub_ct6649,1,False
lijaauser,skinlover_ct23275,1,False
lijaauser,skintok_ct36635,1,False
lijaauser,skintok_ct98906,1,False
lilis_0395,skinclub_ct6649,1,False
lilylindalilylind,racun_ct61657,1,False
lilylindalilylind,skincare_ct68797,1,False
lina_angler,skinclub_ct6649,1,False
lindakusnandar7,skinbestie_ip9364,1,False
ling4917,skinclub_ct6649,1,False
lirahayuu,skinlover_ip490,1,False
lis.ilaliyah,skinclub_ct6649,1,False
lisbetsimbolon0,skinclub_ct6649,1,False
littleluff,racikcantik_r3c08m00x5448,1,False
littleluff,racikcantik_r3c08m01x2011,1,False
littleluff,racikcantik_r3c08m02x8325,1,False
littleluff,racikcantik_r3c08m03x4529,1,False
littleluff,racikcantik_r3c08m04x3650,1,False
lovelielight_,reviewjujur_ct6118,1,False
lovelielight_,skinlover_ct8756,1,False
lulaq_30,skincare_ip2565,1,False
lyt_180,skinclub_ct6649,1,False
m_kayla2019,skincare_ct78893,1,False
m_kayla2019,skintok_ct53509,1,False
m_kayla2019,testireal_ct35011,1,False
madein451,skinclub_ct6649,1,False
magnoliaaa1412,skinlover_ip490,1,False
maiputri6,skinbestie_ip9364,1,False
mala101998,skincare_ct78893,1,False
mala101998,skintok_ct53509,1,False
mala101998,testireal_ct35011,1,False
malika_05.08.21,skincare_ct78893,1,False
malika_05.08.21,skintok_ct53509,1,False
malika_05.08.21,testireal_ct35011,1,False
mamah_nazwa1238,reviewjujur_ct33360,1,False
mamah_nazwa1238,reviewjujur_ct9800,1,False
mamahmuda2073,reviewjujur_rp60551,1,False
mamazayn32,reviewjujur_ct39243,1,False
mamazayn32,reviewjujur_ct55350,1,False
mamazayn32,reviewjujur_ct97003,1,False
manyulllllll,skinclub_ct6649,1,False
marselll1_,skinlover_ct23275,1,False
marselll1_,skintok_ct36635,1,False
marselll1_,skintok_ct98906,1,False
marwah.assyiefa,skinlover_ct23275,1,False
marwah.assyiefa,skintok_ct36635,1,False
marwah.assyiefa,skintok_ct98906,1,False
maryani_yayan,skincare_ct87875,1,False
maudis.ty,skinlover_ip490,1,False
maylani.putri3,skinclub_ct6649,1,False
mazfarid.g4nteng,reviewjujur_ct39243,1,False
mazfarid.g4nteng,reviewjujur_ct55350,1,False
mazfarid.g4nteng,reviewjujur_ct97003,1,False
mbaksyfah,skinbestie_ip9364,1,False
mbvee14,skinclub_ct6649,1,False
meeyheart,skinclub_ct6649,1,False
megariyani09,skinclub_ip8582,1,False
melisa1990_,skinclub_ct6649,1,False
mhamdharis0,skinlover_ct23275,1,False
mhamdharis0,skintok_ct36635,1,False
mhamdharis0,skintok_ct98906,1,False
mianto199,skinlover_ct23275,1,False
mianto199,skintok_ct36635,1,False
mianto199,skintok_ct98906,1,False
mimiaaaaa_,skinclub_ct6649,1,False
moccaccinoo,skinbestie_ip9364,1,False
mputt1910,skinclub_ct6649,1,False
mrthdwsftr,skinclub_ct6649,1,False
muhammad.fahmio,skinclub_ct6649,1,False
mustifaifa123,skinclub_ct6649,1,False
myyydddaaa_,skinclub_ct6649,1,False
nabilark_,skinclub_ct6649,1,False
nadialy_,racun_ct61657,1,False
nadialy_,skincare_ct68797,1,False
nailisbarka,skinclub_ct6649,1,False
naini_id,skinclub_ct6649,1,False
nananizam9,skinclub_ct6649,1,False
naputribungsu,racun_ct5624,1,False
naputribungsu,skinlover_ct7606,1,False
narova_sinaga93,skinclub_ct6649,1,False
nasiyahnury,skinclub_ct6649,1,False
naura.almashyra30,skinbestie_ip9364,1,False
naylaprillianay,racun_ct5624,1,False
naylaprillianay,skinlover_ct7606,1,False
nazila4054,racun_ct19392,1,False
nazila4054,reviewjujur_ct84556,1,False
nazila4054,skinclub_ct998,1,False
nellaanjani28,skinclub_ct6649,1,False
nenden_ulfa,skinbestie_ip9364,1,False
neng.emarepiew,reviewjujur_ct6118,1,False
neng.emarepiew,skinlover_ct8756,1,False
neng.pia0,skinlover_ct7606,1,False
niaunta145,skinlover_ct23275,1,False
niaunta145,skintok_ct36635,1,False
niaunta145,skintok_ct98906,1,False
niiputttt,skinclub_ct6649,1,False
nitanitnot_11,skinclub_ct6649,1,False
nknda_,reviewjujur_ct33360,1,False
nknda_,reviewjujur_ct9800,1,False
nm_teh,skinclub_ct6649,1,False
noknelly22,skinlover_ct23275,1,False
noknelly22,skintok_ct36635,1,False
noknelly22,skintok_ct98906,1,False
non326795,skincare_ct78893,1,False
non326795,skintok_ct53509,1,False
non326795,testireal_ct35011,1,False
novitaindahsari100620,skinclub_ct6649,1,False
nrtprwnt,skinbestie_ip9364,1,False
nufush_nizam,skinclub_ct6649,1,False
nunaaa_025,skinclub_ct6649,1,False
nurdedi123,racun_ct2295,1,False
nurdedi123,racun_ct8621,1,False
nurdedi123,skinbestie_ct9276,1,False
nurhafadhah1,skincare_ct87875,1,False
nurhalimah6063,skinclub_ct6649,1,False
nurismi.jamal,skinbestie_ip9364,1,False
nurra.27,skinlover_ct23275,1,False
nurra.27,skintok_ct36635,1,False
nurra.27,skintok_ct98906,1,False
nurulhikmah.123,skincare_ct78893,1,False
nurulhikmah.123,skintok_ct53509,1,False
nurulhikmah.123,testireal_ct35011,1,False
nurulll8658,skinclub_ct6649,1,False
nurus_ss,skinclub_ct6649,1,False
nuuyaguyaa_,skinclub_ct6649,1,False
nuwaira43,skinclub_ct6649,1,False
nxana21,skinlover_ct23275,1,False
nxana21,skintok_ct36635,1,False
nxana21,skintok_ct98906,1,False
oktavianyvini,skinclub_ct6649,1,False
ola_satria,racun_rr28461,1,False
oliefha_wedding,skinclub_ct6649,1,False
ollan129,skinclub_ct6649,1,False
oreoocoklat11,produkjujur_r3c00m00x5907,1,False
oreoocoklat11,produkjujur_r3c00m01x6024,1,False
oreoocoklat11,produkjujur_r3c00m02x8296,1,False
oreoocoklat11,produkjujur_r3c00m03x5660,1,False
orhient,skinclub_ct6649,1,False
pania0_3,racun_ct1114,1,False
pania0_3,skinbestie_ct5848,1,False
pania0_3,skinclub_ct4422,1,False
picaaseoo,reviewjujur_ip2228,1,False
picaaseoo,skinlover_ip4667,1,False
pink_shop25,skinclub_ct6649,1,False
piscesx91,racun_ct19392,1,False
piscesx91,reviewjujur_ct84556,1,False
piscesx91,skinclub_ct998,1,False
pitalokaaaaaaaaaaaaaa,skinbestie_ip9364,1,False
piya_aa6,skinlover_ct23275,1,False
piya_aa6,skintok_ct36635,1,False
piya_aa6,skintok_ct98906,1,False
poconggundol,racun_ct2082,1,False
poconggundol,skinclub_ct3535,1,False
poetriaurelia212,racun_ct1114,1,False
poetriaurelia212,skinbestie_ct5848,1,False
poetriaurelia212,skinclub_ct4422,1,False
putriindahsari338,skinclub_ct6649,1,False
putriirmdhn2121,skinlover_ct23275,1,False
putriirmdhn2121,skintok_ct36635,1,False
putriirmdhn2121,skintok_ct98906,1,False
putriiziee,skinclub_ip8582,1,False
putrisilviaaa5,skinclub_ct6649,1,False
putyaneeel,skinlover_ip490,1,False
puyputre,skinclub_ip8582,1,False
qyserara,skinclub_ct6649,1,False
ra.ardani06,skinbestie_ip9364,1,False
raa10182_278,skinlover_ct23275,1,False
raa10182_278,skintok_ct36635,1,False
raa10182_278,skintok_ct98906,1,False
raany03,skinbestie_ip9364,1,False
racun_ct1114,verasusanti50,1,False
racun_ct40815,skinclub_ip4711,1,False
racun_ct5624,user9866834290704,1,False
racun_ct61657,sophiejosephie,1,False
racun_ip2774,rarasla01,1,False
racun_rr1435,skinlover_ct23275,1,False
racun_rr1435,skintok_ct36635,1,False
racun_rr1435,skintok_ct98906,1,False
racun_rr28461,solehah9018,1,False
racun_rr5392,skinlover_ct27853,1,False
racun_rr98889,reviewjujur_ct33360,1,False
racun_rr98889,reviewjujur_ct9800,1,False
rahma.fashion2025,skinclub_ct6649,1,False
rahmaumaya_,reviewjujur_ct6118,1,False
rahmaumaya_,skinlover_ct8756,1,False
rahmayani_15,skinlover_ct23275,1,False
rahmayani_15,skintok_ct36635,1,False
rahmayani_15,skintok_ct98906,1,False
raranovii,skinbestie_ip9364,1,False
rashelvp28,skinlover_ip490,1,False
ratnagrosir,skinbestie_ip9364,1,False
redvellvet_17,reviewjujur_ct6118,1,False
redvellvet_17,skinlover_ct8756,1,False
refafitria0,reviewjujur_ip9284,1,False
remlynxie,skinclub_ct6649,1,False
rendyamar1,skinclub_ct6649,1,False
renhyikszl0,skinclub_ct6649,1,False
reni14969,skinclub_ct6649,1,False
reshtysalam,skinclub_ct6649,1,False
resty_ajee,skinclub_ct6649,1,False
restymelinda,skinclub_ct7669,1,False
restymelinda,skinclub_ct9386,1,False
reviewjujur_cp7303,skinlover_ct23275,1,False
reviewjujur_cp7303,skintok_ct36635,1,False
reviewjujur_cp7303,skintok_ct98906,1,False
reviewjujur_ct33360,skinbestie_rp72904,1,False
reviewjujur_ct33360,user5625747476018,1,False
reviewjujur_ct39243,vita.and.choi,1,False
reviewjujur_ct43520,skinclub_ip4711,1,False
reviewjujur_ct55350,vita.and.choi,1,False
reviewjujur_ct6118,saritayns,1,False
reviewjujur_ct6118,yuliaaaponika99,1,False
reviewjujur_ct97003,vita.and.choi,1,False
reviewjujur_ct9800,skinbestie_rp72904,1,False
reviewjujur_ct9800,user5625747476018,1,False
reviewjujur_ip2228,skincare_rr9957,1,False
reviewjujur_ip2228,skinlover_rr6111,1,False
reviewjujur_ip2228,youridoo,1,False
reviewjujur_ip9284,zahrana.rana0,1,False
reviewjujur_rp60551,rolandrizky15,1,False
reviewjujur_rr1254,skinlover_ct23275,1,False
reviewjujur_rr1254,skintok_ct36635,1,False
reviewjujur_rr1254,skintok_ct98906,1,False
reviewjujur_rr8304,skinlover_ip490,1,False
ribubresitepu98,skinlover_ct23275,1,False
ribubresitepu98,skintok_ct36635,1,False
ribubresitepu98,skintok_ct98906,1,False
ridwan.azmi,skinclub_ct6649,1,False
rifqi.mnarul.hidayat,skinclub_ct6649,1,False
rikaolaa,skinlover_ct23275,1,False
rikaolaa,skintok_ct36635,1,False
rikaolaa,skintok_ct98906,1,False
riskaelinda1812,skincare_ct87875,1,False
riyadi9060,skinbestie_ip9364,1,False
rizka.paris,skinbestie_ip9364,1,False
rns.2701,skinclub_ct6649,1,False
rol.banana,skinbestie_ip9364,1,False
rosanazliyah2,skinclub_ct6649,1,False
rosrosita536,skincare_ct78893,1,False
rosrosita536,skintok_ct53509,1,False
rosrosita536,testireal_ct35011,1,False
