screenshot_group_rank,group_id,member_rank,comment_id,video_id,video_url,tiktok_comment_url_candidate,platform_username,account,actor_type_primary,network_position,hcc_id,brand,timestamp,comment_text_presentation,group_similarity_category,group_n_comments,group_n_accounts,group_n_videos,group_quality_flag,screenshot_eligible,screenshot_status,screenshot_file,reviewer_notes
88,SIM_CLUSTER_00104,3,7429137878800270085,7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh&comment_id=7429137878800270085,aktalikaa,MASS_2b577800b0f4,Mass Actor,Outside LCN,,Maryame,2024-10-24T00:49:27+00:00,dok white story BPOM ga,EXACT_DUPLICATE,16,16,1,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
88,SIM_CLUSTER_00104,4,7429149307221328647,7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh&comment_id=7429149307221328647,ropii125___,MASS_345170a1dd8f,Mass Actor,Outside LCN,,Maryame,2024-10-24T01:33:44+00:00,dok white story dong,EXACT_DUPLICATE,16,16,1,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
88,SIM_CLUSTER_00104,5,7428752851693159175,7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh&comment_id=7428752851693159175,mellsftri4,MASS_39548d793343,Mass Actor,Outside LCN,,Maryame,2024-10-22T23:55:38+00:00,white story dong dok🙏,EXACT_DUPLICATE,16,16,1,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
88,SIM_CLUSTER_00104,6,7429148734754325253,7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh&comment_id=7429148734754325253,chubby0020,MASS_4386f595dc02,Mass Actor,Outside LCN,,Maryame,2024-10-24T01:31:39+00:00,white story dok,EXACT_DUPLICATE,16,16,1,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
88,SIM_CLUSTER_00104,7,7439851568541500167,7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh&comment_id=7439851568541500167,skafrski_,MASS_4caab50f576e,Mass Actor,Outside LCN,,Maryame,2024-11-21T21:44:09+00:00,dok coba cek white story dong,EXACT_DUPLICATE,16,16,1,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
88,SIM_CLUSTER_00104,8,7428563995541783314,7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh&comment_id=7428563995541783314,linakurniawati22,MASS_9b1146b1e7dc,Mass Actor,Outside LCN,,Maryame,2024-10-22T11:42:23+00:00,white story dok,EXACT_DUPLICATE,16,16,1,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
89,SIM_CLUSTER_00206,1,7004411027879769988,7185096421220158747,https://www.tiktok.com/@fvajar_/video/7185096421220158747?_r=1&_t=ZS-97075OonDV3,https://www.tiktok.com/@fvajar_/video/7185096421220158747?_r=1&_t=ZS-97075OonDV3&comment_id=7004411027879769988,produkjujur_r3c00m03x5660,produkjujur_r3c00m03x5660,Community Actor,HCC,181,Azarine,2023-03-20T16:13:04+00:00,"makasih infonya kak, jadi pengen coba juga",EXACT_DUPLICATE,8,7,7,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
89,SIM_CLUSTER_00206,2,7709629923741793782,7429265515434036485,https://www.tiktok.com/@rikut02/video/7429265515434036485?_r=1&_t=ZS-97026zwQb3A,https://www.tiktok.com/@rikut02/video/7429265515434036485?_r=1&_t=ZS-97026zwQb3A&comment_id=7709629923741793782,glowcheck_r3c10m03x7520,glowcheck_r3c10m03x7520,Community Actor,HCC,112,Maryame,2024-12-19T09:19:05+00:00,"makasih infonya kak, jadi pengen coba juga",EXACT_DUPLICATE,8,7,7,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
89,SIM_CLUSTER_00206,3,8178252956556388907,7378347819268082950,https://www.tiktok.com/@irnaayu27/video/7378347819268082950?_r=1&_t=ZS-977bzKce12X,https://www.tiktok.com/@irnaayu27/video/7378347819268082950?_r=1&_t=ZS-977bzKce12X&comment_id=8178252956556388907,racikcantik_r3c08m03x4529,racikcantik_r3c08m03x4529,Community Actor,HCC,182,Daviena,2024-07-07T06:49:56+00:00,"makasih infonya kak, jadi pengen coba juga",EXACT_DUPLICATE,8,7,7,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
89,SIM_CLUSTER_00206,4,7060238805300694533,7242204399928593669,https://www.tiktok.com/@namicwn_/video/7242204399928593669?_r=1&_t=ZS-9701v2mMfZa,https://www.tiktok.com/@namicwn_/video/7242204399928593669?_r=1&_t=ZS-9701v2mMfZa&comment_id=7060238805300694533,reviewpedas_r3c09m01x4727,reviewpedas_r3c09m01x4727,Community Actor,HCC,193,The Originote,2023-08-14T09:38:03+00:00,"makasih infonya kak, jadi pengen coba juga",EXACT_DUPLICATE,8,7,7,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
89,SIM_CLUSTER_00206,5,3849469333701241828,7242204399928593669,https://www.tiktok.com/@namicwn_/video/7242204399928593669?_r=1&_t=ZS-9701v2mMfZa,https://www.tiktok.com/@namicwn_/video/7242204399928593669?_r=1&_t=ZS-9701v2mMfZa&comment_id=3849469333701241828,reviewpedas_r3c09m04x5100,reviewpedas_r3c09m04x5100,Community Actor,HCC,193,The Originote,2023-08-14T09:37:45+00:00,"makasih infonya kak, jadi pengen coba juga",EXACT_DUPLICATE,8,7,7,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
89,SIM_CLUSTER_00206,6,2791148522699793486,7397028146429709573,https://www.tiktok.com/@skincarebyw/video/7397028146429709573?_r=1&_t=ZS-977QLwAWBLp,https://www.tiktok.com/@skincarebyw/video/7397028146429709573?_r=1&_t=ZS-977QLwAWBLp&comment_id=2791148522699793486,skinreview_r3c04m03x3054,skinreview_r3c04m03x3054,Community Actor,HCC,204,Azarine,2024-08-01T10:34:53+00:00,"makasih infonya kak, jadi pengen coba juga",EXACT_DUPLICATE,8,7,7,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
89,SIM_CLUSTER_00206,7,5028200591319257113,7145783136914296090,https://www.tiktok.com/@janeabys/video/7145783136914296090?_r=1&_t=ZS-9701M6biY9Y,https://www.tiktok.com/@janeabys/video/7145783136914296090?_r=1&_t=ZS-9701M6biY9Y&comment_id=5028200591319257113,testiaman_r3c02m01x8585,testiaman_r3c02m01x8585,Community Actor,HCC,205,The Originote,2023-03-07T17:53:22+00:00,"makasih infonya kak, jadi pengen coba juga",EXACT_DUPLICATE,8,7,7,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
90,SIM_CLUSTER_00186,1,7188520636834054938,7182401543491128602,https://www.tiktok.com/@susiyuliani30/video/7182401543491128602?_r=1&_t=ZS-977UoX2jLJ2,https://www.tiktok.com/@susiyuliani30/video/7182401543491128602?_r=1&_t=ZS-977UoX2jLJ2&comment_id=7188520636834054938,skintok_ct36635,skintok_ct36635,Community Actor,HCC,86,Maryame,2023-02-07T09:37:26+00:00,belinya dimana,EXACT_DUPLICATE,9,9,4,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
90,SIM_CLUSTER_00186,2,7188686708618314522,7182401543491128602,https://www.tiktok.com/@susiyuliani30/video/7182401543491128602?_r=1&_t=ZS-977UoX2jLJ2,https://www.tiktok.com/@susiyuliani30/video/7182401543491128602?_r=1&_t=ZS-977UoX2jLJ2&comment_id=7188686708618314522,beautyvibe_rp1302,MASS_c72484616846,Mass Actor,LCN Non-HCC,,Maryame,2023-01-15T07:25:22+00:00,belinya dimana,EXACT_DUPLICATE,9,9,4,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
90,SIM_CLUSTER_00186,3,7430876926665048838,7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh&comment_id=7430876926665048838,_kattysayang_13_03_,MASS_44580d046c99,Mass Actor,Outside LCN,,Maryame,2024-10-28T17:41:08+00:00,dimana belinya ya,EXACT_DUPLICATE,9,9,4,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
90,SIM_CLUSTER_00186,4,7428476980422656774,7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh&comment_id=7428476980422656774,tika9023,MASS_49bfa0deba45,Mass Actor,Outside LCN,,Maryame,2024-10-22T06:04:50+00:00,belinya dimana,EXACT_DUPLICATE,9,9,4,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
90,SIM_CLUSTER_00186,5,7429263746973418246,7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh&comment_id=7429263746973418246,iburahmaa,MASS_765be85ef2b8,Mass Actor,Outside LCN,,Maryame,2024-10-24T08:57:59+00:00,Belinya dimana kak,EXACT_DUPLICATE,9,9,4,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
90,SIM_CLUSTER_00186,6,7436559265526285072,7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh&comment_id=7436559265526285072,nanikyuwanti0710,MASS_8fbddc597648,Mass Actor,Outside LCN,,Maryame,2024-11-13T00:48:13+00:00,belinya dimana,EXACT_DUPLICATE,9,9,4,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
90,SIM_CLUSTER_00186,7,7429317363021349637,7418514646698642693,https://www.tiktok.com/@mimiaudmua/video/7418514646698642693?_r=1&_t=ZS-977UpdmV9X8,https://www.tiktok.com/@mimiaudmua/video/7418514646698642693?_r=1&_t=ZS-977UpdmV9X8&comment_id=7429317363021349637,ganjarsaputra56,MASS_a142057e4bfe,Mass Actor,Outside LCN,,Maryame,2024-10-24T12:25:56+00:00,belinya dimana,EXACT_DUPLICATE,9,9,4,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
90,SIM_CLUSTER_00186,8,7314816208921019141,7312025661835578629,https://www.tiktok.com/@maharajasp8/video/7312025661835578629?_r=1&_t=ZS-9707B1CL1aS,https://www.tiktok.com/@maharajasp8/video/7312025661835578629?_r=1&_t=ZS-9707B1CL1aS&comment_id=7314816208921019141,matcha_lat333,MASS_af132dcf0681,Mass Actor,Outside LCN,,Daviena,2023-12-20T23:03:03+00:00,belinya dimana yaa🧐,EXACT_DUPLICATE,9,9,4,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
91,SIM_CLUSTER_00191,1,7438571918641890065,7429265515434036485,https://www.tiktok.com/@rikut02/video/7429265515434036485?_r=1&_t=ZS-97026zwQb3A,https://www.tiktok.com/@rikut02/video/7429265515434036485?_r=1&_t=ZS-97026zwQb3A&comment_id=7438571918641890065,farih9876,MASS_0e98ed81009a,Mass Actor,Outside LCN,,Maryame,2024-11-18T10:58:19+00:00,brp si ka harga nya,EXACT_DUPLICATE,9,9,4,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
91,SIM_CLUSTER_00191,2,7388470070400221957,7385065641595653382,https://www.tiktok.com/@mayhapid2/video/7385065641595653382?_r=1&_t=ZS-9702NL74eSm,https://www.tiktok.com/@mayhapid2/video/7385065641595653382?_r=1&_t=ZS-9702NL74eSm&comment_id=7388470070400221957,mishelle670,MASS_16737d7de0d4,Mass Actor,Outside LCN,,Maryame,2024-07-06T10:37:39+00:00,harga nya brp ka,EXACT_DUPLICATE,9,9,4,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
91,SIM_CLUSTER_00191,3,7432226766729708295,7429265515434036485,https://www.tiktok.com/@rikut02/video/7429265515434036485?_r=1&_t=ZS-97026zwQb3A,https://www.tiktok.com/@rikut02/video/7429265515434036485?_r=1&_t=ZS-97026zwQb3A&comment_id=7432226766729708295,user90113903000684,MASS_4bdcc60d8b35,Mass Actor,Outside LCN,,Maryame,2024-11-01T08:35:51+00:00,brp harga,EXACT_DUPLICATE,9,9,4,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
91,SIM_CLUSTER_00191,4,7388506497959084805,7385065641595653382,https://www.tiktok.com/@mayhapid2/video/7385065641595653382?_r=1&_t=ZS-9702NL74eSm,https://www.tiktok.com/@mayhapid2/video/7385065641595653382?_r=1&_t=ZS-9702NL74eSm&comment_id=7388506497959084805,muliawatimuliawati,MASS_97ef1867afa9,Mass Actor,Outside LCN,,Maryame,2024-07-06T12:58:57+00:00,harga brp kak,EXACT_DUPLICATE,9,9,4,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
91,SIM_CLUSTER_00191,5,7532754885382636306,7418812570569641221,https://www.tiktok.com/@iketiaaa/video/7418812570569641221?_r=1&_t=ZS-9707LeDmYUr,https://www.tiktok.com/@iketiaaa/video/7418812570569641221?_r=1&_t=ZS-9707LeDmYUr&comment_id=7532754885382636306,pbwrk,MASS_a5a85bfafa26,Mass Actor,Outside LCN,,Daviena,2025-07-30T06:16:17+00:00,harga brp kak,EXACT_DUPLICATE,9,9,4,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
91,SIM_CLUSTER_00191,6,7384274674891080453,7361323225038540037,https://www.tiktok.com/@mayhapid2/video/7361323225038540037?_r=1&_t=ZS-977UlHToEGG,https://www.tiktok.com/@mayhapid2/video/7361323225038540037?_r=1&_t=ZS-977UlHToEGG&comment_id=7384274674891080453,lehachika,MASS_a63fc7407b90,Mass Actor,Outside LCN,,Maryame,2024-06-25T03:17:20+00:00,brp harga nya,EXACT_DUPLICATE,9,9,4,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
91,SIM_CLUSTER_00191,7,7398120663292101382,7385065641595653382,https://www.tiktok.com/@mayhapid2/video/7385065641595653382?_r=1&_t=ZS-9702NL74eSm,https://www.tiktok.com/@mayhapid2/video/7385065641595653382?_r=1&_t=ZS-9702NL74eSm&comment_id=7398120663292101382,ersa68038,MASS_b9227418198e,Mass Actor,Outside LCN,,Maryame,2024-08-01T10:46:42+00:00,BRP kak harga y,EXACT_DUPLICATE,9,9,4,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
91,SIM_CLUSTER_00191,8,7406196683816026886,7385065641595653382,https://www.tiktok.com/@mayhapid2/video/7385065641595653382?_r=1&_t=ZS-9702NL74eSm,https://www.tiktok.com/@mayhapid2/video/7385065641595653382?_r=1&_t=ZS-9702NL74eSm&comment_id=7406196683816026886,taurua29,MASS_f27095d28d57,Mass Actor,Outside LCN,,Maryame,2024-08-23T05:05:51+00:00,harga nya brp,EXACT_DUPLICATE,9,9,4,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
92,SIM_CLUSTER_00110,1,7291827364518291171A,7319688011891936517,https://www.tiktok.com/@orinagista13/video/7319688011891936517?_r=1&_t=ZS-977cBAtDHkH,https://www.tiktok.com/@orinagista13/video/7319688011891936517?_r=1&_t=ZS-977cBAtDHkH&comment_id=7291827364518291171A,beautyvibe_rr2422,MASS_090e75758370,Mass Actor,LCN Non-HCC,,Daviena,2024-01-04T18:53:04+00:00,kulitku glowing an setelah rutin pake daviena kurleb 5 bulan btw,NEAR_EXACT,15,15,13,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
92,SIM_CLUSTER_00110,2,7291827364518291292A,7418812570569641221,https://www.tiktok.com/@iketiaaa/video/7418812570569641221?_r=1&_t=ZS-9707LeDmYUr,https://www.tiktok.com/@iketiaaa/video/7418812570569641221?_r=1&_t=ZS-9707LeDmYUr&comment_id=7291827364518291292A,glowhunter_rr5101,MASS_09676dd16b21,Mass Actor,LCN Non-HCC,,Daviena,2024-09-26T05:37:41+00:00,kulitku glowing an setelah rutin pake daviena kurleb 6 bulan 🔥,NEAR_EXACT,15,15,13,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
92,SIM_CLUSTER_00110,3,7291827364518291312A,7596239649517899016,https://www.tiktok.com/@melvinahusyanti96/photo/7596239649517899016?_r=1&_t=ZS-978hb5OS1Tz,https://www.tiktok.com/@melvinahusyanti96/photo/7596239649517899016?_r=1&_t=ZS-978hb5OS1Tz&comment_id=7291827364518291312A,skincare_rr474,MASS_2938c4e8df98,Mass Actor,LCN Non-HCC,,Daviena,2026-01-17T08:17:23+00:00,kulitku glowing an setelah rutin pake davina kurleb 5 bulan,NEAR_EXACT,15,15,13,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
92,SIM_CLUSTER_00110,4,7291827364518291268A,7340938843190725893,https://www.tiktok.com/@juliadoang08/video/7340938843190725893?_r=1&_t=ZS-970Ev8Asl4Z,https://www.tiktok.com/@juliadoang08/video/7340938843190725893?_r=1&_t=ZS-970Ev8Asl4Z&comment_id=7291827364518291268A,kulitsehat_rr7684,MASS_4fbe6222cd35,Mass Actor,LCN Non-HCC,,Daviena,2024-02-29T09:09:25+00:00,kulitku glowing an setelah rutin pake daviena kurleb 1 bulan 🥰,NEAR_EXACT,15,15,13,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
92,SIM_CLUSTER_00110,5,7291827364518291249A,7188119070884056347,https://www.tiktok.com/@theoriginote/video/7188119070884056347?_r=1&_t=ZS-9701SLa3cpE,https://www.tiktok.com/@theoriginote/video/7188119070884056347?_r=1&_t=ZS-9701SLa3cpE&comment_id=7291827364518291249A,racun_rr5392,MASS_6adbc6f651ae,Mass Actor,LCN Non-HCC,,The Originote,2023-01-13T13:28:38+00:00,kulitku glowing an setelah rutin pake originote kurleb 3 bulan 🥰,NEAR_EXACT,15,15,13,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
92,SIM_CLUSTER_00110,6,7291827364518291344A,7421104723333483782,https://www.tiktok.com/@yulyadew123/video/7421104723333483782?_r=1&_t=ZS-978hae1IR2W,https://www.tiktok.com/@yulyadew123/video/7421104723333483782?_r=1&_t=ZS-978hae1IR2W&comment_id=7291827364518291344A,skincare_rr80,MASS_746e6ca111e5,Mass Actor,LCN Non-HCC,,Daviena,2024-10-02T10:55:29+00:00,kulitku glowing an setelah rutin pake davina kurleb 4 bulan,NEAR_EXACT,15,15,13,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
92,SIM_CLUSTER_00110,7,7291827364518291298A,7361323225038540037,https://www.tiktok.com/@mayhapid2/video/7361323225038540037?_r=1&_t=ZS-977UlHToEGG,https://www.tiktok.com/@mayhapid2/video/7361323225038540037?_r=1&_t=ZS-977UlHToEGG&comment_id=7291827364518291298A,beauty_rr332,MASS_801f362d8c29,Mass Actor,LCN Non-HCC,,Maryame,2024-04-24T07:18:30+00:00,kulitku glowing an setelah rutin pake maryame kurleb 3 bulan,NEAR_EXACT,15,15,13,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
92,SIM_CLUSTER_00110,8,7291827364518291225A,7378347819268082950,https://www.tiktok.com/@irnaayu27/video/7378347819268082950?_r=1&_t=ZS-977bzKce12X,https://www.tiktok.com/@irnaayu27/video/7378347819268082950?_r=1&_t=ZS-977bzKce12X&comment_id=7291827364518291225A,racun_rr4324,MASS_b04cadc23d1c,Mass Actor,LCN Non-HCC,,Daviena,2024-06-09T04:48:50+00:00,kulitku glowing an setelah rutin pake daviena kurleb 3 bulan 😍,NEAR_EXACT,15,15,13,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
93,SIM_CLUSTER_00117,1,7428631604032078609,7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh&comment_id=7428631604032078609,hhaasny1,MASS_09dd10872b90,Mass Actor,Outside LCN,,Maryame,2024-10-22T16:04:46+00:00,jestam cek,EXACT_DUPLICATE,14,14,1,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
93,SIM_CLUSTER_00117,2,7428540656027353876,7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh&comment_id=7428540656027353876,ella_tea10,MASS_1b3f147f112b,Mass Actor,Outside LCN,,Maryame,2024-10-22T10:11:48+00:00,krim jestam dok,EXACT_DUPLICATE,14,14,1,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
93,SIM_CLUSTER_00117,3,7429892290473345797,7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh&comment_id=7429892290473345797,indaho78,MASS_1c3d701f5226,Mass Actor,Outside LCN,,Maryame,2024-10-26T01:37:03+00:00,dok tolong cek skin care JESTAM,EXACT_DUPLICATE,14,14,1,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
93,SIM_CLUSTER_00117,4,7428599333602312966,7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh&comment_id=7428599333602312966,nadyaerlhin,MASS_4f141e0228e9,Mass Actor,Outside LCN,,Maryame,2024-10-22T13:59:38+00:00,jestam dok,EXACT_DUPLICATE,14,14,1,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
93,SIM_CLUSTER_00117,5,7428641547102683910,7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh&comment_id=7428641547102683910,yuvikaaaaa_,MASS_4f8b8668fa65,Mass Actor,Outside LCN,,Maryame,2024-10-22T16:43:25+00:00,ka coba jestam,EXACT_DUPLICATE,14,14,1,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
93,SIM_CLUSTER_00117,6,7428513818659357458,7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh&comment_id=7428513818659357458,ryzkanraisa,MASS_57e31f2b60ce,Mass Actor,Outside LCN,,Maryame,2024-10-22T08:27:38+00:00,jestam dok tolong,EXACT_DUPLICATE,14,14,1,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
93,SIM_CLUSTER_00117,7,7429140372931986182,7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh&comment_id=7429140372931986182,ferdian240807,MASS_5ded448313c0,Mass Actor,Outside LCN,,Maryame,2024-10-24T00:59:11+00:00,jestam dok,EXACT_DUPLICATE,14,14,1,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
93,SIM_CLUSTER_00117,8,7428758027137270534,7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh&comment_id=7428758027137270534,silvamaulidya3,MASS_9cb76b59c792,Mass Actor,Outside LCN,,Maryame,2024-10-23T00:15:28+00:00,jestam dok coba,EXACT_DUPLICATE,14,14,1,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
94,SIM_CLUSTER_00235,1,7675484616786519570,7376604456818920709,https://www.tiktok.com/@irnaayu27/video/7376604456818920709?_r=1&_t=ZS-977bv4gpWsb,https://www.tiktok.com/@irnaayu27/video/7376604456818920709?_r=1&_t=ZS-977bv4gpWsb&comment_id=7675484616786519570,kulitkece_r3c01m01x2583,kulitkece_r3c01m01x2583,Community Actor,HCC,169,Daviena,2024-06-18T00:49:30+00:00,"akhirnya nemu daviena retinol yang cocok, gak bikin breakout sama sekali",EXACT_DUPLICATE,7,7,6,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
