public_actor_id,actor_type_primary,hcc_id,n_comments,n_active_weeks,dominant_weekday,dominant_weekday_share,dominant_daypart,peak_hour,weekday_concentration_score
MASS_97f1455d123e,Mass Actor,,4,2,Senin,0.25,Pagi,6,0.28758562578395563
MASS_9809de5e8eb3,Mass Actor,,3,1,Jumat,1.0,Sore,17,1.0
MASS_9854f35f1ad0,Mass Actor,,3,1,Senin,1.0,Sore,17,1.0
MASS_988117c817a4,Mass Actor,,11,1,Rabu,1.0,Siang,13,1.0
MASS_98ce8c4b016e,Mass Actor,,5,3,Kamis,0.8,Malam,19,0.7428440240259193
MASS_98e8f07bdc95,Mass Actor,,4,4,Selasa,0.5,Sore,10,0.4656892193379668
MASS_992afb00a374,Mass Actor,,4,1,Kamis,1.0,Pagi,10,1.0
MASS_99a067671161,Mass Actor,,5,5,Sabtu,0.4,Pagi,0,0.3153953994962927
MASS_99de973a59b8,Mass Actor,,4,4,Senin,0.25,Siang,10,0.28758562578395563
MASS_9a16a52c90fd,Mass Actor,,3,1,Kamis,1.0,Siang,12,1.0
MASS_9a316182129d,Mass Actor,,4,4,Kamis,0.75,Pagi,7,0.7110169013241403
MASS_9a76f797d5b4,Mass Actor,,4,2,Selasa,0.5,Siang,11,0.6437928128919779
MASS_9b13f0d84674,Mass Actor,,7,1,Sabtu,1.0,Siang,12,1.0
MASS_9b28aff42a1c,Mass Actor,,7,5,Jumat,0.5714285714285714,Pagi,5,0.4070939281234539
MASS_9b31a91b482c,Mass Actor,,7,6,Sabtu,0.42857142857142855,Malam,0,0.44550769294183246
MASS_9ba48ba2e1ed,Mass Actor,,3,1,Selasa,1.0,Malam,18,1.0
MASS_9bd2b0a9599d,Mass Actor,,5,5,Selasa,0.4,Malam,19,0.45787827433950157
MASS_9c9dc4958773,Mass Actor,,4,1,Rabu,1.0,Siang,11,1.0
MASS_9ca684a9c5b8,Mass Actor,,3,2,Sabtu,0.6666666666666666,Pagi,8,0.6728964240184352
MASS_9d0be50decf0,Mass Actor,,5,3,Jumat,0.4,Pagi,8,0.3153953994962927
MASS_9d78fca7807b,Mass Actor,,4,2,Kamis,0.5,Siang,5,0.4656892193379668
MASS_9de7caabe15b,Mass Actor,,4,3,Senin,0.75,Siang,13,0.7110169013241403
MASS_9df18f206a96,Mass Actor,,3,1,Sabtu,1.0,Siang,11,1.0
MASS_9e2ec6dbb9c1,Mass Actor,,3,1,Senin,1.0,Malam,20,1.0
MASS_9f200d4c4f10,Mass Actor,,3,1,Minggu,1.0,Malam,11,1.0
MASS_9f31e5a8b907,Mass Actor,,3,1,Kamis,1.0,Pagi,10,1.0
MASS_9f71b8f15a85,Mass Actor,,4,4,Minggu,0.5,Malam,7,0.4656892193379668
MASS_9f8e5ad33ef5,Mass Actor,,14,4,Kamis,0.5,Sore,7,0.39822651796913655
MASS_9f9182183e10,Mass Actor,,5,5,Rabu,0.6,Pagi,10,0.5116575450852315
MASS_9f9c2d2c4bcf,Mass Actor,,7,7,Sabtu,0.2857142857142857,Siang,11,0.10177348203086356
MASS_9fc46d51fc98,Mass Actor,,3,3,Senin,0.6666666666666666,Siang,11,0.6728964240184352
MASS_9fcf2e0470a2,Mass Actor,,5,5,Rabu,0.4,Malam,2,0.3153953994962927
MASS_9ffb417db101,Mass Actor,,4,2,Senin,1.0,Pagi,9,1.0
MASS_a00320b290ea,Mass Actor,,3,1,Rabu,1.0,Malam,21,1.0
MASS_a099ca84a5da,Mass Actor,,3,2,Kamis,0.6666666666666666,Malam,8,0.6728964240184352
MASS_a09e983e20e6,Mass Actor,,3,1,Sabtu,0.6666666666666666,Malam,20,0.6728964240184352
MASS_a09f12841712,Mass Actor,,4,4,Sabtu,0.5,Pagi,9,0.4656892193379668
MASS_a0d01b193cc1,Mass Actor,,4,1,Sabtu,1.0,Pagi,9,1.0
MASS_a0ea90341c81,Mass Actor,,4,3,Jumat,0.5,Malam,22,0.4656892193379668
MASS_a154b921329f,Mass Actor,,4,4,Senin,0.5,Pagi,9,0.6437928128919779
MASS_a17c9db73aa3,Mass Actor,,3,3,Kamis,0.3333333333333333,Pagi,7,0.43542496594642044
MASS_a1d0767435f8,Mass Actor,,4,4,Minggu,0.5,Pagi,4,0.4656892193379668
MASS_a23c8f0fc5f2,Mass Actor,,4,1,Selasa,1.0,Malam,20,1.0
MASS_a27c4f66e716,Mass Actor,,4,2,Senin,0.5,Malam,20,0.6437928128919779
MASS_a28f5b64706e,Mass Actor,,8,2,Kamis,0.625,Pagi,5,0.5373599075447615
MASS_a2a59322ec29,Mass Actor,,3,1,Kamis,1.0,Malam,18,1.0
MASS_a2bd59962588,Mass Actor,,3,2,Kamis,0.6666666666666666,Siang,11,0.6728964240184352
MASS_a2d5b26269f7,Mass Actor,,3,3,Kamis,0.6666666666666666,Dini Hari,0,0.6728964240184352
MASS_a2ef88a10770,Mass Actor,,5,5,Senin,0.4,Malam,4,0.3153953994962927
MASS_a318a00a6958,Mass Actor,,6,6,Sabtu,0.3333333333333333,Malam,4,0.1979535078744057
MASS_a377d7cb42a4,Mass Actor,,3,3,Senin,0.3333333333333333,Pagi,9,0.43542496594642044
MASS_a432782e7b94,Mass Actor,,3,3,Kamis,0.3333333333333333,Pagi,9,0.43542496594642044
MASS_a490145ca87b,Mass Actor,,3,3,Senin,0.3333333333333333,Malam,15,0.43542496594642044
MASS_a4a7e1bade34,Mass Actor,,4,1,Jumat,1.0,Pagi,9,1.0
MASS_a4df88828a94,Mass Actor,,3,3,Kamis,0.3333333333333333,Siang,12,0.43542496594642044
MASS_a4e3ecdfd76a,Mass Actor,,4,1,Rabu,1.0,Malam,19,1.0
MASS_a4e8b931e48d,Mass Actor,,3,3,Selasa,0.6666666666666666,Pagi,10,0.6728964240184352
MASS_a57d8f6fffc4,Mass Actor,,6,6,Selasa,0.3333333333333333,Pagi,0,0.1979535078744057
MASS_a599e12079ec,Mass Actor,,3,1,Rabu,1.0,Pagi,7,1.0
MASS_a5a2b304658c,Mass Actor,,3,3,Sabtu,0.6666666666666666,Malam,20,0.6728964240184352
MASS_a5f976944233,Mass Actor,,3,1,Minggu,0.6666666666666666,Malam,18,0.6728964240184352
MASS_a63c9e9a9f13,Mass Actor,,3,2,Rabu,0.3333333333333333,Malam,7,0.43542496594642044
MASS_a6caeed192eb,Mass Actor,,4,3,Jumat,0.75,Pagi,8,0.7110169013241403
MASS_a7d92fcbcf6a,Mass Actor,,4,2,Jumat,0.5,Sore,10,0.4656892193379668
MASS_a8238a14b37c,Mass Actor,,3,3,Selasa,0.3333333333333333,Siang,11,0.43542496594642044
MASS_a834bb245fb8,Mass Actor,,3,1,Senin,1.0,Sore,15,1.0
MASS_a8387544d8c5,Mass Actor,,3,1,Selasa,0.6666666666666666,Pagi,7,0.6728964240184352
MASS_a8504349f7a2,Mass Actor,,6,6,Rabu,0.3333333333333333,Siang,12,0.1979535078744057
MASS_a8aacd1e303a,Mass Actor,,3,3,Selasa,0.6666666666666666,Dini Hari,3,0.6728964240184352
MASS_a8bc3a40a328,Mass Actor,,6,1,Senin,0.8333333333333334,Siang,13,0.768457341627495
MASS_a918590616f4,Mass Actor,,4,2,Kamis,0.5,Malam,18,0.4656892193379668
MASS_a925ec924973,Mass Actor,,5,1,Kamis,1.0,Pagi,7,1.0
MASS_a93e5c940593,Mass Actor,,3,2,Senin,0.3333333333333333,Sore,13,0.43542496594642044
MASS_a942ef7a6e45,Mass Actor,,3,3,Senin,0.6666666666666666,Pagi,6,0.6728964240184352
MASS_a9d22b2a4328,Mass Actor,,3,1,Sabtu,1.0,Sore,15,1.0
MASS_a9fbcf2d1799,Mass Actor,,3,2,Kamis,0.6666666666666666,Malam,16,0.6728964240184352
MASS_aa721785380b,Mass Actor,,4,1,Jumat,1.0,Pagi,8,1.0
MASS_aaae961241e3,Mass Actor,,5,5,Rabu,0.4,Malam,5,0.3153953994962927
MASS_aaf8dde29971,Mass Actor,,6,6,Rabu,0.3333333333333333,Sore,10,0.31668923691041295
MASS_ab33438345e0,Mass Actor,,4,4,Senin,0.5,Siang,11,0.4656892193379668
MASS_ab4c80e3dea9,Mass Actor,,4,1,Jumat,1.0,Siang,13,1.0
MASS_ab91954f6327,Mass Actor,,3,1,Jumat,1.0,Pagi,8,1.0
MASS_ac03adcd1491,Mass Actor,,4,4,Kamis,0.5,Pagi,10,0.4656892193379668
MASS_accb9830a398,Mass Actor,,3,1,Kamis,1.0,Pagi,8,1.0
MASS_acea27408116,Mass Actor,,21,6,Selasa,0.3333333333333333,Siang,12,0.3184431849476068
MASS_ad4681bf419f,Mass Actor,,5,5,Minggu,0.6,Pagi,10,0.5116575450852315
MASS_ad9728504809,Mass Actor,,4,2,Selasa,0.75,Malam,18,0.7110169013241403
MASS_ada266625d23,Mass Actor,,3,1,Senin,0.6666666666666666,Siang,12,0.6728964240184352
MASS_adb561a3685d,Mass Actor,,4,4,Minggu,0.5,Pagi,10,0.4656892193379668
MASS_adf49ecc8acc,Mass Actor,,4,4,Senin,0.25,Pagi,6,0.28758562578395563
MASS_aed737f818e1,Mass Actor,,3,1,Selasa,0.6666666666666666,Malam,5,0.6728964240184352
MASS_afb5d7c9b25e,Mass Actor,,3,3,Jumat,0.3333333333333333,Sore,12,0.43542496594642044
MASS_b004ef432746,Mass Actor,,3,1,Rabu,0.6666666666666666,Malam,18,0.6728964240184352
MASS_b03c9b6b21d8,Mass Actor,,3,1,Kamis,1.0,Pagi,7,1.0
MASS_b0524ab107a3,Mass Actor,,3,1,Rabu,1.0,Malam,23,1.0
MASS_b06c164b84a8,Mass Actor,,5,2,Selasa,0.4,Siang,11,0.3153953994962927
MASS_b14fd086db66,Mass Actor,,4,1,Jumat,0.75,Malam,18,0.7110169013241403
MASS_b1acd89de797,Mass Actor,,3,3,Selasa,0.3333333333333333,Dini Hari,3,0.43542496594642044
MASS_b1e08c9ef746,Mass Actor,,3,1,Selasa,1.0,Pagi,10,1.0
MASS_b20225ed6c6f,Mass Actor,,3,1,Sabtu,1.0,Sore,15,1.0
MASS_b261ae6e09cb,Mass Actor,,7,1,Rabu,0.5714285714285714,Malam,19,0.6490546570035594
MASS_b293bdc17b12,Mass Actor,,3,1,Kamis,0.6666666666666666,Pagi,10,0.6728964240184352
MASS_b2aa2f49ff96,Mass Actor,,4,3,Senin,0.25,Pagi,6,0.28758562578395563
MASS_b2b970dc07ba,Mass Actor,,3,1,Senin,1.0,Pagi,8,1.0
MASS_b2ed38f45365,Mass Actor,,3,2,Senin,0.6666666666666666,Sore,15,0.6728964240184352
MASS_b30e36da89e1,Mass Actor,,6,6,Rabu,0.5,Siang,14,0.3615052958651881
MASS_b317a68f271f,Mass Actor,,3,3,Jumat,0.6666666666666666,Malam,7,0.6728964240184352
MASS_b3217fd11e17,Mass Actor,,3,1,Rabu,1.0,Siang,14,1.0
MASS_b329a867d1a8,Mass Actor,,11,5,Kamis,0.5454545454545454,Pagi,8,0.4887103944368739
MASS_b32be25c66f7,Mass Actor,,3,3,Rabu,0.3333333333333333,Malam,9,0.43542496594642044
MASS_b3477739eb66,Mass Actor,,3,1,Jumat,0.6666666666666666,Sore,17,0.6728964240184352
MASS_b364cac67b91,Mass Actor,,3,1,Selasa,1.0,Malam,18,1.0
MASS_b37c534e063e,Mass Actor,,6,6,Sabtu,0.3333333333333333,Pagi,0,0.1979535078744057
MASS_b3b640d457b9,Mass Actor,,6,6,Selasa,0.3333333333333333,Pagi,8,0.1979535078744057
MASS_b3db237aaa80,Mass Actor,,4,4,Senin,0.5,Dini Hari,2,0.6437928128919779
MASS_b485d1acc73c,Mass Actor,,3,1,Rabu,1.0,Sore,15,1.0
MASS_b49c5c4fd0bb,Mass Actor,,4,1,Kamis,1.0,Siang,13,1.0
MASS_b4aa3808d542,Mass Actor,,7,6,Jumat,0.2857142857142857,Malam,10,0.10177348203086356
MASS_b4bd9b6c0b52,Mass Actor,,14,8,Selasa,0.21428571428571427,Dini Hari,0,0.08930050583381033
MASS_b53f72b7ec53,Mass Actor,,3,3,Kamis,0.3333333333333333,Malam,14,0.43542496594642044
MASS_b588a3765b3b,Mass Actor,,5,1,Kamis,1.0,Pagi,8,1.0
MASS_b5b8a9f80595,Mass Actor,,4,4,Senin,0.25,Malam,0,0.28758562578395563
MASS_b600ee54504f,Mass Actor,,4,4,Senin,0.5,Sore,16,0.4656892193379668
MASS_b61530e73dd8,Mass Actor,,3,1,Rabu,1.0,Malam,19,1.0
MASS_b623bd54fe7a,Mass Actor,,3,3,Jumat,0.6666666666666666,Pagi,7,0.6728964240184352
MASS_b6a844551ab3,Mass Actor,,4,1,Selasa,1.0,Siang,14,1.0
MASS_b72c03819b5a,Mass Actor,,6,2,Rabu,0.6666666666666666,Pagi,10,0.5541606949824278
MASS_b74d4f07eb95,Mass Actor,,9,1,Kamis,0.5555555555555556,Malam,22,0.646971584514925
MASS_b776750f8bef,Mass Actor,,3,3,Minggu,1.0,Pagi,9,1.0
MASS_b7895e296d3a,Mass Actor,,4,4,Senin,0.25,Malam,9,0.28758562578395563
MASS_b7920d11fec0,Mass Actor,,3,3,Kamis,0.3333333333333333,Sore,15,0.43542496594642044
MASS_b7b20ff93d52,Mass Actor,,5,3,Rabu,0.4,Malam,8,0.3153953994962927
MASS_b7becff62f55,Mass Actor,,3,1,Rabu,0.3333333333333333,Pagi,9,0.43542496594642044
MASS_b81217af0442,Mass Actor,,4,1,Kamis,1.0,Malam,20,1.0
MASS_b88ef97ecdd0,Mass Actor,,4,1,Senin,1.0,Pagi,8,1.0
MASS_b8e368e69179,Mass Actor,,8,5,Senin,0.25,Malam,0,0.19853382900695005
MASS_b92283cb2591,Mass Actor,,3,3,Kamis,0.6666666666666666,Pagi,6,0.6728964240184352
MASS_ba5ce19e44b7,Mass Actor,,3,1,Kamis,1.0,Malam,22,1.0
MASS_ba6a84edfa50,Mass Actor,,25,1,Senin,1.0,Pagi,7,1.0
MASS_ba814c9cad8d,Mass Actor,,3,3,Rabu,0.3333333333333333,Pagi,7,0.43542496594642044
MASS_baac6b079cb0,Mass Actor,,3,1,Kamis,0.6666666666666666,Dini Hari,0,0.6728964240184352
MASS_bac8e485b131,Mass Actor,,5,1,Senin,1.0,Sore,17,1.0
MASS_baf25f8bd2e7,Mass Actor,,5,3,Rabu,0.6,Siang,13,0.5116575450852315
MASS_bb01ec119d4f,Mass Actor,,4,1,Sabtu,1.0,Pagi,9,1.0
MASS_bb2910c7084a,Mass Actor,,6,6,Jumat,0.3333333333333333,Pagi,9,0.1979535078744057
MASS_bbb12ae3481b,Mass Actor,,7,1,Jumat,1.0,Siang,11,1.0
MASS_bbe94dad89bc,Mass Actor,,5,3,Jumat,0.4,Sore,17,0.45787827433950157
MASS_bc11dcdb51f0,Mass Actor,,3,3,Selasa,0.6666666666666666,Siang,11,0.6728964240184352
MASS_bc5a6bb15c04,Mass Actor,,10,9,Sabtu,0.3,Siang,17,0.19980216002594875
MASS_bc7ab74407d6,Mass Actor,,10,10,Sabtu,0.5,Siang,10,0.30149051264012416
MASS_bc7d0efd2c2d,Mass Actor,,4,4,Rabu,0.5,Malam,13,0.4656892193379668
MASS_bd08c18b0886,Mass Actor,,4,4,Senin,0.25,Dini Hari,8,0.28758562578395563
MASS_bd17a46da554,Mass Actor,,5,1,Kamis,1.0,Pagi,6,1.0
MASS_bd194a5e878a,Mass Actor,,5,5,Selasa,0.6,Dini Hari,0,0.5116575450852315
MASS_bd234790f430,Mass Actor,,4,1,Kamis,1.0,Sore,16,1.0
MASS_bd7aded5449f,Mass Actor,,5,5,Minggu,0.4,Malam,1,0.3153953994962927
MASS_be0c00d9ec1f,Mass Actor,,3,1,Rabu,1.0,Malam,23,1.0
MASS_be1a107aa6a2,Mass Actor,,3,1,Kamis,1.0,Malam,20,1.0
MASS_be2d33c22c2e,Mass Actor,,5,5,Jumat,0.4,Siang,14,0.3153953994962927
MASS_be3e9d6964e5,Mass Actor,,3,2,Selasa,0.6666666666666666,Malam,20,0.6728964240184352
MASS_be46000b0cbb,Mass Actor,,3,3,Sabtu,0.6666666666666666,Pagi,5,0.6728964240184352
MASS_be5e2008f0ca,Mass Actor,,4,2,Minggu,0.5,Sore,17,0.4656892193379668
MASS_be7fa94203f8,Mass Actor,,3,3,Selasa,0.3333333333333333,Malam,7,0.43542496594642044
MASS_bef010cdb6b5,Mass Actor,,3,3,Minggu,0.6666666666666666,Malam,21,0.6728964240184352
MASS_bf6a24417f65,Mass Actor,,4,2,Selasa,0.75,Siang,13,0.7110169013241403
MASS_bf833fb9beac,Mass Actor,,3,1,Selasa,1.0,Malam,22,1.0
MASS_bf8544f356b3,Mass Actor,,3,3,Selasa,0.3333333333333333,Dini Hari,2,0.43542496594642044
MASS_bfc9dd17ff44,Mass Actor,,3,3,Kamis,0.3333333333333333,Pagi,9,0.43542496594642044
MASS_c000435cddb4,Mass Actor,,3,1,Selasa,0.6666666666666666,Siang,14,0.6728964240184352
MASS_c014418423d4,Mass Actor,,4,2,Kamis,0.5,Pagi,18,0.6437928128919779
MASS_c0442d66adda,Mass Actor,,10,2,Jumat,0.5,Malam,22,0.47086302285619797
MASS_c05016ad2100,Mass Actor,,3,2,Selasa,0.6666666666666666,Pagi,6,0.6728964240184352
MASS_c0671a66da47,Mass Actor,,3,3,Rabu,0.3333333333333333,Siang,13,0.43542496594642044
MASS_c0735ee02720,Mass Actor,,6,4,Rabu,0.5,Malam,19,0.3615052958651881
MASS_c0fdd92cea62,Mass Actor,,7,7,Rabu,0.2857142857142857,Malam,9,0.203546964061727
MASS_c14bc1cebdf3,Mass Actor,,3,1,Rabu,1.0,Pagi,8,1.0
MASS_c179cfa77558,Mass Actor,,11,11,Senin,0.2727272727272727,Pagi,8,0.20520549892843487
MASS_c21945b08e3f,Mass Actor,,7,7,Rabu,0.2857142857142857,Siang,11,0.30532044609259046
MASS_c2483743a59f,Mass Actor,,6,2,Jumat,0.5,Dini Hari,1,0.48024102490119536
MASS_c2a8fd984eb5,Mass Actor,,3,3,Selasa,0.3333333333333333,Sore,3,0.43542496594642044
MASS_c2deac8ce6ab,Mass Actor,,8,1,Rabu,0.875,Siang,11,0.8063784386759335
MASS_c33af466d36a,Mass Actor,,3,1,Selasa,1.0,Siang,14,1.0
MASS_c3f0e42e1c77,Mass Actor,,4,4,Senin,0.25,Siang,12,0.28758562578395563
MASS_c3f5c0b044b8,Mass Actor,,4,1,Senin,0.75,Malam,21,0.7110169013241403
MASS_c415bc41236a,Mass Actor,,3,1,Senin,1.0,Dini Hari,1,1.0
MASS_c420ecd06030,Mass Actor,,6,6,Senin,0.3333333333333333,Malam,6,0.31668923691041306
MASS_c46590e3c79c,Mass Actor,,3,3,Kamis,0.3333333333333333,Malam,20,0.43542496594642044
MASS_c4d73ce63158,Mass Actor,,6,2,Senin,0.8333333333333334,Malam,21,0.768457341627495
MASS_c4fae508afa8,Mass Actor,,3,3,Kamis,0.3333333333333333,Malam,9,0.43542496594642044
MASS_c5217e9eb622,Mass Actor,,6,2,Sabtu,1.0,Malam,19,1.0
MASS_c5379babc280,Mass Actor,,4,2,Selasa,0.5,Malam,18,0.4656892193379668
MASS_c571d95ffc8f,Mass Actor,,3,2,Rabu,0.3333333333333333,Pagi,7,0.43542496594642044
MASS_c5850f2e8a6e,Mass Actor,,3,2,Rabu,0.3333333333333333,Malam,17,0.43542496594642044
MASS_c5d4a7205bdb,Mass Actor,,4,2,Selasa,0.5,Pagi,14,0.6437928128919779
MASS_c72484616846,Mass Actor,,5,5,Minggu,0.6,Pagi,8,0.5116575450852315
MASS_c73a0b5c11fe,Mass Actor,,3,1,Selasa,0.6666666666666666,Sore,15,0.6728964240184352
MASS_c7e16fd5425f,Mass Actor,,6,4,Rabu,0.6666666666666666,Siang,12,0.5541606949824278
MASS_c899364c44a7,Mass Actor,,5,5,Kamis,0.4,Malam,18,0.3153953994962927
MASS_c8c9507d3410,Mass Actor,,3,1,Selasa,1.0,Dini Hari,3,1.0
MASS_c9a9a18a62da,Mass Actor,,5,4,Rabu,0.4,Sore,1,0.3153953994962927
MASS_c9baeed90820,Mass Actor,,4,3,Senin,1.0,Pagi,10,1.0
MASS_c9c2a1b32bb2,Mass Actor,,3,2,Jumat,1.0,Malam,18,1.0
MASS_c9e417ac58ce,Mass Actor,,5,2,Jumat,0.6,Malam,18,0.6541404199284404
MASS_c9e69efce50f,Mass Actor,,3,3,Jumat,0.6666666666666666,Pagi,6,0.6728964240184352
MASS_ca1f69424366,Mass Actor,,3,3,Minggu,0.6666666666666666,Malam,3,0.6728964240184352
MASS_ca222b6196e6,Mass Actor,,3,2,Sabtu,0.6666666666666666,Malam,23,0.6728964240184352
MASS_ca7b290b42a0,Mass Actor,,3,1,Kamis,0.6666666666666666,Dini Hari,2,0.6728964240184352
MASS_ca7b3f8baeaa,Mass Actor,,3,3,Jumat,0.6666666666666666,Pagi,7,0.6728964240184352
MASS_cad789627e1f,Mass Actor,,3,3,Jumat,0.6666666666666666,Pagi,6,0.6728964240184352
MASS_cada7e6554e9,Mass Actor,,3,3,Selasa,0.6666666666666666,Siang,11,0.6728964240184352
MASS_caf0005304c6,Mass Actor,,3,1,Selasa,0.3333333333333333,Pagi,10,0.43542496594642044
MASS_cafb30649b29,Mass Actor,,4,1,Rabu,0.75,Siang,11,0.7110169013241403
MASS_cb19852945bb,Mass Actor,,4,1,Jumat,1.0,Siang,11,1.0
MASS_cb282742fc0a,Mass Actor,,12,11,Senin,0.25,Malam,7,0.20580973178856432
MASS_cb4d4d0d1cb5,Mass Actor,,3,1,Minggu,0.6666666666666666,Sore,15,0.6728964240184352
MASS_cb7e0d496e03,Mass Actor,,3,3,Senin,0.3333333333333333,Pagi,7,0.43542496594642044
MASS_cbde16bba2e9,Mass Actor,,3,1,Sabtu,1.0,Malam,23,1.0
MASS_cc122500b0ca,Mass Actor,,3,1,Rabu,1.0,Malam,18,1.0
MASS_cc579bf9e515,Mass Actor,,7,1,Selasa,0.7142857142857143,Pagi,9,0.6925502501358036
MASS_cc6bf25a0d6b,Mass Actor,,7,7,Rabu,0.2857142857142857,Siang,11,0.30532044609259046
MASS_cc795c8e37f5,Mass Actor,,3,2,Sabtu,0.6666666666666666,Siang,14,0.6728964240184352
MASS_cda86823e1aa,Mass Actor,,3,3,Selasa,0.3333333333333333,Dini Hari,4,0.43542496594642044
MASS_cdd12096cc92,Mass Actor,,3,2,Kamis,1.0,Malam,10,1.0
MASS_cddccf3e8186,Mass Actor,,3,1,Kamis,0.6666666666666666,Dini Hari,3,0.6728964240184352
MASS_ce0f117bacad,Mass Actor,,11,5,Senin,0.36363636363636365,Sore,15,0.3506100821276015
MASS_ce35b2eefbc1,Mass Actor,,7,2,Senin,0.5714285714285714,Malam,19,0.5088674101543174
MASS_cef4dc5fd03e,Mass Actor,,7,1,Minggu,0.7142857142857143,Malam,19,0.6925502501358036
MASS_cf4cda0cd060,Mass Actor,,6,6,Selasa,0.5,Malam,20,0.48024102490119547
MASS_cf7e1f7afcb0,Mass Actor,,11,2,Sabtu,0.7272727272727273,Siang,12,0.69887992074659
MASS_cf8d5ce8cd5b,Mass Actor,,3,2,Jumat,0.6666666666666666,Dini Hari,0,0.6728964240184352
MASS_cfff557e9713,Mass Actor,,3,1,Minggu,1.0,Pagi,9,1.0
MASS_d03f506f87c3,Mass Actor,,3,1,Selasa,1.0,Siang,12,1.0
MASS_d0492919d587,Mass Actor,,3,2,Sabtu,0.6666666666666666,Malam,8,0.6728964240184352
MASS_d0c022fb6030,Mass Actor,,3,1,Sabtu,0.6666666666666666,Pagi,8,0.6728964240184352
MASS_d1150d9ba644,Mass Actor,,4,1,Minggu,1.0,Sore,15,1.0
MASS_d18bb4f22d7c,Mass Actor,,5,5,Minggu,0.4,Siang,10,0.3153953994962927
MASS_d1c0777a9a48,Mass Actor,,3,1,Selasa,1.0,Pagi,10,1.0
MASS_d1d96121ac93,Mass Actor,,6,2,Senin,0.3333333333333333,Malam,18,0.31668923691041295
MASS_d20784972bce,Mass Actor,,4,1,Jumat,0.5,Siang,21,0.4656892193379668
MASS_d21e0e90c8dc,Mass Actor,,3,1,Kamis,1.0,Pagi,5,1.0
MASS_d24fd28555bd,Mass Actor,,13,2,Sabtu,0.46153846153846156,Siang,11,0.32605760954075813
MASS_d25782679c27,Mass Actor,,4,4,Minggu,0.5,Sore,16,0.4656892193379668
MASS_d2a635507321,Mass Actor,,3,2,Senin,0.6666666666666666,Sore,15,0.6728964240184352
MASS_d2ae5d5f1595,Mass Actor,,8,5,Senin,0.25,Sore,16,0.19853382900695005
MASS_d2afc335f01b,Mass Actor,,4,3,Sabtu,0.75,Pagi,22,0.7110169013241403
MASS_d2f24f8f10bf,Mass Actor,,7,7,Jumat,0.42857142857142855,Malam,4,0.24196072888010556
MASS_d362613a6eec,Mass Actor,,3,2,Senin,0.3333333333333333,Pagi,6,0.43542496594642044
MASS_d365a9460179,Mass Actor,,4,2,Rabu,0.5,Siang,12,0.6437928128919779
MASS_d3768c0740f9,Mass Actor,,3,2,Selasa,0.6666666666666666,Pagi,10,0.6728964240184352
MASS_d3ae4ebb86dd,Mass Actor,,4,4,Senin,0.25,Sore,8,0.28758562578395563
MASS_d3b7f66de1bf,Mass Actor,,3,1,Sabtu,1.0,Malam,18,1.0
MASS_d40a193b1aef,Mass Actor,,4,1,Senin,1.0,Siang,11,1.0
MASS_d40d22179729,Mass Actor,,3,2,Minggu,0.6666666666666666,Pagi,10,0.6728964240184352
MASS_d42450adcf49,Mass Actor,,4,4,Selasa,0.25,Pagi,9,0.28758562578395563
MASS_d429e2d786f8,Mass Actor,,4,4,Sabtu,0.5,Pagi,10,0.4656892193379668
MASS_d45d86777283,Mass Actor,,4,1,Minggu,0.75,Pagi,10,0.7110169013241403
MASS_d479233b11ec,Mass Actor,,3,3,Minggu,0.6666666666666666,Pagi,9,0.6728964240184352
MASS_d49be923b390,Mass Actor,,5,5,Jumat,0.4,Pagi,10,0.3153953994962927
MASS_d4ac8dc80518,Mass Actor,,3,3,Selasa,0.3333333333333333,Siang,12,0.43542496594642044
MASS_d4b66dcaca35,Mass Actor,,8,1,Minggu,1.0,Malam,18,1.0
MASS_d5121adcca24,Mass Actor,,3,2,Selasa,0.6666666666666666,Pagi,9,0.6728964240184352
MASS_d538ba8d77d4,Mass Actor,,6,6,Selasa,0.5,Sore,16,0.3615052958651881
MASS_d542388282b0,Mass Actor,,3,1,Minggu,0.6666666666666666,Siang,11,0.6728964240184352
MASS_d5719b37bb55,Mass Actor,,4,4,Kamis,0.5,Dini Hari,0,0.4656892193379668
MASS_d5c0f4699f1e,Mass Actor,,5,4,Selasa,0.2,Sore,6,0.1729125246530837
MASS_d5ca521790a1,Mass Actor,,4,4,Senin,0.5,Pagi,7,0.4656892193379668
MASS_d6255f8644a5,Mass Actor,,5,1,Jumat,0.8,Pagi,10,0.7428440240259193
MASS_d676e4419a8f,Mass Actor,,3,3,Senin,0.3333333333333333,Pagi,8,0.43542496594642044
MASS_d6c2f4425e1a,Mass Actor,,3,2,Selasa,0.6666666666666666,Sore,17,0.6728964240184352
MASS_d79203bcfc42,Mass Actor,,3,1,Kamis,1.0,Pagi,6,1.0
MASS_d79cb8033950,Mass Actor,,3,2,Sabtu,0.6666666666666666,Pagi,6,0.6728964240184352
MASS_d7a40a6e2366,Mass Actor,,5,2,Rabu,0.8,Sore,17,0.7428440240259193
MASS_d80f99a7c462,Mass Actor,,10,5,Jumat,0.3,Malam,7,0.19980216002594886
MASS_d84c3f50ab8b,Mass Actor,,3,2,Senin,0.6666666666666666,Pagi,8,0.6728964240184352
MASS_d85a621f100d,Mass Actor,,8,5,Minggu,0.375,Pagi,8,0.32119767000003696
