sample_set,comment_id,comment_text_original,video_id,product_category,is_hcc,hcc_id,brand_label_auto,sampling_stratum,sample_probability,sample_weight,heuristic_label_pass1,heuristic_reason_pass1,heuristic_label_pass2,heuristic_reason_pass2,heuristic_reference_label,heuristic_reference_reason,ambiguity_flags,manual_label
development,7359457922583479046,retinol tuh cuman untuk kulit berjerawat / sensitif ya ? kalo kulit normal cenderung kering boleh pake gak sih kak ?,7357662447248968966,daviena_retinol,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,Pass 1 dan pass 2 konsisten.,question;slang,
development,7358089940905542405,Mba aku pake D’Alba kok gak sebagus kulit mu sampe beli Double serum tapi muka ku ttp buluk,7357662447248968966,daviena_retinol,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,"Orientasi positif sedikit lebih kuat, tetapi margin rendah.",Positive,Pass 1 dan pass 2 konsisten.,low_margin;potential_sarcasm;question;slang,
development,7358153134517191430,"gua gak mampu, gua cuman mampu beli skintific dan corsx doang 😭😭😭😭",7357662447248968966,daviena_retinol,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,Pass 1 dan pass 2 konsisten.,question;slang,
development,7358513013169685253,masih gadis pasti bisa beli make-up mahal2 tp klo udh punya suami jgn ngarep deh 😂,7357662447248968966,daviena_retinol,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,"Orientasi negatif sedikit lebih kuat, tetapi margin rendah.",Negative,Pass 1 dan pass 2 konsisten.,low_margin;question;slang,
development,7359803609520145157,"tapi di aku kurang cocok davienaa, berharap bgt cocok huaaa cuman 2kali pake uda langsung breakout mukaa😭",7357662447248968966,daviena_retinol,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,"Orientasi negatif sedikit lebih kuat, tetapi margin rendah.",Negative,Pass 1 dan pass 2 konsisten.,code_mixing;low_margin;mixed_sentiment;slang,
development,7340959147379753733,ada saran gak kk buat ngurangi jerawat?? katanya retinol bagus bagus buat yg lagi jerawatan. Bener gk sih. bingung,7340938843190725893,daviena_retinol,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Uncertain,Sinyal positif dan negatif saling bertentangan atau margin terlalu rendah.,Uncertain,Sinyal positif dan negatif saling bertentangan atau margin terlalu rendah.,Uncertain,Pass 1 dan pass 2 konsisten.,mixed_or_low_margin;mixed_sentiment;potential_sarcasm;question;slang,
development,7346591576313037574,"padahal risetnya, retinol itu butuh waktu 7-8 minggu utk bisa meregenerasi kulit dan reaksinya bakal purging dulu. retinol juga ga bikin putih/cerah ya🙏🙂",7340938843190725893,daviena_retinol,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,"Orientasi positif sedikit lebih kuat, tetapi margin rendah.",Positive,Pass 1 dan pass 2 konsisten.,low_margin;mixed_sentiment;slang,
development,7342399595211244294,"ngga lebih ke efek purging, klo kusem berarti kurang make ss. jdi bisa muncul jerawat tpi klo rutin pake lama"" hilang kok",7340938843190725893,daviena_retinol,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,Pass 1 dan pass 2 konsisten.,potential_sarcasm;slang,
development,7362048332192088838,"beda beda tiap orang kak, di aku cocok cocok aja, skrng dah abis aku blm beli lagi, tp ga muncul jerawat, apa karna udh kebal kulitku 😂",7340938843190725893,daviena_retinol,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Uncertain,Sinyal positif dan negatif saling bertentangan atau margin terlalu rendah.,Uncertain,Sinyal positif dan negatif saling bertentangan atau margin terlalu rendah.,Uncertain,Pass 1 dan pass 2 konsisten.,mixed_or_low_margin;mixed_sentiment;question;slang,
development,7341667168893141765,"KA bgusan mana retinol originote atau daviena ,aku sebelumnya pke originote mau coba tapi masih maju mundur",7340938843190725893,daviena_retinol,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,"Orientasi positif sedikit lebih kuat, tetapi margin rendah.",Positive,Pass 1 dan pass 2 konsisten.,low_margin;question;slang,
development,7368042803807421190,"Aku beli pas pertama pake timbul jerawat , oke lah coba lagi eh timbul lagi jerawatku. , tidak pantang menyerah aku pake lagi tapiii aku pakein moist skintfc dulu baru retinol alhamdulilah engga 🤣",7340938843190725893,daviena_retinol,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,"Orientasi negatif sedikit lebih kuat, tetapi margin rendah.",Negative,Pass 1 dan pass 2 konsisten.,low_margin;question;slang,
development,7362041054177133318,dimuka ki glowing kak baru pemakaian 6x,7340938843190725893,daviena_retinol,True,16,Daviena,human_validated|development,1.0,1.0,Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,"Orientasi positif sedikit lebih kuat, tetapi margin rendah.",Positive,Pass 1 dan pass 2 konsisten.,code_mixing;low_margin;slang,
development,7400797592613634821,ka tolongggg akuu 😭baruu co barusan bnget karna baru mampuuu😭Aman ga ya buat kulit sensitif jdiii tkut breakut jawab lah tolong 😭,7340938843190725893,daviena_retinol,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,Pass 1 dan pass 2 konsisten.,slang,
development,7371428637312353030,itu boleh buat jerawat kak? @dr.okypratamaa_kedua bener ga dok?,7340938843190725893,daviena_retinol,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,"Orientasi negatif sedikit lebih kuat, tetapi margin rendah.",Negative,Pass 1 dan pass 2 konsisten.,low_margin;question;slang,
development,1354832473913057925,"akhirnya nemu daviena retinol yang cocok, gak bikin breakout sama sekali",7340938843190725893,daviena_retinol,True,181,Daviena,human_validated|development,1.0,1.0,Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,Pass 1 dan pass 2 konsisten.,code_mixing;mixed_sentiment;slang,
development,5704277596894866158,"cocok² club buat daviena retinol, alhamdulillah gak iritasi di aku",7340938843190725893,daviena_retinol,True,181,Daviena,human_validated|development,1.0,1.0,Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,Pass 1 dan pass 2 konsisten.,mixed_sentiment;slang,
development,7349800291263841029,ada yang mau pl pake glowseries aku gaaaa? baru 3x pakee,7340938843190725893,daviena_retinol,True,87,Mixed_2_Brands,human_validated|development,1.0,1.0,Neutral,Pertanyaan atau permintaan informasi tanpa evaluasi produk.,Neutral,Pertanyaan atau permintaan informasi tanpa evaluasi produk.,Neutral,Pass 1 dan pass 2 konsisten.,code_mixing;question;slang,
development,7349753112858460934,aku pke skincare daviena ngg cocok varian glowing series kali ada yg mu bayarin?,7340938843190725893,daviena_retinol,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,Pass 1 dan pass 2 konsisten.,code_mixing;question;slang,
development,7345770746986021637,ahhhh si ieu mh kamari alus cnh kyms @dr.okypratamaa_kedua bener ga dok?,7340938843190725893,daviena_retinol,True,134,Daviena,human_validated|development,1.0,1.0,Neutral,Pertanyaan atau permintaan informasi tanpa evaluasi produk.,Neutral,Pertanyaan atau permintaan informasi tanpa evaluasi produk.,Neutral,Pass 1 dan pass 2 konsisten.,question;slang,
development,7344885292023612165,"namanya juga BPOM, gak instan gak bisa sekali pake lgsg growing 😅",7340938843190725893,daviena_retinol,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,Pass 1 dan pass 2 konsisten.,slang,
development,7344726387139085061,"untuk hasil glowing dan gak glowing itu tergantung kulit masing2 karena tiap orang kulit beda2,mau skincare apapun ada yang putihnya glowing ada yang hanya putih aja ya",7340938843190725893,daviena_retinol,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,"Orientasi positif sedikit lebih kuat, tetapi margin rendah.",Positive,Pass 1 dan pass 2 konsisten.,code_mixing;low_margin;slang,
development,7343449794621260550,buat kecilin pori sama antisipasi garis halus di mata bagus ga ya?,7340938843190725893,daviena_retinol,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,Pass 1 dan pass 2 konsisten.,question;slang,
development,7341904075972297478,aku juga gk pengen yg glowing2 gitu cuma pengen kulit mukaku sehat j😂,7340938843190725893,daviena_retinol,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,"Orientasi positif sedikit lebih kuat, tetapi margin rendah.",Positive,Pass 1 dan pass 2 konsisten.,code_mixing;low_margin;slang,
development,7341706287556920070,"review paling jujur hanya kakak ini...sy juga nyobain 1 gak glowing kaya orang"" ngomong tp bikin bersih jd suka tp sayang mahal jd gak mampu beli lagi",7340938843190725893,daviena_retinol,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,"Orientasi positif sedikit lebih kuat, tetapi margin rendah.",Positive,Pass 1 dan pass 2 konsisten.,code_mixing;low_margin;mixed_sentiment;question;slang,
development,7341210203004322566,Kamu bener banget ko kak aku juga pakek ko banyak yang overclaim dulunya pakek lotion dosting trus bilang pakek lotion daviena 1 pot bagus padahal hasil lotion dosting lain😭,7340938843190725893,daviena_retinol,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,"Orientasi negatif sedikit lebih kuat, tetapi margin rendah.",Negative,Pass 1 dan pass 2 konsisten.,code_mixing;low_margin;mixed_sentiment;slang,
development,7341031139064890117,"Benrr😁aku pke davna 3th jg ga seglowing mrk2,,tp ya bagus inget ya ga bikin putih glowing😁selicin itu..aku brtahan krn prnh stop mlh jerawatan kek biduran akhirnya lanjutin terus smpe skrng,takut😭",7340938843190725893,daviena_retinol,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Uncertain,Sinyal positif dan negatif saling bertentangan atau margin terlalu rendah.,Uncertain,Sinyal positif dan negatif saling bertentangan atau margin terlalu rendah.,Uncertain,Pass 1 dan pass 2 konsisten.,code_mixing;mixed_or_low_margin;mixed_sentiment;question;slang,
development,7360194937886130949,buat garis Alus bawa mata bisa GK siih kak,7359717817601543429,daviena_retinol,True,49,Mixed_3plus_Brands,human_validated|development,1.0,1.0,Neutral,Tidak ditemukan valensi evaluatif yang jelas.,Neutral,Tidak ditemukan valensi evaluatif yang jelas.,Neutral,Pass 1 dan pass 2 konsisten.,slang,
development,7596265723795030791,"tp kalau mmg aman2 aja dr dulu nggk akn ada mslh seperti ini.
byk kok brand² legend , yg hmpir tdk prnh. ada mslh sprti ini. cntoh viva , ,wardah dll. brand2 yg belum legend jg ada , garnier , olay , ponds
anteng² aja, karena mereka pd awalnya mmg mnjual produk itu jujur , sesuai ingredient dg hrga yg di sesuaikn dg produk.& jg klaim yg sbenar nya.🙏🙏🙏🙏",7596239649517899016,davina_skincare,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,Pass 1 dan pass 2 konsisten.,potential_sarcasm;slang,
development,7596527205745754888,"kakkk aduh, ganti ke basic skincare aja yuk (kaya skintific, skin1004, dll) 🥰🫶🏻 walau mereka harganya mahal dan perubahnnya lama, setidaknya mereka aman. soalnya denger kebanyakan yg pd pake skincare paketan model si ini tuh sekalinya lepas pd breakout atau apalah gt sm muka mereka 😩😞 so, sayangi muka kalian guys 🫰🏻",7596239649517899016,davina_skincare,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Uncertain,Sinyal positif dan negatif saling bertentangan atau margin terlalu rendah.,Uncertain,Sinyal positif dan negatif saling bertentangan atau margin terlalu rendah.,Uncertain,Pass 1 dan pass 2 konsisten.,code_mixing;mixed_or_low_margin;mixed_sentiment;question;slang,
development,7596532525352600338,waduhh semoga aman dah kak wkwk,7596239649517899016,davina_skincare,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,"Orientasi positif sedikit lebih kuat, tetapi margin rendah.",Positive,Pass 1 dan pass 2 konsisten.,low_margin;potential_sarcasm;slang,
development,7596248705314472711,berati kak klo night cream yg ultimate sama bright&glow night cream AMAN aja? yg ga aman cuman yg intensive?,7596239649517899016,davina_skincare,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,Pass 1 dan pass 2 konsisten.,code_mixing;question;slang,
development,7596243696472048405,semangat bu owner 🥰🥰 BPOM bekerja dengan sangat baik mengawasi setiap produk yang di pasarkan dan bu owner juga bijaksana berani mengambil keputusan besar ❤️❤️jangan lupa beli di mitra resmi dan follow akun kami agar selalu update informasi terbaru dan resmi yaaa❤️✨🥰,7596239649517899016,davina_skincare,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,Pass 1 dan pass 2 konsisten.,question;slang,
development,7596541301589934869,"namanya jg pen glowing kak😂, udah coba macem² dri some by me, skintific, werdong, skin1004, adleva, garnier, sampe reticor dan masih banyak lagi 😭😭 sekiranya 3paket ga ngaruh aku mah ganti",7596239649517899016,davina_skincare,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Uncertain,Sinyal positif dan negatif saling bertentangan atau margin terlalu rendah.,Uncertain,Sinyal positif dan negatif saling bertentangan atau margin terlalu rendah.,Uncertain,Pass 1 dan pass 2 konsisten.,code_mixing;mixed_or_low_margin;slang,
development,7596258109304619783,aku beli november 2025 aman gak,7596239649517899016,davina_skincare,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,"Orientasi positif sedikit lebih kuat, tetapi margin rendah.",Positive,Pass 1 dan pass 2 konsisten.,low_margin;question;slang,
development,7596258896651600660,"semakin terang daviena ,semakin banyak juga orang yg ingin menjatuhkan.kesalahn lama dipublis, padahal kan udah ditarik.aku udh pake 4 paket gold series aman aman aja pake daviena.semngat terus Bu owner 🥰aku jadi saksi kok Bu owner trus memperbaiki.",7596239649517899016,davina_skincare,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,Pass 1 dan pass 2 konsisten.,potential_sarcasm;slang,
development,7598869400267178773,"ga tau kenapa masih pake daviena walopun banyak revisi gini, semangat buk owner🫶 semoga bisa di perbaiki lagi ya, btw yg night ga di pake dulu 🤧sedih sih tpi gpp demi keamanan ❤️",7596239649517899016,davina_skincare,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,Pass 1 dan pass 2 konsisten.,question;slang,
development,7596250295992238849,"yg night cream with AHA itu yg lama yh ka, yg baru kan night cream Ultimate dan no BPOM nya juga beda sama yg ditarik aku beli di 11:11 kemarin dan udah cek no BPOM aman ( bukti bahwa daviena sudah berbenah dari kemarin kemarin) 🥰 semangat Bu owner badai pasti berlalu 🫶🏻",7596239649517899016,davina_skincare,True,54,Azarine,human_validated|development,1.0,1.0,Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,Pass 1 dan pass 2 konsisten.,question;slang,
development,7596250016088900373,"Sejauh ini saya pakai Daviena alhmdulilah aman ajh,karna yg mengandung AHa itu,suda sejak lama tidak di perjual beli kan kan lagi,jadi kta sebagai Custumer harus pintar2,jangan hrga murah kta salah ambil tindakan,Semngt owner Daviena🤎",7596239649517899016,davina_skincare,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,Pass 1 dan pass 2 konsisten.,question;slang,
development,7596247171654419208,"aku pakek jga aman"" aja dan cocok🥰",7596239649517899016,davina_skincare,True,87,Mixed_2_Brands,human_validated|development,1.0,1.0,Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,Pass 1 dan pass 2 konsisten.,slang,
development,7596245068638536468,Semangat terus onwerr sekarang lagi masa bejaya dan di atas ada ujian pasti ada hikmah berlimpah🥰 @dokterdetektif gimana nih dok?,7596239649517899016,davina_skincare,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,"Orientasi positif sedikit lebih kuat, tetapi margin rendah.",Positive,Pass 1 dan pass 2 konsisten.,low_margin;potential_sarcasm;question;slang,
development,7596241573664752402,"aku tahun2 lalu pernah pake daviena yg with aha itu emg cepet bgt putihnya, terus stop. dan skrg udh mau 6 bulan pake daviena gold lagi yg ultimate. semoga aman aman aja yaaa🫶🏻",7596239649517899016,davina_skincare,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,"Orientasi positif sedikit lebih kuat, tetapi margin rendah.",Positive,Pass 1 dan pass 2 konsisten.,low_margin;slang,
development,7622592044998247184,tolong akh baru aja co sampenya tgal 6 bulan dpan gimana ini aman gak Bu owner plis jwab😭,7596239649517899016,davina_skincare,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Uncertain,Sinyal positif dan negatif saling bertentangan atau margin terlalu rendah.,Uncertain,Sinyal positif dan negatif saling bertentangan atau margin terlalu rendah.,Uncertain,Pass 1 dan pass 2 konsisten.,mixed_or_low_margin;question;slang,
development,7616819883376771847,bisa tanggung jawab ga kak?????,7596239649517899016,davina_skincare,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Neutral,Pertanyaan atau permintaan informasi tanpa evaluasi produk.,Neutral,Pertanyaan atau permintaan informasi tanpa evaluasi produk.,Neutral,Pass 1 dan pass 2 konsisten.,question;slang,
development,7616370759460717333,plisss jelasin... aku 3 pot pake yg ultimate dari cv Surya aman apa ga guys? btw aku busui. kmaren baru beliii dapat glow and bright dari pt athena. yg aman yg mana?,7596239649517899016,davina_skincare,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,"Orientasi positif sedikit lebih kuat, tetapi margin rendah.",Positive,Pass 1 dan pass 2 konsisten.,code_mixing;low_margin;question;slang,
development,7596306201408652053,aku kemarin kemarin breakout Alhamdulillah sekarang mendingan @melvinahusyanti96 🥺🥺,7596239649517899016,davina_skincare,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,"Orientasi negatif sedikit lebih kuat, tetapi margin rendah.",Negative,Pass 1 dan pass 2 konsisten.,code_mixing;low_margin;slang,
development,7422467471393374982,"banyak yg makek bagus tp entah lah aq nggak tertarik,,skintific mahal aman bagus juga menurut aq kak",7421104723333483782,davina_skincare,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,"Orientasi positif sedikit lebih kuat, tetapi margin rendah.",Positive,Pass 1 dan pass 2 konsisten.,low_margin;mixed_sentiment;slang,
development,7421666913523106565,aku pake daviena cuma beberapa kali pake yg td nya muka aku gak knpa2 JD iritasi merah dan sampe melepuh padahal beli nya mahal😭😭😭,7421104723333483782,davina_skincare,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,Pass 1 dan pass 2 konsisten.,question;slang,
development,7421357573640831749,"Mau cerita, Jauh sblm2 skinker viral aku pake hanasui, mlah g' ngaruh apa2 dmuka. Pake wardah selalu muncul jerawat...bhkn aku pake olay malah pori2ku jd membesar. pake skintific, Bioaqua dan originote. selalu jerwatn dan komedoan. Skrg cma pake vit. c elsheskin viva dan sunscreen sariayu. mukaku bersih 🗿🗿",7421104723333483782,davina_skincare,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,"Orientasi negatif sedikit lebih kuat, tetapi margin rendah.",Negative,Pass 1 dan pass 2 konsisten.,low_margin;mixed_sentiment;question;slang,
development,7421605417049228037,"gag gag gag gag😭😭😭😭😭
untuk bukan gug gug gug gug",7421104723333483782,davina_skincare,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,Pass 1 dan pass 2 konsisten.,slang,
development,7421219407529558790,"Aku cerahan sih kak. Cuman pernah baca komen ada yg bilang , awal2 emang bagus. Kalo udh berenti breakout parah. Jadi takutt😭",7421104723333483782,davina_skincare,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,"Orientasi negatif sedikit lebih kuat, tetapi margin rendah.",Negative,Pass 1 dan pass 2 konsisten.,code_mixing;low_margin;mixed_sentiment;slang,
development,7421357373111796486,"Mana belinya mahal😭 udah gtu ngebela2in beli pas live biar dpt ""harga sedekah"" ceunah. Ini mah kita yg sedekah ke doi 🥲",7421104723333483782,davina_skincare,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,Pass 1 dan pass 2 konsisten.,question;slang,
development,7421410346135929605,tp cerahnya karna apa kak? kan niacinnya katanya hampir ga kedeteksi.,7421104723333483782,davina_skincare,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,"Orientasi positif sedikit lebih kuat, tetapi margin rendah.",Positive,Pass 1 dan pass 2 konsisten.,low_margin;potential_sarcasm;question;slang,
development,7421757743264858886,ak jg kak pake SS tinggal ngabisin stok ntar hbs ganti bl yg sesuai drpd bl ke skincare overclaim mlh kok memperkaya org kaya,7421104723333483782,davina_skincare,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,"Orientasi negatif sedikit lebih kuat, tetapi margin rendah.",Negative,Pass 1 dan pass 2 konsisten.,code_mixing;low_margin;potential_sarcasm;question;slang,
development,7421793931015570181,"pake serum, moisturizer, sama sunscreen.
tapi bersihnya emang bertahap, karena bekas cacar bukan bekas jerawat. jadi agak membandel. rekomen pake Garnier sih, cuma aku ganti Wardah karena di boikot 😐",7421104723333483782,davina_skincare,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Uncertain,Sinyal positif dan negatif saling bertentangan atau margin terlalu rendah.,Uncertain,Sinyal positif dan negatif saling bertentangan atau margin terlalu rendah.,Uncertain,Pass 1 dan pass 2 konsisten.,mixed_or_low_margin;mixed_sentiment;slang,
development,7421174883278078726,owner-nya sendiri sdh ngomong kalo Hasil lab nya memang dia salah maka sebaiknya sementara hentikan penggunaan yg sdh ada sampai tunggu yg baru demi kebaikan dan keamanan masa depan 🙏,7421104723333483782,davina_skincare,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,Pass 1 dan pass 2 konsisten.,potential_sarcasm;question;slang,
