comment_id,mass_username,video_id,timestamp,sentiment_label,hcc_id,association_type,hcc_dominant_sentiment,comment_sentiment_alignment,minutes_after_hcc,is_verified_direct_reply,is_multi_hcc_comment_association
7428475149564101382,MASS_fcf81dc9d8a3,7428436533981613318,2024-10-22 05:57:58+00:00,Neutral,34,Temporal Association,Neutral,Aligned,49.63333333333333,False,False
7428475132723020549,MASS_cd34a650ad1d,7428436533981613318,2024-10-22 05:57:42+00:00,Neutral,34,Temporal Association,Neutral,Aligned,49.36666666666667,False,False
7428475120698344198,MASS_2f72ba0615d0,7428436533981613318,2024-10-22 05:57:44+00:00,Positive,34,Temporal Association,Neutral,Not aligned,49.4,False,False
7428475102297211656,MASS_f0979e435fb6,7428436533981613318,2024-10-22 05:57:23+00:00,Neutral,34,Temporal Association,Neutral,Aligned,49.05,False,False
7428475049537766151,MASS_700a61a18ea0,7428436533981613318,2024-10-22 05:57:13+00:00,Neutral,34,Temporal Association,Neutral,Aligned,48.88333333333333,False,False
7428475031042917166,MASS_af317ee2a3cc,7428436533981613318,2024-10-22 05:58:19+00:00,Neutral,34,Temporal Association,Neutral,Aligned,49.983333333333334,False,False
7428474985548645121,MASS_d260eddd0b55,7428436533981613318,2024-10-22 05:57:00+00:00,Positive,34,Temporal Association,Neutral,Not aligned,48.666666666666664,False,False
7428474941077111558,MASS_87fdac93855f,7428436533981613318,2024-10-22 05:57:01+00:00,Neutral,34,Temporal Association,Neutral,Aligned,48.68333333333333,False,False
7428474935804887816,MASS_12011455978e,7428436533981613318,2024-10-22 05:56:45+00:00,Neutral,34,Temporal Association,Neutral,Aligned,48.416666666666664,False,False
7428474918172214024,MASS_6be01cfe2302,7428436533981613318,2024-10-22 05:56:43+00:00,Neutral,34,Temporal Association,Neutral,Aligned,48.38333333333333,False,False
7428474896634151685,MASS_b33709db64cc,7428436533981613318,2024-10-22 05:56:48+00:00,Neutral,34,Temporal Association,Neutral,Aligned,48.46666666666667,False,False
7428474895200240390,MASS_61f496d0902c,7428436533981613318,2024-10-22 05:56:55+00:00,Neutral,34,Temporal Association,Neutral,Aligned,48.583333333333336,False,False
7428474819543401224,MASS_f655cae206bb,7428436533981613318,2024-10-22 05:56:20+00:00,Neutral,34,Temporal Association,Neutral,Aligned,48.0,False,False
7428474799523611413,MASS_60e25eb1fd81,7428436533981613318,2024-10-22 05:56:15+00:00,Neutral,34,Temporal Association,Neutral,Aligned,47.916666666666664,False,False
7428474745178342149,MASS_ac8ce654680c,7428436533981613318,2024-10-22 05:56:21+00:00,Neutral,34,Temporal Association,Neutral,Aligned,48.016666666666666,False,False
7428474703591604998,MASS_97278d12fac3,7428436533981613318,2024-10-22 05:56:09+00:00,Neutral,34,Temporal Association,Neutral,Aligned,47.81666666666667,False,False
7428474682883441413,MASS_2050f3d5dfd0,7428436533981613318,2024-10-22 05:55:53+00:00,Neutral,34,Temporal Association,Neutral,Aligned,47.55,False,False
7428474679105258246,MASS_2b14ea57b2d5,7428436533981613318,2024-10-22 05:56:03+00:00,Negative,34,Temporal Association,Neutral,Not aligned,47.71666666666667,False,False
7428474678089876231,MASS_a9806aa53448,7428436533981613318,2024-10-22 05:55:46+00:00,Positive,34,Temporal Association,Neutral,Not aligned,47.43333333333333,False,False
7428474638962082565,MASS_741ca072d7ff,7428436533981613318,2024-10-22 05:55:57+00:00,Neutral,34,Temporal Association,Neutral,Aligned,47.61666666666667,False,False
7428474632918303519,MASS_fb6231119fb7,7428436533981613318,2024-10-22 05:56:06+00:00,Positive,34,Temporal Association,Neutral,Not aligned,47.766666666666666,False,False
7428474592244859653,MASS_6dac28f4c912,7428436533981613318,2024-10-22 05:55:37+00:00,Neutral,34,Temporal Association,Neutral,Aligned,47.28333333333333,False,False
7428474530849686277,MASS_631bf7a13fd0,7428436533981613318,2024-10-22 05:55:33+00:00,Neutral,34,Temporal Association,Neutral,Aligned,47.21666666666667,False,False
7428474530757133064,MASS_3093d24180b4,7428436533981613318,2024-10-22 05:55:13+00:00,Neutral,34,Temporal Association,Neutral,Aligned,46.88333333333333,False,False
7428474467812524808,MASS_1196a1864aaf,7428436533981613318,2024-10-22 05:54:57+00:00,Neutral,34,Temporal Association,Neutral,Aligned,46.61666666666667,False,False
7428474340712465172,MASS_004f5d986a51,7428436533981613318,2024-10-22 05:54:26+00:00,Positive,34,Temporal Association,Neutral,Not aligned,46.1,False,False
7428474331259683602,MASS_0fd5ba88bb88,7428436533981613318,2024-10-22 05:54:27+00:00,Positive,34,Temporal Association,Neutral,Not aligned,46.11666666666667,False,False
7428474302444520198,MASS_71aeefe28b8c,7428436533981613318,2024-10-22 05:54:37+00:00,Neutral,34,Temporal Association,Neutral,Aligned,46.28333333333333,False,False
7428474269150348038,MASS_f93eada34e4c,7428436533981613318,2024-10-22 05:54:34+00:00,Positive,34,Temporal Association,Neutral,Not aligned,46.233333333333334,False,False
7428474264179884806,MASS_82bdb4bf7bbb,7428436533981613318,2024-10-22 05:54:28+00:00,Neutral,34,Temporal Association,Neutral,Aligned,46.13333333333333,False,False
7428474144251527944,MASS_e49bbe69a04b,7428436533981613318,2024-10-22 05:53:41+00:00,Neutral,34,Temporal Association,Neutral,Aligned,45.35,False,False
7428474084755997446,MASS_6586efb8da59,7428436533981613318,2024-10-22 05:53:47+00:00,Neutral,34,Temporal Association,Neutral,Aligned,45.45,False,False
7428473934716961541,MASS_89ce07af2072,7428436533981613318,2024-10-22 05:53:08+00:00,Positive,34,Temporal Association,Neutral,Not aligned,44.8,False,False
7428473914492093191,MASS_b31225a955d5,7428436533981613318,2024-10-22 05:52:50+00:00,Neutral,34,Temporal Association,Neutral,Aligned,44.5,False,False
7428473892307518225,MASS_f7d7bda324bd,7428436533981613318,2024-10-22 05:52:48+00:00,Neutral,34,Temporal Association,Neutral,Aligned,44.46666666666667,False,False
7428473883944076037,MASS_89ce07af2072,7428436533981613318,2024-10-22 05:52:50+00:00,Neutral,34,Temporal Association,Neutral,Aligned,44.5,False,False
7428473880500798213,MASS_5e5a39559eff,7428436533981613318,2024-10-22 05:52:50+00:00,Neutral,34,Temporal Association,Neutral,Aligned,44.5,False,False
7428473874486969094,MASS_83f351518c36,7428436533981613318,2024-10-22 05:53:00+00:00,Positive,34,Temporal Association,Neutral,Not aligned,44.666666666666664,False,False
7428473860192092933,MASS_74c48662d9da,7428436533981613318,2024-10-22 05:52:47+00:00,Neutral,34,Temporal Association,Neutral,Aligned,44.45,False,False
7428473839569666822,MASS_d194710ad9a8,7428436533981613318,2024-10-22 05:52:50+00:00,Neutral,34,Temporal Association,Neutral,Aligned,44.5,False,False
7428473690315539205,MASS_a7e09d5c5a22,7428436533981613318,2024-10-22 05:52:15+00:00,Positive,34,Temporal Association,Neutral,Not aligned,43.916666666666664,False,False
7428473670286344991,MASS_a7ff396807e6,7428436533981613318,2024-10-22 05:52:05+00:00,Neutral,34,Temporal Association,Neutral,Aligned,43.75,False,True
7428473646111458054,MASS_220c107fcb92,7428436533981613318,2024-10-22 05:52:03+00:00,Neutral,34,Temporal Association,Neutral,Aligned,43.71666666666667,False,True
7428473565819273992,MASS_abd864215774,7428436533981613318,2024-10-22 05:51:26+00:00,Neutral,34,Temporal Association,Neutral,Aligned,43.1,False,True
7428473541911364358,MASS_4efc2f9f155e,7428436533981613318,2024-10-22 05:51:31+00:00,Neutral,34,Temporal Association,Neutral,Aligned,43.18333333333333,False,True
7428473458865390341,MASS_5c7d1976f502,7428436533981613318,2024-10-22 05:51:24+00:00,Neutral,34,Temporal Association,Neutral,Aligned,43.06666666666667,False,True
7428473419564319493,MASS_d5161a649517,7428436533981613318,2024-10-22 05:51:10+00:00,Positive,34,Temporal Association,Neutral,Not aligned,42.833333333333336,False,True
7428473384038925061,MASS_0d4a9e6565ab,7428436533981613318,2024-10-22 05:51:03+00:00,Neutral,34,Temporal Association,Neutral,Aligned,42.71666666666667,False,True
7428473326186513157,MASS_04f19db3be25,7428436533981613318,2024-10-22 05:50:39+00:00,Neutral,34,Temporal Association,Neutral,Aligned,42.31666666666667,False,True
7428473276127150854,MASS_36675e2b357b,7428436533981613318,2024-10-22 05:50:35+00:00,Negative,34,Temporal Association,Neutral,Not aligned,42.25,False,True
7428473268259177222,MASS_4efc2f9f155e,7428436533981613318,2024-10-22 05:50:39+00:00,Positive,34,Temporal Association,Neutral,Not aligned,42.31666666666667,False,True
7428473239495115525,MASS_4b9d4ed58703,7428436533981613318,2024-10-22 05:50:27+00:00,Neutral,34,Temporal Association,Neutral,Aligned,42.11666666666667,False,True
7428473208887919361,MASS_a5d226382aa4,7428436533981613318,2024-10-22 05:50:03+00:00,Positive,34,Temporal Association,Neutral,Not aligned,41.71666666666667,False,True
7428472482211906309,MASS_2534256d35c2,7428436533981613318,2024-10-22 05:47:23+00:00,Neutral,34,Temporal Association,Neutral,Aligned,39.05,False,True
7428472334162707205,MASS_d0a69ba9d76f,7428436533981613318,2024-10-22 05:47:01+00:00,Neutral,34,Temporal Association,Neutral,Aligned,38.68333333333333,False,True
7428472329049981702,MASS_0859690631df,7428436533981613318,2024-10-22 05:46:58+00:00,Neutral,34,Temporal Association,Neutral,Aligned,38.63333333333333,False,True
7428472100433707796,MASS_123f175048f4,7428436533981613318,2024-10-22 05:45:45+00:00,Neutral,34,Temporal Association,Neutral,Aligned,37.416666666666664,False,True
7428471938554577669,MASS_cba13338ae43,7428436533981613318,2024-10-22 05:45:18+00:00,Neutral,34,Temporal Association,Neutral,Aligned,36.96666666666667,False,True
7428471920019948296,MASS_6306b81d1d0e,7428436533981613318,2024-10-22 05:45:02+00:00,Positive,34,Temporal Association,Neutral,Not aligned,36.7,False,True
7428471618145354504,MASS_3585123880dc,7428436533981613318,2024-10-22 05:43:54+00:00,Neutral,34,Temporal Association,Neutral,Aligned,35.56666666666667,False,True
7428471163356005127,MASS_83f21ba3383f,7428436533981613318,2024-10-22 05:42:09+00:00,Neutral,34,Temporal Association,Neutral,Aligned,33.81666666666667,False,True
7428470823541261062,MASS_b914a91594e8,7428436533981613318,2024-10-22 05:41:01+00:00,Neutral,34,Temporal Association,Neutral,Aligned,32.68333333333333,False,True
7428470812640002836,MASS_f9ca5f6d54af,7428436533981613318,2024-10-22 05:40:45+00:00,Positive,34,Temporal Association,Neutral,Not aligned,32.416666666666664,False,True
7428470654229758725,MASS_dd2600f79be9,7428436533981613318,2024-10-22 05:40:22+00:00,Neutral,34,Temporal Association,Neutral,Aligned,32.03333333333333,False,True
7428470607148352262,MASS_18e6a24e7bf7,7428436533981613318,2024-10-22 05:40:09+00:00,Negative,34,Temporal Association,Neutral,Not aligned,31.816666666666666,False,True
7428470373551522566,MASS_dbea3e5ff0f1,7428436533981613318,2024-10-22 05:39:20+00:00,Neutral,34,Temporal Association,Neutral,Aligned,31.0,False,True
7428470211952771870,MASS_a0e08be8b3ab,7428436533981613318,2024-10-22 05:38:38+00:00,Neutral,34,Temporal Association,Neutral,Aligned,30.3,False,True
7428470018327167750,MASS_a22fa6ca311c,7428436533981613318,2024-10-22 05:37:54+00:00,Positive,34,Temporal Association,Neutral,Not aligned,29.566666666666666,False,True
7428470015475712786,MASS_d71966c52e49,7428436533981613318,2024-10-22 05:37:41+00:00,Positive,34,Temporal Association,Neutral,Not aligned,29.35,False,True
7428469984407421701,MASS_964dc7fc135e,7428436533981613318,2024-10-22 05:37:44+00:00,Neutral,34,Temporal Association,Neutral,Aligned,29.4,False,True
7428469228464603946,MASS_eb2d8a81de81,7428436533981613318,2024-10-22 05:35:21+00:00,Neutral,34,Temporal Association,Neutral,Aligned,27.016666666666666,False,True
7428469216502825733,MASS_a9b436dd0f05,7428436533981613318,2024-10-22 05:34:46+00:00,Negative,34,Temporal Association,Neutral,Not aligned,26.433333333333334,False,True
7428469127041532680,MASS_e8456af350f1,7428436533981613318,2024-10-22 05:34:13+00:00,Neutral,34,Temporal Association,Neutral,Aligned,25.883333333333333,False,True
7428468314588398342,MASS_94091de3682e,7428436533981613318,2024-10-22 05:31:19+00:00,Positive,34,Temporal Association,Neutral,Not aligned,22.983333333333334,False,True
7428468145637425925,MASS_20778c7afb92,7428436533981613318,2024-10-22 05:30:36+00:00,Positive,34,Temporal Association,Neutral,Not aligned,22.266666666666666,False,True
7428467843191177990,MASS_fe5f5a4160aa,7428436533981613318,2024-10-22 05:29:30+00:00,Neutral,34,Temporal Association,Neutral,Aligned,21.166666666666668,False,True
7428467802426508037,MASS_3f81512b3792,7428436533981613318,2024-10-22 05:29:23+00:00,Neutral,34,Temporal Association,Neutral,Aligned,21.05,False,True
7428467789284901638,MASS_392d5664aa64,7428436533981613318,2024-10-22 05:29:12+00:00,Neutral,34,Temporal Association,Neutral,Aligned,20.866666666666667,False,True
7428467529268134662,MASS_e6f41ed2e4da,7428436533981613318,2024-10-22 05:28:16+00:00,Positive,34,Temporal Association,Neutral,Not aligned,19.933333333333334,False,True
7428467412725056262,MASS_f65013c69a49,7428436533981613318,2024-10-22 05:27:51+00:00,Neutral,34,Temporal Association,Neutral,Aligned,19.516666666666666,False,True
7428467398268207878,MASS_c81c4a865c6d,7428436533981613318,2024-10-22 05:27:51+00:00,Neutral,34,Temporal Association,Neutral,Aligned,19.516666666666666,False,True
7428467301931811585,MASS_565d72f495bd,7428436533981613318,2024-10-22 05:27:15+00:00,Neutral,34,Temporal Association,Neutral,Aligned,18.916666666666668,False,True
7428467177160786705,MASS_af8e94c74330,7428436533981613318,2024-10-22 05:26:46+00:00,Neutral,34,Temporal Association,Neutral,Aligned,18.433333333333334,False,True
7428467167321244436,MASS_2524662e1ee9,7428436533981613318,2024-10-22 05:26:40+00:00,Positive,34,Temporal Association,Neutral,Not aligned,18.333333333333332,False,True
7428466888625652485,MASS_d8af68ccf162,7428436533981613318,2024-10-22 05:25:44+00:00,Neutral,34,Temporal Association,Neutral,Aligned,17.4,False,True
7428466853398479622,MASS_3cd3d518e023,7428436533981613318,2024-10-22 05:25:47+00:00,Neutral,34,Temporal Association,Neutral,Aligned,17.45,False,True
7428466843130331912,MASS_73f5d9371792,7428436533981613318,2024-10-22 05:25:23+00:00,Neutral,34,Temporal Association,Neutral,Aligned,17.05,False,True
7428466841284821765,MASS_c0efc8a54505,7428436533981613318,2024-10-22 05:25:34+00:00,Neutral,34,Temporal Association,Neutral,Aligned,17.233333333333334,False,True
7428466796585665286,MASS_e55da2d74841,7428436533981613318,2024-10-22 05:25:23+00:00,Positive,34,Temporal Association,Neutral,Not aligned,17.05,False,True
7428466792898773766,MASS_404d9ea6987d,7428436533981613318,2024-10-22 05:25:19+00:00,Neutral,34,Temporal Association,Neutral,Aligned,16.983333333333334,False,True
7428466715614626565,MASS_dd6f045921f4,7428436533981613318,2024-10-22 05:25:04+00:00,Neutral,34,Temporal Association,Neutral,Aligned,16.733333333333334,False,True
7428466714230702866,MASS_1ad46017c3ca,7428436533981613318,2024-10-22 05:24:51+00:00,Neutral,34,Temporal Association,Neutral,Aligned,16.516666666666666,False,True
7428466678311224069,MASS_92bd6dd64d3c,7428436533981613318,2024-10-22 05:25:02+00:00,Positive,34,Temporal Association,Neutral,Not aligned,16.7,False,True
7428466658803925765,MASS_7ef6f56d0c27,7428436533981613318,2024-10-22 05:25:00+00:00,Positive,34,Temporal Association,Neutral,Not aligned,16.666666666666668,False,True
7428466634114908944,MASS_635cfc2fa372,7428436533981613318,2024-10-22 05:24:36+00:00,Neutral,34,Temporal Association,Neutral,Aligned,16.266666666666666,False,True
7428466613395964677,MASS_c30d67f2fd9f,7428436533981613318,2024-10-22 05:24:45+00:00,Neutral,34,Temporal Association,Neutral,Aligned,16.416666666666668,False,True
7428466597706285830,MASS_3562de00f973,7428436533981613318,2024-10-22 05:24:46+00:00,Positive,34,Temporal Association,Neutral,Not aligned,16.433333333333334,False,True
7428466547188318982,MASS_13b6f9bd510e,7428436533981613318,2024-10-22 05:24:26+00:00,Neutral,34,Temporal Association,Neutral,Aligned,16.1,False,True
7428466543288369925,MASS_ac9d67848979,7428436533981613318,2024-10-22 05:24:32+00:00,Neutral,34,Temporal Association,Neutral,Aligned,16.2,False,True
7428466509880673029,MASS_ac9d67848979,7428436533981613318,2024-10-22 05:24:23+00:00,Neutral,34,Temporal Association,Neutral,Aligned,16.05,False,True
7428466461372842770,MASS_f2662ca25530,7428436533981613318,2024-10-22 05:23:53+00:00,Neutral,34,Temporal Association,Neutral,Aligned,15.55,False,True
7428466302542414600,MASS_2fd916018a92,7428436533981613318,2024-10-22 05:23:15+00:00,Neutral,34,Temporal Association,Neutral,Aligned,14.916666666666666,False,True
7428466259833029381,MASS_ba009295eb54,7428436533981613318,2024-10-22 05:23:23+00:00,Neutral,34,Temporal Association,Neutral,Aligned,15.05,False,True
7428466246661817093,MASS_95253cf2cc1d,7428436533981613318,2024-10-22 05:23:10+00:00,Neutral,34,Temporal Association,Neutral,Aligned,14.833333333333334,False,True
7428466190526055175,MASS_35380730c94a,7428436533981613318,2024-10-22 05:22:50+00:00,Neutral,34,Temporal Association,Neutral,Aligned,14.5,False,True
7428466190178206469,MASS_6dcf7fbd186c,7428436533981613318,2024-10-22 05:23:06+00:00,Neutral,34,Temporal Association,Neutral,Aligned,14.766666666666667,False,True
7428466154526589716,MASS_082ba0e69d5c,7428436533981613318,2024-10-22 05:22:43+00:00,Positive,34,Temporal Association,Neutral,Not aligned,14.383333333333333,False,True
7428466117659017989,MASS_0f8c2de09584,7428436533981613318,2024-10-22 05:22:52+00:00,Neutral,34,Temporal Association,Neutral,Aligned,14.533333333333333,False,True
7428466045516940050,MASS_a1fe2524fbf1,7428436533981613318,2024-10-22 05:22:17+00:00,Neutral,34,Temporal Association,Neutral,Aligned,13.95,False,True
7428466021194318597,MASS_8cb5e288027b,7428436533981613318,2024-10-22 05:22:32+00:00,Neutral,34,Temporal Association,Neutral,Aligned,14.2,False,True
7428466021033689862,MASS_fcb05631473e,7428436533981613318,2024-10-22 05:22:21+00:00,Neutral,34,Temporal Association,Neutral,Aligned,14.016666666666667,False,True
7428465980973990661,MASS_376721dea4f6,7428436533981613318,2024-10-22 05:22:13+00:00,Neutral,34,Temporal Association,Neutral,Aligned,13.883333333333333,False,True
7428465870307312390,MASS_85b52a84d478,7428436533981613318,2024-10-22 05:21:45+00:00,Neutral,34,Temporal Association,Neutral,Aligned,13.416666666666666,False,True
7428465859607495429,MASS_f2f83b458c78,7428436533981613318,2024-10-22 05:21:44+00:00,Neutral,34,Temporal Association,Neutral,Aligned,13.4,False,True
7428465839819293445,MASS_921a32752e4e,7428436533981613318,2024-10-22 05:21:44+00:00,Neutral,34,Temporal Association,Neutral,Aligned,13.4,False,True
7428465748811612934,MASS_f76e6cb59bac,7428436533981613318,2024-10-22 05:21:25+00:00,Positive,34,Temporal Association,Neutral,Not aligned,13.083333333333334,False,True
7428465725330719493,MASS_c6c367a018df,7428436533981613318,2024-10-22 05:21:10+00:00,Neutral,34,Temporal Association,Neutral,Aligned,12.833333333333334,False,True
7428465713504092934,MASS_1271a7c9e460,7428436533981613318,2024-10-22 05:21:16+00:00,Neutral,34,Temporal Association,Neutral,Aligned,12.933333333333334,False,True
7428465688475452165,MASS_9e0157d6bd04,7428436533981613318,2024-10-22 05:21:00+00:00,Neutral,34,Temporal Association,Neutral,Aligned,12.666666666666666,False,True
7428465625745441543,MASS_d2618393c28f,7428436533981613318,2024-10-22 05:20:37+00:00,Neutral,34,Temporal Association,Neutral,Aligned,12.283333333333333,False,True
7428465618762679045,MASS_f86fb22dd477,7428436533981613318,2024-10-22 05:20:51+00:00,Neutral,34,Temporal Association,Neutral,Aligned,12.516666666666667,False,True
7428465618460902150,MASS_6c174b05f4f4,7428436533981613318,2024-10-22 05:20:45+00:00,Neutral,34,Temporal Association,Neutral,Aligned,12.416666666666666,False,True
7428465570683831046,MASS_b9331d8dd16c,7428436533981613318,2024-10-22 05:20:43+00:00,Neutral,34,Temporal Association,Neutral,Aligned,12.383333333333333,False,True
7428465544905294597,MASS_75b286a96e39,7428436533981613318,2024-10-22 05:20:35+00:00,Neutral,34,Temporal Association,Neutral,Aligned,12.25,False,True
7428465536184730376,MASS_95ffe09f6d51,7428436533981613318,2024-10-22 05:20:17+00:00,Neutral,34,Temporal Association,Neutral,Aligned,11.95,False,True
7428465529847202565,MASS_bb00c59dbcd0,7428436533981613318,2024-10-22 05:20:26+00:00,Positive,34,Temporal Association,Neutral,Not aligned,12.1,False,True
7428465464626381574,MASS_7c163eaaecac,7428436533981613318,2024-10-22 05:20:17+00:00,Neutral,34,Temporal Association,Neutral,Aligned,11.95,False,True
7428465444313875207,MASS_0301d507eec7,7428436533981613318,2024-10-22 05:19:59+00:00,Neutral,34,Temporal Association,Neutral,Aligned,11.65,False,True
7428465438957601543,MASS_bad7be9567ff,7428436533981613318,2024-10-22 05:19:58+00:00,Positive,34,Temporal Association,Neutral,Not aligned,11.633333333333333,False,True
7428465430732063494,MASS_a1ceaadd5f1e,7428436533981613318,2024-10-22 05:20:11+00:00,Neutral,34,Temporal Association,Neutral,Aligned,11.85,False,True
7428465428315390726,MASS_0a45ed65c58a,7428436533981613318,2024-10-22 05:20:00+00:00,Positive,34,Temporal Association,Neutral,Not aligned,11.666666666666666,False,True
7428465418269950725,MASS_67612c96fbe8,7428436533981613318,2024-10-22 05:19:56+00:00,Neutral,34,Temporal Association,Neutral,Aligned,11.6,False,True
7428465380215554822,MASS_4eb641b055d3,7428436533981613318,2024-10-22 05:19:53+00:00,Neutral,34,Temporal Association,Neutral,Aligned,11.55,False,True
7428465349618221830,MASS_af39c5000a03,7428436533981613318,2024-10-22 05:19:47+00:00,Positive,34,Temporal Association,Neutral,Not aligned,11.45,False,True
7428465318764839685,MASS_e5c38e280cb8,7428436533981613318,2024-10-22 05:19:39+00:00,Neutral,34,Temporal Association,Neutral,Aligned,11.316666666666666,False,True
7428465287395672838,MASS_e746b5fee360,7428436533981613318,2024-10-22 05:19:31+00:00,Negative,34,Temporal Association,Neutral,Not aligned,11.183333333333334,False,True
7428465286687015710,MASS_8e311a18a22a,7428436533981613318,2024-10-22 05:19:29+00:00,Neutral,34,Temporal Association,Neutral,Aligned,11.15,False,True
7428465272355439366,MASS_c8a8cf26095f,7428436533981613318,2024-10-22 05:19:33+00:00,Neutral,34,Temporal Association,Neutral,Aligned,11.216666666666667,False,True
7428465262163100422,MASS_f220d0d44522,7428436533981613318,2024-10-22 05:19:26+00:00,Neutral,34,Temporal Association,Neutral,Aligned,11.1,False,True
7428465177790006024,MASS_3db58e80eaf3,7428436533981613318,2024-10-22 05:18:54+00:00,Neutral,34,Temporal Association,Neutral,Aligned,10.566666666666666,False,True
7428465067937317637,MASS_d773d7bb84fa,7428436533981613318,2024-10-22 05:18:43+00:00,Positive,34,Temporal Association,Neutral,Not aligned,10.383333333333333,False,True
7428465034193814290,MASS_247dc0a5595c,7428436533981613318,2024-10-22 05:18:21+00:00,Neutral,34,Temporal Association,Neutral,Aligned,10.016666666666667,False,True
7428464983367369477,MASS_942826fe0839,7428436533981613318,2024-10-22 05:18:21+00:00,Neutral,34,Temporal Association,Neutral,Aligned,10.016666666666667,False,True
7428464976426255109,MASS_1073f1bcbf8f,7428436533981613318,2024-10-22 05:18:21+00:00,Neutral,34,Temporal Association,Neutral,Aligned,10.016666666666667,False,True
7428464963340354322,MASS_dcfe092927b3,7428436533981613318,2024-10-22 05:18:06+00:00,Neutral,34,Temporal Association,Neutral,Aligned,9.766666666666667,False,True
7428464897208189702,MASS_3e4a8f5c4289,7428436533981613318,2024-10-22 05:18:02+00:00,Neutral,34,Temporal Association,Neutral,Aligned,9.7,False,True
7428464882901517061,MASS_259145504da4,7428436533981613318,2024-10-22 05:18:01+00:00,Neutral,34,Temporal Association,Neutral,Aligned,9.683333333333334,False,True
7428464858192446213,MASS_75ab1f1e748b,7428436533981613318,2024-10-22 05:17:53+00:00,Negative,34,Temporal Association,Neutral,Not aligned,9.55,False,True
7428464858033079046,MASS_aba9baac2ce3,7428436533981613318,2024-10-22 05:17:51+00:00,Positive,34,Temporal Association,Neutral,Not aligned,9.516666666666667,False,True
7428464824055350021,MASS_89a3aabeaa13,7428436533981613318,2024-10-22 05:17:47+00:00,Neutral,34,Temporal Association,Neutral,Aligned,9.45,False,True
7428464800352764677,MASS_203d40e4a642,7428436533981613318,2024-10-22 05:17:38+00:00,Negative,34,Temporal Association,Neutral,Not aligned,9.3,False,True
7428464765574087430,MASS_1eb009a6f29d,7428436533981613318,2024-10-22 05:17:33+00:00,Neutral,34,Temporal Association,Neutral,Aligned,9.216666666666667,False,True
7428464720929260294,MASS_4c7705802e5d,7428436533981613318,2024-10-22 05:17:34+00:00,Neutral,34,Temporal Association,Neutral,Aligned,9.233333333333333,False,True
7428464713368355604,MASS_e0f0dc35e445,7428436533981613318,2024-10-22 05:17:07+00:00,Neutral,34,Temporal Association,Neutral,Aligned,8.783333333333333,False,True
7428464711425147654,MASS_76cc96ba030e,7428436533981613318,2024-10-22 05:17:16+00:00,Neutral,34,Temporal Association,Neutral,Aligned,8.933333333333334,False,True
7428464638922179334,MASS_222756eb17f5,7428436533981613318,2024-10-22 05:16:57+00:00,Neutral,34,Temporal Association,Neutral,Aligned,8.616666666666667,False,True
7428464632664556294,MASS_4757927e965c,7428436533981613318,2024-10-22 05:16:57+00:00,Positive,34,Temporal Association,Neutral,Not aligned,8.616666666666667,False,True
7428464623919416069,MASS_cba550f7d67c,7428436533981613318,2024-10-22 05:16:57+00:00,Neutral,34,Temporal Association,Neutral,Aligned,8.616666666666667,False,True
7428464567326180138,MASS_1ab264b34401,7428436533981613318,2024-10-22 05:17:27+00:00,Neutral,34,Temporal Association,Neutral,Aligned,9.116666666666667,False,True
7428464553128903430,MASS_8e2904e4faff,7428436533981613318,2024-10-22 05:16:47+00:00,Positive,34,Temporal Association,Neutral,Not aligned,8.45,False,True
7428464420429251348,MASS_b65515719e68,7428436533981613318,2024-10-22 05:15:58+00:00,Neutral,34,Temporal Association,Neutral,Aligned,7.633333333333334,False,True
7428464376442962693,MASS_ec889adb4772,7428436533981613318,2024-10-22 05:15:59+00:00,Positive,34,Temporal Association,Neutral,Not aligned,7.65,False,True
7428464375248765701,MASS_b69b4fe36461,7428436533981613318,2024-10-22 05:16:08+00:00,Neutral,34,Temporal Association,Neutral,Aligned,7.8,False,True
7428464316418851592,MASS_5cec834d8c55,7428436533981613318,2024-10-22 05:15:35+00:00,Positive,34,Temporal Association,Neutral,Not aligned,7.25,False,True
7428464274361729797,MASS_6d399f1436b0,7428436533981613318,2024-10-22 05:15:35+00:00,Positive,34,Temporal Association,Neutral,Not aligned,7.25,False,True
7428464191558288134,MASS_0380141883d0,7428436533981613318,2024-10-22 05:15:18+00:00,Neutral,34,Temporal Association,Neutral,Aligned,6.966666666666667,False,True
7428464184273486598,MASS_c2b5bf0c1be6,7428436533981613318,2024-10-22 05:15:21+00:00,Positive,34,Temporal Association,Neutral,Not aligned,7.016666666666667,False,True
7428464171395793671,MASS_3780041efcd4,7428436533981613318,2024-10-22 05:14:58+00:00,Neutral,34,Temporal Association,Neutral,Aligned,6.633333333333334,False,True
7428464170833642245,MASS_6a3a69962c62,7428436533981613318,2024-10-22 05:15:08+00:00,Neutral,34,Temporal Association,Neutral,Aligned,6.8,False,True
7428464125690446608,MASS_2d526dcfb537,7428436533981613318,2024-10-22 05:14:52+00:00,Neutral,34,Temporal Association,Neutral,Aligned,6.533333333333333,False,True
7428464116675101445,MASS_99f73fac9d8d,7428436533981613318,2024-10-22 05:15:04+00:00,Positive,34,Temporal Association,Neutral,Not aligned,6.733333333333333,False,True
7428464105025979141,MASS_c933b099d039,7428436533981613318,2024-10-22 05:15:02+00:00,Neutral,34,Temporal Association,Neutral,Aligned,6.7,False,True
