Id,Label,actor_type_primary,network_position,hcc_id,is_lcn_member,n_comments,dominant_sentiment,account_goal_orientation,target_brand_primary,degree,weighted_degree,sentiment_attribute_status
MASS_ab432202c92f,MASS_ab432202c92f,Mass Actor,Outside LCN,,False,1.0,Positive,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_ab45bc34c252,MASS_ab45bc34c252,Mass Actor,Outside LCN,,False,1.0,Insufficient Text,Insufficient Text,The Originote,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_ab4c80e3dea9,MASS_ab4c80e3dea9,Mass Actor,LCN Non-HCC,,True,4.0,Neutral,Neutral Engagement,,3,1.5,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_ab4ea2046320,MASS_ab4ea2046320,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,The Originote,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_ab917e1695f7,MASS_ab917e1695f7,Mass Actor,Outside LCN,,False,1.0,Positive,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_abb1977e2781,MASS_abb1977e2781,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,Mixed_3plus_Brands,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_ac03adcd1491,MASS_ac03adcd1491,Mass Actor,LCN Non-HCC,,True,4.0,Negative,Critical / Complaint,,1,1.0714285714285714,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_ac4a1a2f4730,MASS_ac4a1a2f4730,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,Daviena,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_ac5a17016b5f,MASS_ac5a17016b5f,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Mixed_2_Brands,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_accb9830a398,MASS_accb9830a398,Mass Actor,Outside LCN,,False,3.0,Negative,Critical / Complaint,Daviena,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_ad621327f1c3,MASS_ad621327f1c3,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,Mixed_2_Brands,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_ad9728504809,MASS_ad9728504809,Mass Actor,Outside LCN,,False,4.0,Negative,Critical / Complaint,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_ad97a8770613,MASS_ad97a8770613,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_adaddd73d3b8,MASS_adaddd73d3b8,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_adb561a3685d,MASS_adb561a3685d,Mass Actor,LCN Non-HCC,,True,4.0,Neutral,Neutral Engagement,,5,2.5,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_add0c18391ca,MASS_add0c18391ca,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,Daviena,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_ae6ba62a502c,MASS_ae6ba62a502c,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_ae765dc2c036,MASS_ae765dc2c036,Mass Actor,LCN Non-HCC,,True,2.0,Positive,Insufficient Text,Mixed_2_Brands,1,0.5357142857142857,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_aedb9e3a69ee,MASS_aedb9e3a69ee,Mass Actor,Outside LCN,,False,1.0,Insufficient Text,Insufficient Text,Daviena,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_af3585ac2e72,MASS_af3585ac2e72,Mass Actor,Outside LCN,,False,1.0,Positive,Insufficient Text,Mixed_2_Brands,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_af9885cc2534,MASS_af9885cc2534,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_afb97f1f1657,MASS_afb97f1f1657,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_afe578a677e8,MASS_afe578a677e8,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,Mixed_3plus_Brands,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_b00e2f216d9a,MASS_b00e2f216d9a,Mass Actor,Outside LCN,,False,1.0,Positive,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_b01924b6f5c3,MASS_b01924b6f5c3,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_b048df9284ba,MASS_b048df9284ba,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_b04abf836e81,MASS_b04abf836e81,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_b0e7c0836f87,MASS_b0e7c0836f87,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_b18d00c0f672,MASS_b18d00c0f672,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_b1b783bc2acd,MASS_b1b783bc2acd,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_b1beb59aaa04,MASS_b1beb59aaa04,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,Daviena,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_b1c2b368bc96,MASS_b1c2b368bc96,Mass Actor,LCN Non-HCC,,True,2.0,Positive,Insufficient Text,The Originote,1,0.5357142857142857,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_b23bf2d54409,MASS_b23bf2d54409,Mass Actor,Outside LCN,,False,1.0,Positive,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_b293bdc17b12,MASS_b293bdc17b12,Mass Actor,Outside LCN,,False,3.0,Neutral,Neutral Engagement,Daviena,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_b29db60e8cf3,MASS_b29db60e8cf3,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Mixed_3plus_Brands,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_b2a41350809e,MASS_b2a41350809e,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Mixed_3plus_Brands,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_b2bf30a73ad1,MASS_b2bf30a73ad1,Mass Actor,Outside LCN,,False,2.0,Mixed,Insufficient Text,Mixed_2_Brands,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_b30e36da89e1,MASS_b30e36da89e1,Mass Actor,LCN Non-HCC,,True,6.0,Mixed,Mixed Goals,,16,9.785714285714285,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_b331233653c1,MASS_b331233653c1,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_b3382c9e3f1d,MASS_b3382c9e3f1d,Mass Actor,Outside LCN,,False,2.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_b376f6a0c99f,MASS_b376f6a0c99f,Mass Actor,Outside LCN,,False,2.0,Neutral,Insufficient Text,Daviena,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_b37c534e063e,MASS_b37c534e063e,Mass Actor,LCN Non-HCC,,True,6.0,Mixed,Mixed Goals,,1,1.6071428571428572,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_b3ad818d75ef,MASS_b3ad818d75ef,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_b41519eb9810,MASS_b41519eb9810,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Mixed_3plus_Brands,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_b41e4ff1a89e,MASS_b41e4ff1a89e,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_b4768b323906,MASS_b4768b323906,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_b49f2fba28a9,MASS_b49f2fba28a9,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_b4aa3808d542,MASS_b4aa3808d542,Mass Actor,LCN Non-HCC,,True,7.0,Neutral,Neutral Engagement,,1,2.0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_b4b693bc1365,MASS_b4b693bc1365,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_b4dca4f1a602,MASS_b4dca4f1a602,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_b5141927f7c5,MASS_b5141927f7c5,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_b53702d4cd65,MASS_b53702d4cd65,Mass Actor,Outside LCN,,False,1.0,Positive,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_b53d5e1492b3,MASS_b53d5e1492b3,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_b541a1d14ea0,MASS_b541a1d14ea0,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_b542ffec7b3e,MASS_b542ffec7b3e,Mass Actor,LCN Non-HCC,,True,2.0,Neutral,Insufficient Text,The Originote,1,0.5357142857142857,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_b58a5aa5ae23,MASS_b58a5aa5ae23,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Mixed_2_Brands,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_b5f1a3051ab0,MASS_b5f1a3051ab0,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Daviena,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_b65515719e68,MASS_b65515719e68,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_b67f7bd0199b,MASS_b67f7bd0199b,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_b680599f1dc6,MASS_b680599f1dc6,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_b69b4fe36461,MASS_b69b4fe36461,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_b69c18963fc5,MASS_b69c18963fc5,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,Mixed_3plus_Brands,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_b6a844551ab3,MASS_b6a844551ab3,Mass Actor,Outside LCN,,False,4.0,Neutral,Neutral Engagement,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_b6af225cb253,MASS_b6af225cb253,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_b6c18b588500,MASS_b6c18b588500,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,Daviena,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_b6cdcb2719a6,MASS_b6cdcb2719a6,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_b7308b4678e0,MASS_b7308b4678e0,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_b73cd5ccb4b2,MASS_b73cd5ccb4b2,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_b77cfa7f9fae,MASS_b77cfa7f9fae,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_b7895e296d3a,MASS_b7895e296d3a,Mass Actor,LCN Non-HCC,,True,4.0,Neutral,Neutral Engagement,,6,3.0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_b7920d11fec0,MASS_b7920d11fec0,Mass Actor,LCN Non-HCC,,True,3.0,Neutral,Neutral Engagement,,1,0.5357142857142857,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_b8294167babe,MASS_b8294167babe,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,The Originote,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_b83e95dee780,MASS_b83e95dee780,Mass Actor,Outside LCN,,False,1.0,Positive,Insufficient Text,Mixed_2_Brands,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_b882302e13d0,MASS_b882302e13d0,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_b8a5c812d75b,MASS_b8a5c812d75b,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_b8c7a228fce7,MASS_b8c7a228fce7,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_b8dc9c0203e1,MASS_b8dc9c0203e1,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_b9136c283871,MASS_b9136c283871,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_b931f3493713,MASS_b931f3493713,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_b94303e187c1,MASS_b94303e187c1,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_b9650991c0db,MASS_b9650991c0db,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_b9cb344660fe,MASS_b9cb344660fe,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_ba488619649e,MASS_ba488619649e,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,Daviena,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_ba7e509a0d80,MASS_ba7e509a0d80,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Daviena,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_baef2f5d802a,MASS_baef2f5d802a,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_bb03ba26d480,MASS_bb03ba26d480,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_bb159fcd361a,MASS_bb159fcd361a,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_bb2910c7084a,MASS_bb2910c7084a,Mass Actor,LCN Non-HCC,,True,6.0,Mixed,Neutral Engagement,Mixed_3plus_Brands,15,9.25,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_bb3a82607db4,MASS_bb3a82607db4,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Mixed_3plus_Brands,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_bb3ff61e3f00,MASS_bb3ff61e3f00,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_bb91b3986e7f,MASS_bb91b3986e7f,Mass Actor,Outside LCN,,False,1.0,Positive,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_bba60572a827,MASS_bba60572a827,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Mixed_3plus_Brands,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_bbbd5945386c,MASS_bbbd5945386c,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_bbbe5ae024e8,MASS_bbbe5ae024e8,Mass Actor,Outside LCN,,False,1.0,Positive,Insufficient Text,Mixed_3plus_Brands,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_bbf57e4ed6d7,MASS_bbf57e4ed6d7,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Daviena,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_bc586021318b,MASS_bc586021318b,Mass Actor,Outside LCN,,False,1.0,Positive,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_bc5a6bb15c04,MASS_bc5a6bb15c04,Mass Actor,LCN Non-HCC,,True,10.0,Positive,Promotional / Supportive,,10,7.321428571428571,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_bc7ab74407d6,MASS_bc7ab74407d6,Mass Actor,LCN Non-HCC,,True,10.0,Neutral,Neutral Engagement,,27,17.410714285714285,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_bc7d0efd2c2d,MASS_bc7d0efd2c2d,Mass Actor,LCN Non-HCC,,True,4.0,Negative,Critical / Complaint,Daviena,6,3.0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_bd234790f430,MASS_bd234790f430,Mass Actor,Outside LCN,,False,4.0,Negative,Critical / Complaint,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_bd4cda0309ad,MASS_bd4cda0309ad,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,The Originote,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_bd7049a027c9,MASS_bd7049a027c9,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_bd7e1a4ea7fb,MASS_bd7e1a4ea7fb,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_bd7e6d7b51be,MASS_bd7e6d7b51be,Mass Actor,Outside LCN,,False,1.0,Positive,Insufficient Text,Mixed_2_Brands,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_bd811bd04e74,MASS_bd811bd04e74,Mass Actor,Outside LCN,,False,2.0,Neutral,Insufficient Text,Mixed_2_Brands,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_bd82caa60f40,MASS_bd82caa60f40,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_bd96820c3b86,MASS_bd96820c3b86,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_bdad7ca2c895,MASS_bdad7ca2c895,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_bdd06658976a,MASS_bdd06658976a,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_bdd33977191e,MASS_bdd33977191e,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_bdef230d06e3,MASS_bdef230d06e3,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Mixed_2_Brands,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_bdfed1486003,MASS_bdfed1486003,Mass Actor,Outside LCN,,False,1.0,Positive,Insufficient Text,Mixed_3plus_Brands,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_be21405027ea,MASS_be21405027ea,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_be67484f08fb,MASS_be67484f08fb,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Mixed_3plus_Brands,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_be7ef23be0f3,MASS_be7ef23be0f3,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_bebfdc713fdf,MASS_bebfdc713fdf,Mass Actor,Outside LCN,,False,1.0,Positive,Insufficient Text,Mixed_2_Brands,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_bf15fa7b9f1f,MASS_bf15fa7b9f1f,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_bf182a3ed0ae,MASS_bf182a3ed0ae,Mass Actor,Outside LCN,,False,2.0,Mixed,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_bf5ac28e8cf7,MASS_bf5ac28e8cf7,Mass Actor,Outside LCN,,False,1.0,Insufficient Text,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_bf99f1b3f5ad,MASS_bf99f1b3f5ad,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_bfc9dd17ff44,MASS_bfc9dd17ff44,Mass Actor,LCN Non-HCC,,True,3.0,Mixed,Insufficient Text,,2,1.0,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_c010b31f4240,MASS_c010b31f4240,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Mixed_2_Brands,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_c0431ff49198,MASS_c0431ff49198,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_c06393c60665,MASS_c06393c60665,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,Mixed_3plus_Brands,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_c09c9cf1e1a2,MASS_c09c9cf1e1a2,Mass Actor,Outside LCN,,False,1.0,Positive,Insufficient Text,Daviena,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_c0c48f428632,MASS_c0c48f428632,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_c0fdd92cea62,MASS_c0fdd92cea62,Mass Actor,LCN Non-HCC,,True,7.0,Negative,Mixed Goals,Daviena,5,5.375,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_c12384728bed,MASS_c12384728bed,Mass Actor,Outside LCN,,False,1.0,Positive,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_c130f60250b5,MASS_c130f60250b5,Mass Actor,Outside LCN,,False,1.0,Neutral,Insufficient Text,Maryame,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_c1315e25a9e6,MASS_c1315e25a9e6,Mass Actor,Outside LCN,,False,1.0,Positive,Insufficient Text,Mixed_2_Brands,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_c13ae0a750ef,MASS_c13ae0a750ef,Mass Actor,Outside LCN,,False,1.0,Positive,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_c149bba2a9bd,MASS_c149bba2a9bd,Mass Actor,Outside LCN,,False,1.0,Negative,Insufficient Text,,,,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
MASS_c179cfa77558,MASS_c179cfa77558,Mass Actor,LCN Non-HCC,,True,11.0,Negative,Critical / Complaint,,17,12.375,DEVELOPMENT_MODEL_FROZEN_PENDING_LOCKED_TEST
