Source,Target,Type,Weight,co_conv_weight,co_reply_weight,co_temporal_weight,norm_co_conv,norm_co_reply,norm_co_temporal,final_weight,n_evidence,co_hashtag,source_actor_type,target_actor_type,actor_type_pair,source_network_position,target_network_position,network_position_pair,source_is_hcc,target_is_hcc
kulitglowing_rr8314,skinclub_cp2203,Undirected,0.6607142857142857,2,2.0,1.0,0.25,0.2857142857142857,0.125,0.6607142857142857,3,3,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
kulitglowing_rr91939,racun_rr28461,Undirected,0.8035714285714286,3,3.0,0.0,0.375,0.4285714285714285,0.0,0.8035714285714286,2,9,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
kulitkece_r3c01m00x5166,kulitkece_r3c01m01x2583,Undirected,0.7857142857142857,3,2.0,1.0,0.375,0.2857142857142857,0.125,0.7857142857142857,3,12,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
kulitkece_r3c01m00x5166,kulitkece_r3c01m02x7223,Undirected,0.7857142857142857,3,2.0,1.0,0.375,0.2857142857142857,0.125,0.7857142857142857,3,12,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
kulitkece_r3c01m00x5166,kulitkece_r3c01m03x9803,Undirected,0.7857142857142857,3,2.0,1.0,0.375,0.2857142857142857,0.125,0.7857142857142857,3,12,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
kulitkece_r3c01m00x5166,kulitkece_r3c01m04x8079,Undirected,0.7857142857142857,3,2.0,1.0,0.375,0.2857142857142857,0.125,0.7857142857142857,3,12,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
kulitkece_r3c01m01x2583,kulitkece_r3c01m02x7223,Undirected,0.5,3,0.0,1.0,0.375,0.0,0.125,0.5,2,12,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
kulitkece_r3c01m01x2583,kulitkece_r3c01m03x9803,Undirected,0.5,3,0.0,1.0,0.375,0.0,0.125,0.5,2,12,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
kulitkece_r3c01m01x2583,kulitkece_r3c01m04x8079,Undirected,0.5,3,0.0,1.0,0.375,0.0,0.125,0.5,2,12,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
kulitkece_r3c01m02x7223,kulitkece_r3c01m03x9803,Undirected,0.5,3,0.0,1.0,0.375,0.0,0.125,0.5,2,12,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
kulitkece_r3c01m02x7223,kulitkece_r3c01m04x8079,Undirected,0.5,3,0.0,1.0,0.375,0.0,0.125,0.5,2,12,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
kulitkece_r3c01m03x9803,kulitkece_r3c01m04x8079,Undirected,0.5,3,0.0,1.0,0.375,0.0,0.125,0.5,2,12,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
kulitsehat_cp1255,skinlover_rr8224,Undirected,0.5357142857142857,2,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,9,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
kulitsehat_cp2115,skinbestie_rr6982,Undirected,0.5357142857142857,2,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,4,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
kulitsehat_cp3811,skincare_rr82794,Undirected,1.3392857142857144,5,5.0,0.0,0.625,0.7142857142857143,0.0,1.3392857142857144,2,18,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
kulitsehat_ct1117,kulitsehat_ct7039,Undirected,0.75,3,0.0,3.0,0.375,0.0,0.375,0.75,2,11,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
kulitsehat_ct1117,skinclub_ct7577,Undirected,0.75,3,0.0,3.0,0.375,0.0,0.375,0.75,2,11,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
kulitsehat_ct7039,skinclub_ct7577,Undirected,0.75,3,0.0,3.0,0.375,0.0,0.375,0.75,2,11,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
kulitsehat_ct7039,skinlover_rr6914,Undirected,0.5357142857142857,2,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,8,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
kulitsehat_ct8443,racun_ct2295,Undirected,0.75,3,0.0,3.0,0.375,0.0,0.375,0.75,2,4,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
kulitsehat_ct8443,racun_ct8621,Undirected,0.75,3,0.0,3.0,0.375,0.0,0.375,0.75,2,4,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
kulitsehat_ct8443,skinbestie_ct9276,Undirected,0.75,3,0.0,3.0,0.375,0.0,0.375,0.75,2,4,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
kulitsehat_ip4910,racun_ip9078,Undirected,0.5,4,0.0,0.0,0.5,0.0,0.0,0.5,1,29,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
kulitsehat_ip4910,skinbestie_ip5533,Undirected,0.5,4,0.0,0.0,0.5,0.0,0.0,0.5,1,29,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
kulitsehat_ip4910,skincare_ip6218,Undirected,0.5,4,0.0,0.0,0.5,0.0,0.0,0.5,1,29,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
kulitsehat_ip4910,skincare_ip8128,Undirected,0.5,4,0.0,0.0,0.5,0.0,0.0,0.5,1,29,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
kulitsehat_ip4910,skinclub_ip4635,Undirected,0.5,4,0.0,0.0,0.5,0.0,0.0,0.5,1,29,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
kulitsehat_ip4910,skinlover_rr9204,Undirected,0.5357142857142857,2,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,9,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
kulitsehat_ip5592,kulitsehat_rr138,Undirected,0.5357142857142857,2,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,10,Community Actor,Mass Actor,Community–Mass,HCC,LCN Non-HCC,HCC–LCN Non-HCC,True,False
kulitsehat_ip5592,ndhyulee,Undirected,0.5,4,0.0,0.0,0.5,0.0,0.0,0.5,1,14,Community Actor,Mass Actor,Community–Mass,HCC,LCN Non-HCC,HCC–LCN Non-HCC,True,False
kulitsehat_ip5592,skincare_ip6366,Undirected,0.75,6,0.0,0.0,0.75,0.0,0.0,0.75,1,21,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
kulitsehat_ip5592,skinlover_ip490,Undirected,0.75,6,0.0,0.0,0.75,0.0,0.0,0.75,1,21,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
kulitsehat_ip5592,skinlover_ip9713,Undirected,0.75,6,0.0,0.0,0.75,0.0,0.0,0.75,1,21,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
kulitsehat_ip9568,racun_ip5937,Undirected,0.5,4,0.0,0.0,0.5,0.0,0.0,0.5,1,21,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
kulitsehat_rp17687,testireal_rr26895,Undirected,0.5357142857142857,2,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,7,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
kulitsehat_rp19365,skinlover_rr6111,Undirected,1.4642857142857144,5,5.0,1.0,0.625,0.7142857142857143,0.125,1.4642857142857144,3,14,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
kulitsehat_rp67418,kulitsehat_rr29159,Undirected,1.3392857142857144,5,5.0,0.0,0.625,0.7142857142857143,0.0,1.3392857142857144,2,14,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
kulitsehat_rp78697,testireal_rr47543,Undirected,1.0714285714285714,4,4.0,0.0,0.5,0.5714285714285714,0.0,1.0714285714285714,2,16,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
kulitsehat_rr19401,testireal_rp95161,Undirected,1.0714285714285714,4,4.0,0.0,0.5,0.5714285714285714,0.0,1.0714285714285714,2,18,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
kulitsehat_rr29983,reviewjujur_rp27475,Undirected,0.9285714285714286,3,3.0,1.0,0.375,0.4285714285714285,0.125,0.9285714285714286,3,10,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
kulitsehat_rr32405,skinbestie_rp58099,Undirected,1.0714285714285714,4,4.0,0.0,0.5,0.5714285714285714,0.0,1.0714285714285714,2,13,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
kulitsehat_rr692,reviewjujur_ip204,Undirected,0.5357142857142857,2,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,6,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
kulitsehat_rr7684,reviewjujur_ct9773,Undirected,0.5357142857142857,2,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,1,Mass Actor,Community Actor,Community–Mass,LCN Non-HCC,HCC,HCC–LCN Non-HCC,False,True
kulitsehat_rr8683,racun_ct3587,Undirected,0.5357142857142857,2,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,5,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
kulitsehat_rr94984,skinlover_rp49907,Undirected,1.6071428571428572,6,6.0,0.0,0.75,0.8571428571428571,0.0,1.6071428571428572,2,14,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
miraakhumaida,ndhyulee,Undirected,0.5,4,0.0,0.0,0.5,0.0,0.0,0.5,1,8,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
ndhyulee,reviewjujur_ip7022,Undirected,0.5,4,0.0,0.0,0.5,0.0,0.0,0.5,1,9,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
ndhyulee,skincare_ip6366,Undirected,0.5,4,0.0,0.0,0.5,0.0,0.0,0.5,1,14,Mass Actor,Community Actor,Community–Mass,LCN Non-HCC,HCC,HCC–LCN Non-HCC,False,True
ndhyulee,skincare_ip8433,Undirected,0.5,4,0.0,0.0,0.5,0.0,0.0,0.5,1,9,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
ndhyulee,skincare_ip9454,Undirected,0.5,4,0.0,0.0,0.5,0.0,0.0,0.5,1,9,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
ndhyulee,skinlover_ip490,Undirected,0.5,4,0.0,0.0,0.5,0.0,0.0,0.5,1,14,Mass Actor,Community Actor,Community–Mass,LCN Non-HCC,HCC,HCC–LCN Non-HCC,False,True
ndhyulee,skinlover_ip9713,Undirected,0.5,4,0.0,0.0,0.5,0.0,0.0,0.5,1,14,Mass Actor,Community Actor,Community–Mass,LCN Non-HCC,HCC,HCC–LCN Non-HCC,False,True
nindyasari_,sulistian_1,Undirected,0.5,4,0.0,0.0,0.5,0.0,0.0,0.5,1,12,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
nindyasari_,uulazaa,Undirected,0.5,4,0.0,0.0,0.5,0.0,0.0,0.5,1,12,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
produkjujur_r3c00m00x5907,produkjujur_r3c00m01x6024,Undirected,0.9107142857142856,3,2.0,2.0,0.375,0.2857142857142857,0.25,0.9107142857142856,3,5,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
produkjujur_r3c00m00x5907,produkjujur_r3c00m02x8296,Undirected,0.9107142857142856,3,2.0,2.0,0.375,0.2857142857142857,0.25,0.9107142857142856,3,5,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
produkjujur_r3c00m00x5907,produkjujur_r3c00m03x5660,Undirected,0.9107142857142856,3,2.0,2.0,0.375,0.2857142857142857,0.25,0.9107142857142856,3,5,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
produkjujur_r3c00m01x6024,produkjujur_r3c00m02x8296,Undirected,0.625,3,0.0,2.0,0.375,0.0,0.25,0.625,2,5,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
produkjujur_r3c00m01x6024,produkjujur_r3c00m03x5660,Undirected,0.625,3,0.0,2.0,0.375,0.0,0.25,0.625,2,5,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
produkjujur_r3c00m02x8296,produkjujur_r3c00m03x5660,Undirected,0.625,3,0.0,2.0,0.375,0.0,0.25,0.625,2,5,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
racikcantik_r3c08m00x5448,racikcantik_r3c08m01x2011,Undirected,0.7857142857142857,3,2.0,1.0,0.375,0.2857142857142857,0.125,0.7857142857142857,3,8,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
racikcantik_r3c08m00x5448,racikcantik_r3c08m02x8325,Undirected,0.7857142857142857,3,2.0,1.0,0.375,0.2857142857142857,0.125,0.7857142857142857,3,8,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
racikcantik_r3c08m00x5448,racikcantik_r3c08m03x4529,Undirected,0.7857142857142857,3,2.0,1.0,0.375,0.2857142857142857,0.125,0.7857142857142857,3,8,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
racikcantik_r3c08m00x5448,racikcantik_r3c08m04x3650,Undirected,0.7857142857142857,3,2.0,1.0,0.375,0.2857142857142857,0.125,0.7857142857142857,3,8,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
racikcantik_r3c08m01x2011,racikcantik_r3c08m02x8325,Undirected,0.5,3,0.0,1.0,0.375,0.0,0.125,0.5,2,8,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
racikcantik_r3c08m01x2011,racikcantik_r3c08m03x4529,Undirected,0.5,3,0.0,1.0,0.375,0.0,0.125,0.5,2,8,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
racikcantik_r3c08m01x2011,racikcantik_r3c08m04x3650,Undirected,0.5,3,0.0,1.0,0.375,0.0,0.125,0.5,2,8,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
racikcantik_r3c08m02x8325,racikcantik_r3c08m03x4529,Undirected,0.5,3,0.0,1.0,0.375,0.0,0.125,0.5,2,8,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
racikcantik_r3c08m02x8325,racikcantik_r3c08m04x3650,Undirected,0.5,3,0.0,1.0,0.375,0.0,0.125,0.5,2,8,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
racikcantik_r3c08m03x4529,racikcantik_r3c08m04x3650,Undirected,0.5,3,0.0,1.0,0.375,0.0,0.125,0.5,2,8,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
racun_ct1114,reviewjujur_rr8304,Undirected,0.5357142857142857,2,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,8,Community Actor,Mass Actor,Community–Mass,HCC,LCN Non-HCC,HCC–LCN Non-HCC,True,False
racun_ct1114,skinbestie_ct5848,Undirected,0.75,3,0.0,3.0,0.375,0.0,0.375,0.75,2,10,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
racun_ct1114,skinclub_ct4422,Undirected,0.75,3,0.0,3.0,0.375,0.0,0.375,0.75,2,10,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
racun_ct19392,reviewjujur_ct84556,Undirected,0.75,3,0.0,3.0,0.375,0.0,0.375,0.75,2,10,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
racun_ct19392,skinclub_ct998,Undirected,0.75,3,0.0,3.0,0.375,0.0,0.375,0.75,2,10,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
racun_ct2082,skinclub_ct3535,Undirected,0.75,3,0.0,3.0,0.375,0.0,0.375,0.75,2,9,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
racun_ct2295,racun_ct8621,Undirected,0.75,3,0.0,3.0,0.375,0.0,0.375,0.75,2,4,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
racun_ct2295,skinbestie_ct9276,Undirected,0.75,3,0.0,3.0,0.375,0.0,0.375,0.75,2,4,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
racun_ct2554,racun_ct5875,Undirected,0.75,3,0.0,3.0,0.375,0.0,0.375,0.75,2,2,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
racun_ct2554,reviewjujur_ct5021,Undirected,0.75,3,0.0,3.0,0.375,0.0,0.375,0.75,2,2,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
racun_ct2554,reviewjujur_ct8615,Undirected,0.75,3,0.0,3.0,0.375,0.0,0.375,0.75,2,2,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
racun_ct2554,skinbestie_ct9146,Undirected,0.75,3,0.0,3.0,0.375,0.0,0.375,0.75,2,2,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
racun_ct2554,skincare_ct1100,Undirected,0.75,3,0.0,3.0,0.375,0.0,0.375,0.75,2,2,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
racun_ct40815,reviewjujur_ct43520,Undirected,1.5,6,0.0,6.0,0.75,0.0,0.75,1.5,2,21,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
racun_ct40815,testireal_ct49360,Undirected,1.5,6,0.0,6.0,0.75,0.0,0.75,1.5,2,21,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
racun_ct45713,skinlover_ct30407,Undirected,1.25,5,0.0,5.0,0.625,0.0,0.625,1.25,2,14,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
racun_ct45713,skintok_ct75378,Undirected,1.25,5,0.0,5.0,0.625,0.0,0.625,1.25,2,14,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
racun_ct5624,skinlover_ct7606,Undirected,0.75,3,0.0,3.0,0.375,0.0,0.375,0.75,2,17,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
racun_ct5875,reviewjujur_ct5021,Undirected,0.75,3,0.0,3.0,0.375,0.0,0.375,0.75,2,2,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
racun_ct5875,reviewjujur_ct8615,Undirected,0.75,3,0.0,3.0,0.375,0.0,0.375,0.75,2,2,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
racun_ct5875,skinbestie_ct9146,Undirected,0.75,3,0.0,3.0,0.375,0.0,0.375,0.75,2,2,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
racun_ct5875,skincare_ct1100,Undirected,0.75,3,0.0,3.0,0.375,0.0,0.375,0.75,2,2,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
racun_ct61657,skincare_ct68797,Undirected,0.75,3,0.0,3.0,0.375,0.0,0.375,0.75,2,7,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
racun_ct7880,reviewjujur_ct9366,Undirected,0.75,3,0.0,3.0,0.375,0.0,0.375,0.75,2,3,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
racun_ct7880,reviewjujur_ct9773,Undirected,0.75,3,0.0,3.0,0.375,0.0,0.375,0.75,2,3,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
racun_ct7880,skinbestie_ct9114,Undirected,0.75,3,0.0,3.0,0.375,0.0,0.375,0.75,2,3,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
racun_ct7880,skinlover_ct782,Undirected,0.75,3,0.0,3.0,0.375,0.0,0.375,0.75,2,3,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
racun_ct8621,skinbestie_ct9276,Undirected,0.75,3,0.0,3.0,0.375,0.0,0.375,0.75,2,4,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
racun_ip2718,racun_ip4816,Undirected,0.5,4,0.0,0.0,0.5,0.0,0.0,0.5,1,8,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
racun_ip2718,reviewjujur_ip204,Undirected,0.5,4,0.0,0.0,0.5,0.0,0.0,0.5,1,8,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
racun_ip2718,reviewjujur_ip6999,Undirected,0.5,4,0.0,0.0,0.5,0.0,0.0,0.5,1,8,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
racun_ip2718,reviewjujur_ip9901,Undirected,0.5,4,0.0,0.0,0.5,0.0,0.0,0.5,1,8,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
racun_ip2718,skinbestie_ip7689,Undirected,0.5,4,0.0,0.0,0.5,0.0,0.0,0.5,1,8,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
racun_ip2718,skinlover_ip8042,Undirected,0.5,4,0.0,0.0,0.5,0.0,0.0,0.5,1,8,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
racun_ip2774,reviewjujur_ip6156,Undirected,0.625,5,0.0,0.0,0.625,0.0,0.0,0.625,1,20,Community Actor,Mass Actor,Community–Mass,HCC,LCN Non-HCC,HCC–LCN Non-HCC,True,False
racun_ip2774,reviewjujur_ip9284,Undirected,0.875,7,0.0,0.0,0.875,0.0,0.0,0.875,1,22,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
racun_ip2774,skinbestie_ip9676,Undirected,0.625,5,0.0,0.0,0.625,0.0,0.0,0.625,1,20,Community Actor,Mass Actor,Community–Mass,HCC,LCN Non-HCC,HCC–LCN Non-HCC,True,False
racun_ip2774,skincare_ip2565,Undirected,0.875,7,0.0,0.0,0.875,0.0,0.0,0.875,1,22,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
racun_ip2774,skinclub_ip8582,Undirected,0.875,7,0.0,0.0,0.875,0.0,0.0,0.875,1,22,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
racun_ip2774,skinlover_ip4018,Undirected,0.875,7,0.0,0.0,0.875,0.0,0.0,0.875,1,22,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
racun_ip3473,racun_ip6205,Undirected,1.0,8,0.0,0.0,1.0,0.0,0.0,1.0,1,15,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
racun_ip3473,reviewjujur_ip204,Undirected,0.625,5,0.0,0.0,0.625,0.0,0.0,0.625,1,14,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
racun_ip3473,reviewjujur_ip2228,Undirected,0.5,4,0.0,0.0,0.5,0.0,0.0,0.5,1,8,Mass Actor,Community Actor,Community–Mass,LCN Non-HCC,HCC,HCC–LCN Non-HCC,False,True
racun_ip3473,reviewjujur_ip6999,Undirected,0.625,5,0.0,0.0,0.625,0.0,0.0,0.625,1,14,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
racun_ip3473,skinbestie_ip1027,Undirected,0.5,4,0.0,0.0,0.5,0.0,0.0,0.5,1,8,Mass Actor,Community Actor,Community–Mass,LCN Non-HCC,HCC,HCC–LCN Non-HCC,False,True
racun_ip3473,skinbestie_ip5105,Undirected,1.0,8,0.0,0.0,1.0,0.0,0.0,1.0,1,15,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
racun_ip3473,skincare_ip7443,Undirected,0.5,4,0.0,0.0,0.5,0.0,0.0,0.5,1,8,Mass Actor,Community Actor,Community–Mass,LCN Non-HCC,HCC,HCC–LCN Non-HCC,False,True
racun_ip3473,skinclub_ip4711,Undirected,1.0,8,0.0,0.0,1.0,0.0,0.0,1.0,1,15,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
racun_ip3473,skinclub_ip8942,Undirected,0.5,4,0.0,0.0,0.5,0.0,0.0,0.5,1,8,Mass Actor,Community Actor,Community–Mass,LCN Non-HCC,HCC,HCC–LCN Non-HCC,False,True
racun_ip3473,skinlover_ct30407,Undirected,0.5,4,0.0,0.0,0.5,0.0,0.0,0.5,1,10,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
